start_date,end_date,centroid_date,highest_temperature,duration,NERC_ID,spatial_coverage,inter_event_recovery_interval_days
1990-09-02,1990-09-08,1990-09-04,311.158950617284,7,NERC9,97.5308641975309,295.0
1991-06-30,1991-07-03,1991-07-02,307.315987654321,4,NERC9,94.4444444444444,19.0
1991-07-22,1991-07-24,1991-07-23,307.197530864198,3,NERC9,62.962962962963,9.0
1991-08-02,1991-08-05,1991-08-02,307.963086419753,4,NERC9,77.7777777777778,3.0
1991-08-08,1991-08-09,1991-08-09,306.709135802469,2,NERC9,51.8518518518519,313.0
1992-06-17,1992-06-19,1992-06-19,307.267469135802,3,NERC9,72.8395061728395,13.0
1992-07-02,1992-07-04,1992-07-02,307.450185185185,3,NERC9,84.5679012345679,6.0
1992-07-10,1992-07-11,1992-07-10,307.461790123457,2,NERC9,59.2592592592593,14.0
1992-07-25,1992-07-27,1992-07-26,307.503024691358,3,NERC9,71.6049382716049,345.0
1993-07-07,1993-07-08,1993-07-08,307.240740740741,2,NERC9,41.9753086419753,9.0
1993-07-17,1993-08-02,1993-07-31,310.054938271605,17,NERC9,100.0,8.0
1993-08-10,1993-08-30,1993-08-17,310.04962962963,21,NERC9,100.0,3.0
1993-09-02,1993-09-03,1993-09-02,308.695555555556,2,NERC9,50.6172839506173,304.0
1994-07-04,1994-07-07,1994-07-06,307.116296296296,4,NERC9,77.7777777777778,337.0
1995-06-09,1995-06-10,1995-06-09,306.961913580247,2,NERC9,57.4074074074074,28.0
1995-07-08,1995-07-14,1995-07-12,309.413209876543,7,NERC9,100.0,3.0
1995-07-17,1995-07-18,1995-07-17,307.635864197531,2,NERC9,62.3456790123457,4.0
1995-07-22,1995-07-29,1995-07-28,310.683271604938,8,NERC9,98.7654320987654,4.0
1995-08-02,1995-08-03,1995-08-03,308.050679012346,2,NERC9,54.9382716049383,5.0
1995-08-08,1995-08-22,1995-08-17,310.672469135802,15,NERC9,100.0,3.0
1995-08-25,1995-09-01,1995-08-29,310.028641975309,8,NERC9,99.3827160493827,289.0
1996-06-16,1996-06-17,1996-06-16,307.522654320988,2,NERC9,48.1481481481482,12.0
1996-06-29,1996-07-03,1996-07-03,309.226604938272,5,NERC9,80.8641975308642,3.0
1996-07-06,1996-07-08,1996-07-06,309.555185185185,3,NERC9,71.6049382716049,10.0
1996-07-18,1996-07-24,1996-07-22,310.220925925926,7,NERC9,100.0,11.0
1996-08-04,1996-08-06,1996-08-04,308.04450617284,3,NERC9,67.9012345679012,329.0
1997-07-01,1997-07-04,1997-07-03,308.002592592593,4,NERC9,94.4444444444444,8.0
1997-07-12,1997-07-13,1997-07-12,307.322222222222,2,NERC9,45.0617283950617,4.0
1997-07-17,1997-07-29,1997-07-27,309.247283950617,13,NERC9,100.0,6.0
1997-08-04,1997-08-05,1997-08-05,307.95987654321,2,NERC9,40.1234567901235,10.0
1997-08-15,1997-08-18,1997-08-16,309.101790123457,4,NERC9,97.5308641975309,11.0
1997-08-29,1997-08-31,1997-08-30,308.883641975309,3,NERC9,56.7901234567901,273.0
1998-05-31,1998-06-04,1998-05-31,309.418395061728,5,NERC9,93.8271604938272,6.0
1998-06-10,1998-06-15,1998-06-14,309.740061728395,6,NERC9,86.4197530864198,2.0
1998-06-17,1998-06-26,1998-06-20,309.833641975309,10,NERC9,100.0,3.0
1998-06-29,1998-07-12,1998-07-07,311.432530864198,14,NERC9,100.0,3.0
1998-07-15,1998-07-23,1998-07-20,310.372901234568,9,NERC9,100.0,2.0
1998-07-25,1998-08-06,1998-07-31,311.867345679012,13,NERC9,98.7654320987654,3.0
1998-08-09,1998-08-11,1998-08-10,310.592530864198,3,NERC9,83.3333333333333,6.0
1998-08-17,1998-08-31,1998-08-28,311.567160493827,15,NERC9,100.0,4.0
1998-09-04,1998-09-07,1998-09-04,311.453148148148,4,NERC9,65.4320987654321,20.0
1998-09-27,1998-09-29,1998-09-27,307.249259259259,3,NERC9,51.2345679012346,249.0
1999-06-05,1999-06-06,1999-06-05,307.532222222222,2,NERC9,44.4444444444444,26.0
1999-07-02,1999-07-07,1999-07-07,307.562407407407,6,NERC9,69.7530864197531,15.0
1999-07-22,1999-08-14,1999-08-13,311.375308641975,24,NERC9,100.0,3.0
1999-08-17,1999-08-20,1999-08-19,311.213333333333,4,NERC9,96.2962962962963,3.0
1999-08-23,1999-08-24,1999-08-23,308.525432098765,2,NERC9,45.0617283950617,2.0
1999-08-26,1999-08-30,1999-08-26,309.762407407407,5,NERC9,86.4197530864198,7.0
1999-09-06,1999-09-07,1999-09-07,308.805740740741,2,NERC9,47.5308641975309,291.0
2000-06-24,2000-06-25,2000-06-24,307.768271604938,2,NERC9,46.2962962962963,9.0
2000-07-04,2000-07-21,2000-07-15,312.389938271605,18,NERC9,100.0,15.0
2000-08-05,2000-08-12,2000-08-10,311.372654320988,8,NERC9,98.7654320987654,2.0
2000-08-14,2000-09-05,2000-08-30,313.923024691358,23,NERC9,100.0,303.0
2001-07-05,2001-07-12,2001-07-11,308.562037037037,8,NERC9,84.5679012345679,6.0
2001-07-18,2001-07-25,2001-07-21,309.033209876543,8,NERC9,95.679012345679,5.0
2001-07-30,2001-07-31,2001-07-30,307.222530864198,2,NERC9,51.2345679012346,2.0
2001-08-02,2001-08-05,2001-08-04,309.063395061728,4,NERC9,79.6296296296296,17.0
2001-08-22,2001-08-24,2001-08-22,309.675432098765,3,NERC9,67.283950617284,316.0
2002-07-06,2002-07-11,2002-07-07,308.134074074074,6,NERC9,82.0987654320988,9.0
2002-07-20,2002-08-07,2002-08-03,309.841728395062,19,NERC9,100.0,17.0
2002-08-24,2002-08-25,2002-08-24,308.270617283951,2,NERC9,42.5925925925926,10.0
2002-09-04,2002-09-05,2002-09-05,307.866604938272,2,NERC9,42.5925925925926,314.0
2003-07-16,2003-07-18,2003-07-17,307.587037037037,3,NERC9,61.7283950617284,28.0
2003-08-15,2003-08-27,2003-08-19,309.442592592593,13,NERC9,89.5061728395062,320.0
2004-07-12,2004-07-16,2004-07-14,308.253395061728,5,NERC9,96.9135802469136,7.0
2004-07-23,2004-07-25,2004-07-24,307.629320987654,3,NERC9,83.3333333333333,7.0
2004-08-01,2004-08-05,2004-08-04,308.49,5,NERC9,86.4197530864198,20.0
2004-08-25,2004-08-27,2004-08-27,308.127222222222,3,NERC9,67.9012345679012,306.0
2005-06-29,2005-07-01,2005-06-30,308.720987654321,3,NERC9,78.3950617283951,2.0
2005-07-03,2005-07-04,2005-07-04,308.566049382716,2,NERC9,66.0493827160494,15.0
2005-07-19,2005-07-27,2005-07-25,309.472469135802,9,NERC9,99.3827160493827,5.0
2005-08-01,2005-08-05,2005-08-04,307.92487654321,5,NERC9,65.4320987654321,3.0
2005-08-08,2005-08-28,2005-08-21,310.985555555556,21,NERC9,100.0,22.0
2005-09-19,2005-09-22,2005-09-21,310.306790123457,4,NERC9,79.0123456790123,261.0
2006-06-10,2006-06-12,2006-06-12,308.299259259259,3,NERC9,75.3086419753087,9.0
2006-06-21,2006-06-23,2006-06-22,308.424012345679,3,NERC9,76.5432098765432,7.0
2006-06-30,2006-07-03,2006-07-01,309.098765432099,4,NERC9,87.6543209876543,9.0
2006-07-12,2006-07-22,2006-07-19,311.323148148148,11,NERC9,100.0,7.0
2006-07-29,2006-08-21,2006-08-15,311.926049382716,24,NERC9,100.0,4.0
2006-08-25,2006-08-29,2006-08-26,309.000987654321,5,NERC9,80.8641975308642,339.0
2007-08-03,2007-08-25,2007-08-13,312.730493827161,23,NERC9,100.0,285.0
2008-06-05,2008-06-08,2008-06-07,307.476543209877,4,NERC9,82.0987654320988,29.0
2008-07-07,2008-07-08,2008-07-07,308.121604938272,2,NERC9,54.320987654321,3.0
2008-07-11,2008-07-13,2008-07-12,309.752098765432,3,NERC9,85.1851851851852,3.0
2008-07-16,2008-07-23,2008-07-21,310.186234567901,8,NERC9,100.0,2.0
2008-07-25,2008-08-07,2008-08-03,311.672592592593,14,NERC9,100.0,314.0
2009-06-17,2009-07-05,2009-06-27,310.559135802469,19,NERC9,100.0,4.0
2009-07-09,2009-07-16,2009-07-12,309.605864197531,8,NERC9,97.5308641975309,9.0
2009-07-25,2009-07-26,2009-07-25,308.668333333333,2,NERC9,40.1234567901235,9.0
2009-08-04,2009-08-11,2009-08-04,309.457592592593,8,NERC9,93.8271604938272,4.0
2009-08-15,2009-08-17,2009-08-15,308.108456790123,3,NERC9,58.0246913580247,298.0
2010-06-11,2010-06-28,2010-06-21,309.821851851852,18,NERC9,100.0,13.0
2010-07-11,2010-07-26,2010-07-15,309.317654320988,16,NERC9,98.7654320987654,3.0
2010-07-29,2010-08-24,2010-08-03,312.080555555556,27,NERC9,100.0,17.0
2010-09-10,2010-09-11,2010-09-10,308.582777777778,2,NERC9,61.1111111111111,261.0
2011-05-30,2011-06-21,2011-06-19,310.935432098765,23,NERC9,100.0,3.0
2011-06-24,2011-09-02,2011-08-03,315.083765432099,71,NERC9,100.0,294.0
2012-06-22,2012-07-07,2012-06-25,311.825555555556,16,NERC9,100.0,10.0
2012-07-17,2012-08-10,2012-08-01,311.381481481482,25,NERC9,100.0,17.0
2012-08-27,2012-08-29,2012-08-28,308.530185185185,3,NERC9,60.4938271604938,4.0
2012-09-02,2012-09-07,2012-09-06,309.444938271605,6,NERC9,75.3086419753087,292.0
2013-06-26,2013-06-29,2013-06-28,309.000061728395,4,NERC9,98.1481481481482,33.0
2013-08-01,2013-08-03,2013-08-02,308.692530864198,3,NERC9,61.7283950617284,3.0
2013-08-06,2013-08-10,2013-08-08,309.362716049383,5,NERC9,87.6543209876543,13.0
2013-08-23,2013-08-24,2013-08-23,307.938827160494,2,NERC9,51.2345679012346,6.0
2013-08-30,2013-09-01,2013-08-31,309.568456790123,3,NERC9,77.1604938271605,7.0
2013-09-08,2013-09-11,2013-09-08,309.153209876543,4,NERC9,69.7530864197531,305.0
2014-07-13,2014-07-14,2014-07-13,307.543148148148,2,NERC9,46.2962962962963,38.0
2014-08-21,2014-08-26,2014-08-24,309.626358024691,6,NERC9,93.8271604938272,301.0
2015-06-23,2015-06-25,2015-06-23,307.301666666667,3,NERC9,74.0740740740741,16.0
2015-07-11,2015-08-12,2015-08-09,310.885061728395,33,NERC9,100.0,23.0
2015-09-04,2015-09-08,2015-09-05,308.418580246914,5,NERC9,71.6049382716049,282.0
2016-06-16,2016-06-17,2016-06-17,307.652037037037,2,NERC9,81.4814814814815,8.0
2016-06-25,2016-06-27,2016-06-26,308.139197530864,3,NERC9,93.8271604938272,4.0
2016-07-01,2016-07-04,2016-07-02,307.199814814815,4,NERC9,77.1604938271605,2.0
2016-07-06,2016-07-09,2016-07-07,307.695185185185,4,NERC9,89.5061728395062,3.0
2016-07-12,2016-07-15,2016-07-14,307.337654320988,4,NERC9,70.3703703703704,2.0
2016-07-17,2016-07-26,2016-07-22,309.283888888889,10,NERC9,100.0,5.0
2016-07-31,2016-08-07,2016-08-05,309.506790123457,8,NERC9,98.7654320987654,2.0
2016-08-09,2016-08-12,2016-08-09,307.716604938272,4,NERC9,87.037037037037,341.0
2017-07-19,2017-07-23,2017-07-20,308.820679012346,5,NERC9,96.9135802469136,3.0
2017-07-26,2017-07-28,2017-07-27,308.71987654321,3,NERC9,67.283950617284,19.0
2017-08-16,2017-08-17,2017-08-16,307.445308641975,2,NERC9,38.2716049382716,2.0
2017-08-19,2017-08-22,2017-08-20,308.769938271605,4,NERC9,88.8888888888889,284.0
2018-06-02,2018-06-03,2018-06-02,307.587407407407,2,NERC9,61.7283950617284,21.0
2018-06-24,2018-07-06,2018-07-01,309.27012345679,13,NERC9,100.0,6.0
2018-07-12,2018-07-17,2018-07-16,308.06012345679,6,NERC9,88.2716049382716,2.0
2018-07-19,2018-07-30,2018-07-20,311.884259259259,12,NERC9,100.0,6.0
2018-08-05,2018-08-07,2018-08-07,307.949074074074,3,NERC9,62.962962962963,8.0
2018-08-15,2018-08-20,2018-08-15,308.668827160494,6,NERC9,85.8024691358025,5.0
2018-08-25,2018-08-29,2018-08-25,309.002654320988,5,NERC9,72.8395061728395,17.0
2018-09-15,2018-09-20,2018-09-19,308.598271604938,6,NERC9,98.1481481481482,274.0
2019-06-21,2019-06-23,2019-06-22,307.901296296296,3,NERC9,86.4197530864198,12.0
2019-07-05,2019-07-12,2019-07-05,307.985555555556,8,NERC9,93.2098765432099,25.0
2019-08-06,2019-08-09,2019-08-07,308.093827160494,4,NERC9,83.3333333333333,2.0
2019-08-11,2019-08-22,2019-08-12,309.628827160494,12,NERC9,100.0,11.0
2019-09-02,2019-09-13,2019-09-09,309.040185185185,12,NERC9,90.7407407407407,3.0
2019-09-16,2019-09-18,2019-09-16,308.026419753086,3,NERC9,58.641975308642,14.0
2019-10-02,2019-10-03,2019-10-02,307.961666666667,2,NERC9,53.0864197530864,272.0
2020-07-01,2020-07-02,2020-07-01,307.364320987654,2,NERC9,24.0740740740741,8.0
2020-07-10,2020-07-24,2020-07-12,308.984012345679,15,NERC9,98.7654320987654,15.0
2020-08-08,2020-08-11,2020-08-10,308.628148148148,4,NERC9,88.2716049382716,3.0
2020-08-14,2020-08-16,2020-08-16,309.213518518519,3,NERC9,77.1604938271605,341.0
2021-07-23,2021-08-01,2021-07-31,308.474197530864,10,NERC9,100.0,8.0
2021-08-09,2021-08-11,2021-08-10,306.939135802469,3,NERC9,79.0123456790123,12.0
2021-08-23,2021-08-26,2021-08-24,307.888333333333,4,NERC9,95.0617283950617,290.0
2022-06-12,2022-06-19,2022-06-18,309.40462962963,8,NERC9,99.3827160493827,2.0
2022-06-21,2022-06-26,2022-06-24,309.474938271605,6,NERC9,95.679012345679,8.0
2022-07-04,2022-07-29,2022-07-20,310.941111111111,26,NERC9,100.0,4.0
2022-08-02,2022-08-04,2022-08-03,307.934320987654,3,NERC9,53.0864197530864,2.0
2022-08-06,2022-08-08,2022-08-06,307.823888888889,3,NERC9,67.9012345679012,6.0
2022-08-14,2022-08-16,2022-08-15,309.713395061728,3,NERC9,77.1604938271605,35.0
2022-09-20,2022-09-22,2022-09-21,309.268271604938,3,NERC9,75.3086419753087,275.0
2023-06-24,2023-07-06,2023-06-30,310.850802469136,13,NERC9,100.0,6.0
2023-07-12,2023-08-15,2023-08-05,312.037716049383,35,NERC9,100.0,3.0
2023-08-18,2023-08-28,2023-08-24,313.234444444444,11,NERC9,100.0,6.0
2023-09-03,2023-09-08,2023-09-06,310.284506172839,6,NERC9,83.3333333333333,281.0
2024-06-15,2024-06-16,2024-06-15,307.878333333333,2,NERC9,64.8148148148148,6.0
2024-06-22,2024-06-26,2024-06-24,308.323641975309,5,NERC9,100.0,2.0
2024-06-28,2024-07-05,2024-07-02,308.760432098765,8,NERC9,95.679012345679,7.0
2024-07-12,2024-07-17,2024-07-16,308.302716049383,6,NERC9,98.7654320987654,12.0
2024-07-29,2024-08-07,2024-08-06,309.015617283951,10,NERC9,100.0,6.0
2024-08-13,2024-08-19,2024-08-18,309.806666666667,7,NERC9,100.0,6.0
2024-08-25,2024-08-29,2024-08-27,308.249444444444,5,NERC9,86.4197530864198,
1980-06-23,1980-06-27,1980-06-26,304.465930232558,5,NERC7,67.4418604651163,2.0
1980-06-29,1980-07-01,1980-06-30,303.605930232558,3,NERC7,58.1395348837209,3.0
1980-07-04,1980-07-07,1980-07-06,304.696627906977,4,NERC7,69.7674418604651,2.0
1980-07-09,1980-07-13,1980-07-10,303.411627906977,5,NERC7,68.6046511627907,2.0
1980-07-15,1980-07-20,1980-07-17,304.198488372093,6,NERC7,67.4418604651163,2.0
1980-07-22,1980-07-24,1980-07-24,302.110581395349,3,NERC7,62.7906976744186,3.0
1980-07-27,1980-08-03,1980-07-29,305.149651162791,8,NERC7,67.4418604651163,3.0
1980-08-06,1980-08-10,1980-08-07,303.749651162791,5,NERC7,68.6046511627907,302.0
1981-06-08,1981-06-09,1981-06-09,301.727558139535,2,NERC7,52.3255813953488,14.0
1981-06-23,1981-06-27,1981-06-23,304.107674418605,5,NERC7,70.9302325581395,8.0
1981-07-05,1981-07-08,1981-07-06,304.148604651163,4,NERC7,73.2558139534884,2.0
1981-07-10,1981-07-12,1981-07-11,302.643720930233,3,NERC7,61.6279069767442,8.0
1981-07-20,1981-07-24,1981-07-21,304.017558139535,5,NERC7,68.6046511627907,5.0
1981-07-29,1981-08-06,1981-08-05,303.135,9,NERC7,72.093023255814,342.0
1982-07-14,1982-07-16,1982-07-15,302.814418604651,3,NERC7,65.1162790697675,3.0
1982-07-19,1982-07-25,1982-07-23,303.35476744186,7,NERC7,69.7674418604651,7.0
1982-08-01,1982-08-02,1982-08-01,302.620465116279,2,NERC7,56.9767441860465,338.0
1983-07-06,1983-07-10,1983-07-09,303.323720930233,5,NERC7,67.4418604651163,4.0
1983-07-14,1983-07-15,1983-07-15,301.963139534884,2,NERC7,59.3023255813954,2.0
1983-07-17,1983-07-21,1983-07-19,303.29,5,NERC7,65.1162790697675,14.0
1983-08-04,1983-08-12,1983-08-09,302.437558139535,9,NERC7,65.1162790697675,3.0
1983-08-15,1983-08-18,1983-08-16,302.111860465116,4,NERC7,62.7906976744186,15.0
1983-09-02,1983-09-03,1983-09-02,301.83523255814,2,NERC7,54.6511627906977,307.0
1984-07-06,1984-07-08,1984-07-07,302.416860465116,3,NERC7,65.1162790697675,11.0
1984-07-19,1984-07-23,1984-07-19,302.683604651163,5,NERC7,65.1162790697675,335.0
1985-06-23,1985-06-24,1985-06-23,302.034534883721,2,NERC7,61.6279069767442,10.0
1985-07-04,1985-07-14,1985-07-07,304.626162790698,11,NERC7,73.2558139534884,22.0
1985-08-05,1985-08-08,1985-08-08,303.421162790698,4,NERC7,65.1162790697675,22.0
1985-08-30,1985-08-31,1985-08-30,303.838139534884,2,NERC7,67.4418604651163,289.0
1986-06-16,1986-06-17,1986-06-16,301.231860465116,2,NERC7,56.9767441860465,11.0
1986-06-28,1986-06-29,1986-06-28,302.332906976744,2,NERC7,60.4651162790698,4.0
1986-07-03,1986-07-04,1986-07-03,302.46988372093,2,NERC7,59.3023255813954,10.0
1986-07-14,1986-07-15,1986-07-14,301.91023255814,2,NERC7,59.3023255813954,14.0
1986-07-29,1986-07-30,1986-07-29,302.937441860465,2,NERC7,59.3023255813954,17.0
1986-08-16,1986-08-20,1986-08-19,303.976860465116,5,NERC7,67.4418604651163,323.0
1987-07-09,1987-07-10,1987-07-09,302.656046511628,2,NERC7,58.1395348837209,11.0
1987-07-21,1987-08-02,1987-07-23,303.628953488372,13,NERC7,68.6046511627907,321.0
1988-06-18,1988-06-26,1988-06-24,304.019186046512,9,NERC7,69.7674418604651,7.0
1988-07-03,1988-07-06,1988-07-03,301.70488372093,4,NERC7,53.4883720930233,6.0
1988-07-12,1988-07-18,1988-07-13,303.767558139535,7,NERC7,70.9302325581395,4.0
1988-07-22,1988-07-26,1988-07-22,303.317441860465,5,NERC7,72.093023255814,5.0
1988-07-31,1988-08-02,1988-08-01,301.303139534884,3,NERC7,56.9767441860465,12.0
1988-08-14,1988-08-16,1988-08-14,303.637209302326,3,NERC7,65.1162790697675,307.0
1989-06-19,1989-06-20,1989-06-19,304.457209302326,2,NERC7,70.9302325581395,11.0
1989-07-01,1989-07-11,1989-07-05,305.740930232558,11,NERC7,76.7441860465116,23.0
1989-08-03,1989-08-05,1989-08-03,302.262558139535,3,NERC7,60.4651162790698,323.0
1990-06-24,1990-07-03,1990-06-29,305.460581395349,10,NERC7,79.0697674418605,14.0
1990-07-17,1990-07-18,1990-07-17,302.581976744186,2,NERC7,61.6279069767442,8.0
1990-07-26,1990-07-27,1990-07-26,301.720930232558,2,NERC7,53.4883720930233,12.0
1990-08-08,1990-08-10,1990-08-08,302.253953488372,3,NERC7,58.1395348837209,17.0
1990-08-27,1990-08-31,1990-08-30,303.908488372093,5,NERC7,66.2790697674419,2.0
1990-09-02,1990-09-03,1990-09-03,301.943604651163,2,NERC7,53.4883720930233,295.0
1991-06-25,1991-06-26,1991-06-25,303.907441860465,2,NERC7,58.1395348837209,9.0
1991-07-05,1991-07-07,1991-07-06,304.638720930233,3,NERC7,72.093023255814,8.0
1991-07-15,1991-07-18,1991-07-15,302.021279069767,4,NERC7,63.953488372093,11.0
1991-07-29,1991-08-01,1991-07-30,302.375,4,NERC7,65.1162790697675,21.0
1991-08-22,1991-08-27,1991-08-25,301.558720930233,6,NERC7,61.6279069767442,313.0
1992-07-05,1992-07-07,1992-07-06,304.005348837209,3,NERC7,66.2790697674419,21.0
1992-07-28,1992-07-29,1992-07-28,301.487209302326,2,NERC7,54.6511627906977,4.0
1992-08-02,1992-08-03,1992-08-02,301.308139534884,2,NERC7,56.9767441860465,5.0
1992-08-08,1992-08-10,1992-08-09,303.101395348837,3,NERC7,63.953488372093,321.0
1993-06-27,1993-06-29,1993-06-27,302.56523255814,3,NERC7,65.1162790697675,3.0
1993-07-02,1993-07-03,1993-07-03,302.160813953488,2,NERC7,47.6744186046512,26.0
1993-07-29,1993-07-31,1993-07-29,303.473372093023,3,NERC7,66.2790697674419,9.0
1993-08-09,1993-08-10,1993-08-09,301.612906976744,2,NERC7,54.6511627906977,307.0
1994-06-13,1994-06-14,1994-06-13,303.829534883721,2,NERC7,59.3023255813954,10.0
1994-06-24,1994-07-06,1994-06-26,306.156046511628,13,NERC7,83.7209302325582,4.0
1994-07-10,1994-07-12,1994-07-10,304.5,3,NERC7,66.2790697674419,6.0
1994-07-18,1994-07-19,1994-07-18,304.142209302326,2,NERC7,63.953488372093,3.0
1994-07-22,1994-07-25,1994-07-22,303.133720930233,4,NERC7,62.7906976744186,4.0
1994-07-29,1994-08-01,1994-07-30,302.845,4,NERC7,65.1162790697675,4.0
1994-08-05,1994-08-10,1994-08-06,304.631395348837,6,NERC7,73.2558139534884,2.0
1994-08-12,1994-08-13,1994-08-12,300.958139534884,2,NERC7,54.6511627906977,3.0
1994-08-16,1994-08-18,1994-08-17,303.511279069767,3,NERC7,69.7674418604651,4.0
1994-08-22,1994-08-27,1994-08-26,304.18011627907,6,NERC7,69.7674418604651,314.0
1995-07-07,1995-07-13,1995-07-11,304.939069767442,7,NERC7,73.2558139534884,12.0
1995-07-25,1995-07-30,1995-07-29,306.35023255814,6,NERC7,79.0697674418605,4.0
1995-08-03,1995-08-13,1995-08-07,305.416627906977,11,NERC7,73.2558139534884,3.0
1995-08-16,1995-08-18,1995-08-16,303.348953488372,3,NERC7,66.2790697674419,4.0
1995-08-22,1995-08-24,1995-08-22,300.281279069767,3,NERC7,54.6511627906977,3.0
1995-08-27,1995-08-30,1995-08-29,302.100581395349,4,NERC7,61.6279069767442,2.0
1995-09-01,1995-09-05,1995-09-04,303.371279069767,5,NERC7,69.7674418604651,295.0
1996-06-26,1996-06-27,1996-06-26,301.931511627907,2,NERC7,53.4883720930233,5.0
1996-07-02,1996-07-07,1996-07-04,304.921976744186,6,NERC7,74.4186046511628,8.0
1996-07-15,1996-07-23,1996-07-20,303.799302325581,9,NERC7,74.4186046511628,9.0
1996-08-01,1996-08-04,1996-08-02,303.332906976744,4,NERC7,69.7674418604651,8.0
1996-08-12,1996-08-15,1996-08-13,304.939418604651,4,NERC7,74.4186046511628,308.0
1997-06-19,1997-06-20,1997-06-20,301.858953488372,2,NERC7,53.4883720930233,2.0
1997-06-22,1997-06-23,1997-06-22,303.050465116279,2,NERC7,58.1395348837209,15.0
1997-07-08,1997-07-11,1997-07-10,302.895,4,NERC7,61.6279069767442,4.0
1997-07-15,1997-07-18,1997-07-16,305.296976744186,4,NERC7,73.2558139534884,4.0
1997-07-22,1997-07-27,1997-07-25,303.060697674419,6,NERC7,67.4418604651163,6.0
1997-08-02,1997-08-04,1997-08-03,301.126395348837,3,NERC7,60.4651162790698,19.0
1997-08-23,1997-08-25,1997-08-24,301.968953488372,3,NERC7,60.4651162790698,3.0
1997-08-28,1997-08-29,1997-08-28,301.72523255814,2,NERC7,60.4651162790698,304.0
1998-06-29,1998-07-07,1998-06-29,304.092674418605,9,NERC7,74.4186046511628,4.0
1998-07-11,1998-07-22,1998-07-19,306.93523255814,12,NERC7,82.5581395348837,17.0
1998-08-08,1998-08-10,1998-08-08,303.304069767442,3,NERC7,65.1162790697675,5.0
1998-08-15,1998-08-18,1998-08-17,302.427558139535,4,NERC7,62.7906976744186,5.0
1998-08-23,1998-08-24,1998-08-23,303.668488372093,2,NERC7,61.6279069767442,5.0
1998-08-29,1998-08-31,1998-08-30,302.537441860465,3,NERC7,59.3023255813954,4.0
1998-09-04,1998-09-06,1998-09-04,303.536395348837,3,NERC7,65.1162790697675,292.0
1999-06-25,1999-06-26,1999-06-25,302.724651162791,2,NERC7,56.9767441860465,6.0
1999-07-02,1999-07-05,1999-07-02,304.160697674419,4,NERC7,62.7906976744186,2.0
1999-07-07,1999-07-08,1999-07-07,302.47,2,NERC7,56.9767441860465,5.0
1999-07-13,1999-07-14,1999-07-13,303.416395348837,2,NERC7,56.9767441860465,7.0
1999-07-21,1999-07-30,1999-07-25,302.465813953488,10,NERC7,66.2790697674419,26.0
1999-08-25,1999-08-27,1999-08-26,300.927674418605,3,NERC7,52.3255813953488,285.0
2000-06-07,2000-06-08,2000-06-07,303.07488372093,2,NERC7,66.2790697674419,23.0
2000-07-01,2000-07-16,2000-07-14,304.771976744186,16,NERC7,72.093023255814,3.0
2000-07-19,2000-07-20,2000-07-19,302.09976744186,2,NERC7,55.8139534883721,3.0
2000-07-23,2000-08-16,2000-08-08,304.527790697674,25,NERC7,75.5813953488372,298.0
2001-06-10,2001-06-11,2001-06-11,302.600697674419,2,NERC7,54.6511627906977,12.0
2001-06-23,2001-06-26,2001-06-24,303.226279069767,4,NERC7,66.2790697674419,2.0
2001-06-28,2001-07-10,2001-07-06,305.536744186047,13,NERC7,76.7441860465116,6.0
2001-07-16,2001-07-25,2001-07-22,304.30011627907,10,NERC7,69.7674418604651,3.0
2001-07-28,2001-08-08,2001-07-29,305.443837209302,12,NERC7,75.5813953488372,11.0
2001-08-19,2001-08-20,2001-08-19,303.646860465116,2,NERC7,61.6279069767442,7.0
2001-08-27,2001-08-28,2001-08-27,302.677674418605,2,NERC7,62.7906976744186,275.0
2002-05-30,2002-06-02,2002-05-31,303.677906976744,4,NERC7,68.6046511627907,5.0
2002-06-07,2002-06-09,2002-06-09,302.899302325581,3,NERC7,54.6511627906977,8.0
2002-06-17,2002-06-19,2002-06-18,304.013372093023,3,NERC7,67.4418604651163,2.0
2002-06-21,2002-07-04,2002-06-30,306.298372093023,14,NERC7,84.8837209302326,3.0
2002-07-07,2002-07-21,2002-07-15,304.861744186047,15,NERC7,76.7441860465116,3.0
2002-07-24,2002-08-01,2002-07-31,306.591279069767,9,NERC7,75.5813953488372,301.0
2003-05-29,2003-05-30,2003-05-29,303.381511627907,2,NERC7,61.6279069767442,32.0
2003-07-01,2003-07-27,2003-07-13,307.103953488372,27,NERC7,84.8837209302326,4.0
2003-07-31,2003-08-14,2003-08-06,304.32511627907,15,NERC7,72.093023255814,6.0
2003-08-20,2003-08-25,2003-08-20,303.920930232558,6,NERC7,66.2790697674419,286.0
2004-06-06,2004-06-07,2004-06-07,304.218604651163,2,NERC7,53.4883720930233,31.0
2004-07-08,2004-07-15,2004-07-12,304.207093023256,8,NERC7,70.9302325581395,3.0
2004-07-18,2004-07-21,2004-07-19,302.351162790698,4,NERC7,63.953488372093,10.0
2004-07-31,2004-08-04,2004-08-01,304.418372093023,5,NERC7,67.4418604651163,318.0
2005-06-18,2005-06-23,2005-06-20,303.344302325581,6,NERC7,67.4418604651163,9.0
2005-07-02,2005-07-03,2005-07-02,303.143488372093,2,NERC7,58.1395348837209,4.0
2005-07-07,2005-07-17,2005-07-14,305.61988372093,11,NERC7,75.5813953488372,2.0
2005-07-19,2005-07-25,2005-07-20,307.049186046512,7,NERC7,84.8837209302326,4.0
