time,Union_Gap_GH,Mabton_GH,Kiona_GH,Union_Gap_UD,Mabton_UD,Kiona_UD
2025-07-31 12:15:00+00:00,41.29,11.65,3.35,2420,580,607
2025-07-31 12:30:00+00:00,41.29,11.65,3.35,2420,580,607
2025-07-31 12:45:00+00:00,41.29,11.66,3.35,2420,588,606
2025-07-31 13:00:00+00:00,41.29,11.65,3.35,2420,580,606
2025-07-31 13:15:00+00:00,41.29,11.65,3.35,2420,580,605
2025-07-31 13:30:00+00:00,41.29,11.66,3.34,2420,588,596
2025-07-31 13:45:00+00:00,41.29,11.65,3.34,2420,580,595
2025-07-31 14:00:00+00:00,41.29,11.65,3.34,2420,580,595
2025-07-31 14:15:00+00:00,41.29,11.66,3.34,2420,588,594
2025-07-31 14:30:00+00:00,41.29,11.66,3.34,2420,588,594
2025-07-31 14:45:00+00:00,41.29,11.65,3.33,2420,580,584
2025-07-31 15:00:00+00:00,41.29,11.65,3.33,2420,580,584
2025-07-31 15:15:00+00:00,41.29,11.65,3.33,2420,580,583
2025-07-31 15:30:00+00:00,41.29,11.66,3.33,2420,588,583
2025-07-31 15:45:00+00:00,41.29,11.66,3.33,2420,588,582
2025-07-31 16:00:00+00:00,41.29,11.66,3.33,2420,588,582
2025-07-31 16:15:00+00:00,41.29,11.66,3.33,2420,588,581
2025-07-31 16:30:00+00:00,41.29,11.65,3.33,2420,580,581
2025-07-31 16:45:00+00:00,41.29,11.66,3.32,2420,588,571
2025-07-31 17:00:00+00:00,41.29,11.66,3.32,2420,588,571
2025-07-31 17:15:00+00:00,41.29,11.66,3.31,2420,588,561
2025-07-31 17:30:00+00:00,41.29,11.66,3.31,2420,588,561
2025-07-31 17:45:00+00:00,41.29,11.66,3.31,2420,588,560
2025-07-31 18:00:00+00:00,41.29,11.66,3.31,2420,588,560
2025-07-31 18:15:00+00:00,41.29,11.66,3.31,2420,588,560
2025-07-31 18:30:00+00:00,41.29,11.66,3.32,2420,588,568
2025-07-31 18:45:00+00:00,41.29,11.66,3.32,2420,588,568
2025-07-31 19:00:00+00:00,41.29,11.66,3.32,2420,588,567
2025-07-31 19:15:00+00:00,41.29,11.66,3.32,2420,588,567
2025-07-31 19:30:00+00:00,41.29,11.66,3.32,2420,588,566
2025-07-31 19:45:00+00:00,41.29,11.66,3.31,2420,588,557
2025-07-31 20:00:00+00:00,41.29,11.66,3.31,2420,588,556
2025-07-31 20:15:00+00:00,41.29,11.67,3.31,2420,596,556
2025-07-31 20:30:00+00:00,41.29,11.67,3.31,2420,596,555
2025-07-31 20:45:00+00:00,41.29,11.67,3.3,2420,596,546
2025-07-31 21:00:00+00:00,41.29,11.67,3.3,2420,596,545
2025-07-31 21:15:00+00:00,41.29,11.67,3.31,2420,596,554
2025-07-31 21:30:00+00:00,41.29,11.67,3.31,2420,596,553
2025-07-31 21:45:00+00:00,41.29,11.67,3.3,2420,596,544
2025-07-31 22:00:00+00:00,41.29,11.67,3.3,2420,596,544
2025-07-31 22:15:00+00:00,41.29,11.67,3.3,2420,596,543
2025-07-31 22:30:00+00:00,41.29,11.67,3.3,2420,596,543
2025-07-31 22:45:00+00:00,41.29,11.67,3.3,2420,596,542
2025-07-31 23:00:00+00:00,41.29,11.67,3.3,2420,596,542
2025-07-31 23:15:00+00:00,41.29,11.67,3.29,2420,596,532
2025-07-31 23:30:00+00:00,41.29,11.67,3.29,2420,596,532
2025-07-31 23:45:00+00:00,41.29,11.67,3.29,2420,596,531
2025-08-01 00:00:00+00:00,41.29,11.67,3.29,2420,596,531
2025-08-01 00:15:00+00:00,41.3,11.67,3.29,2440,596,530
2025-08-01 00:30:00+00:00,41.3,11.67,3.29,2440,596,530
2025-08-01 00:45:00+00:00,41.3,11.67,3.29,2440,596,529
2025-08-01 01:00:00+00:00,41.3,11.67,3.29,2440,596,529
2025-08-01 01:15:00+00:00,41.3,11.67,3.29,2440,596,529
2025-08-01 01:30:00+00:00,41.3,11.67,3.29,2440,596,528
2025-08-01 01:45:00+00:00,41.3,11.67,3.28,2440,596,519
2025-08-01 02:00:00+00:00,41.3,11.67,3.28,2440,596,518
2025-08-01 02:15:00+00:00,41.3,11.67,3.28,2440,596,518
2025-08-01 02:30:00+00:00,41.3,11.67,3.28,2440,596,517
2025-08-01 02:45:00+00:00,41.3,11.67,3.28,2440,596,517
2025-08-01 03:00:00+00:00,41.3,11.66,3.28,2440,588,516
2025-08-01 03:15:00+00:00,41.3,11.66,3.28,2440,588,516
2025-08-01 03:30:00+00:00,41.29,11.67,3.28,2420,596,516
2025-08-01 03:45:00+00:00,41.29,11.66,3.28,2420,588,515
2025-08-01 04:00:00+00:00,41.29,11.66,3.29,2420,588,524
2025-08-01 04:15:00+00:00,41.29,11.66,3.29,2420,588,523
2025-08-01 04:30:00+00:00,41.29,11.66,3.29,2420,588,523
2025-08-01 04:45:00+00:00,41.29,11.66,3.29,2420,588,522
2025-08-01 05:00:00+00:00,41.29,11.66,3.29,2420,588,522
2025-08-01 05:15:00+00:00,41.29,11.66,3.29,2420,588,521
2025-08-01 05:30:00+00:00,41.29,11.66,3.29,2420,588,521
2025-08-01 05:45:00+00:00,41.29,11.67,3.29,2420,596,520
2025-08-01 06:00:00+00:00,41.29,11.66,3.29,2420,588,520
2025-08-01 06:15:00+00:00,41.29,11.66,3.29,2420,588,519
2025-08-01 06:30:00+00:00,41.29,11.66,3.29,2420,588,519
2025-08-01 06:45:00+00:00,41.29,11.66,3.29,2420,588,518
2025-08-01 07:00:00+00:00,41.29,11.67,3.29,2420,596,518
2025-08-01 07:15:00+00:00,41.29,11.67,3.29,2420,596,518
2025-08-01 07:30:00+00:00,41.29,11.67,3.29,2420,596,517
2025-08-01 07:45:00+00:00,41.29,11.67,3.29,2420,596,517
2025-08-01 08:00:00+00:00,41.29,11.67,3.29,2420,596,516
2025-08-01 08:15:00+00:00,41.29,11.67,3.29,2420,596,516
2025-08-01 08:30:00+00:00,41.29,11.67,3.29,2420,596,515
2025-08-01 08:45:00+00:00,41.29,11.67,3.28,2420,596,506
2025-08-01 09:00:00+00:00,41.29,11.68,3.28,2420,604,505
2025-08-01 09:15:00+00:00,41.29,11.68,3.28,2420,604,505
2025-08-01 09:30:00+00:00,41.29,11.68,3.28,2420,604,505
2025-08-01 09:45:00+00:00,41.29,11.68,3.28,2420,604,504
2025-08-01 10:00:00+00:00,41.29,11.68,3.28,2420,604,504
2025-08-01 10:15:00+00:00,41.29,11.69,3.28,2420,612,503
2025-08-01 10:30:00+00:00,41.29,11.69,3.28,2420,612,503
2025-08-01 10:45:00+00:00,41.29,11.69,3.28,2420,612,502
2025-08-01 11:00:00+00:00,41.29,11.7,3.28,2420,620,502
2025-08-01 11:15:00+00:00,41.29,11.7,3.28,2420,620,501
2025-08-01 11:30:00+00:00,41.29,11.7,3.28,2420,620,501
2025-08-01 11:45:00+00:00,41.29,11.7,3.27,2420,620,492
2025-08-01 12:00:00+00:00,41.29,11.7,3.27,2420,620,491
2025-08-01 12:15:00+00:00,41.29,11.7,3.26,2420,620,482
2025-08-01 12:30:00+00:00,41.29,11.71,3.26,2420,628,482
2025-08-01 12:45:00+00:00,41.29,11.71,3.26,2420,628,481
2025-08-01 13:00:00+00:00,41.29,11.71,3.26,2420,628,481
2025-08-01 13:15:00+00:00,41.29,11.71,3.26,2420,628,480
2025-08-01 13:30:00+00:00,41.29,11.71,3.26,2420,628,480
2025-08-01 13:45:00+00:00,41.29,11.72,3.25,2420,637,471
2025-08-01 14:00:00+00:00,41.29,11.72,3.25,2420,637,470
2025-08-01 14:15:00+00:00,41.29,11.72,3.25,2420,637,470
2025-08-01 14:30:00+00:00,41.29,11.72,3.25,2420,637,469
2025-08-01 14:45:00+00:00,41.29,11.73,3.25,2420,645,469
2025-08-01 15:00:00+00:00,41.29,11.73,3.25,2420,645,468
2025-08-01 15:15:00+00:00,41.29,11.73,3.25,2420,645,468
2025-08-01 15:30:00+00:00,41.29,11.73,3.25,2420,645,467
2025-08-01 15:45:00+00:00,41.29,11.74,3.24,2420,653,458
2025-08-01 16:00:00+00:00,41.29,11.74,3.24,2420,653,458
2025-08-01 16:15:00+00:00,41.29,11.74,3.24,2420,653,457
2025-08-01 16:30:00+00:00,41.29,11.74,3.24,2420,653,457
2025-08-01 16:45:00+00:00,41.29,11.74,3.24,2420,653,457
2025-08-01 17:00:00+00:00,41.29,11.75,3.24,2420,661,456
2025-08-01 17:15:00+00:00,41.29,11.75,3.24,2420,661,456
2025-08-01 17:30:00+00:00,41.29,11.75,3.24,2420,661,455
2025-08-01 17:45:00+00:00,41.29,11.75,3.24,2420,661,455
2025-08-01 18:00:00+00:00,41.29,11.76,3.24,2420,670,454
2025-08-01 18:15:00+00:00,41.29,11.76,3.23,2420,670,445
2025-08-01 18:30:00+00:00,41.29,11.76,3.23,2420,670,445
2025-08-01 18:45:00+00:00,41.29,11.76,3.23,2420,670,444
2025-08-01 19:00:00+00:00,41.29,11.76,3.23,2420,670,444
2025-08-01 19:15:00+00:00,41.29,11.76,3.23,2420,670,443
2025-08-01 19:30:00+00:00,41.3,11.77,3.24,2440,678,452
2025-08-01 19:45:00+00:00,41.3,11.77,3.23,2440,678,443
2025-08-01 20:00:00+00:00,41.29,11.77,3.23,2420,678,442
2025-08-01 20:15:00+00:00,41.29,11.77,3.23,2420,678,442
2025-08-01 20:30:00+00:00,41.29,11.78,3.24,2420,686,450
2025-08-01 20:45:00+00:00,41.3,11.78,3.24,2440,686,449
2025-08-01 21:00:00+00:00,41.3,11.78,3.24,2440,686,449
2025-08-01 21:15:00+00:00,41.3,11.78,3.25,2440,686,457
2025-08-01 21:30:00+00:00,41.3,11.78,3.25,2440,686,457
2025-08-01 21:45:00+00:00,41.3,11.79,3.25,2440,695,456
2025-08-01 22:00:00+00:00,41.3,11.79,3.25,2440,695,456
2025-08-01 22:15:00+00:00,41.3,11.79,3.26,2440,695,464
2025-08-01 22:30:00+00:00,41.3,11.79,3.26,2440,695,464
2025-08-01 22:45:00+00:00,41.3,11.79,3.25,2440,695,454
2025-08-01 23:00:00+00:00,41.3,11.8,3.26,2440,703,463
2025-08-01 23:15:00+00:00,41.3,11.8,3.26,2440,703,462
2025-08-01 23:30:00+00:00,41.3,11.8,3.26,2440,703,462
2025-08-01 23:45:00+00:00,41.31,11.8,3.25,2450,703,453
2025-08-02 00:00:00+00:00,41.3,11.8,3.26,2440,703,461
2025-08-02 00:15:00+00:00,41.31,11.8,3.25,2450,703,452
2025-08-02 00:30:00+00:00,41.3,11.8,3.25,2440,703,451
2025-08-02 00:45:00+00:00,41.31,11.8,3.25,2450,703,451
2025-08-02 01:00:00+00:00,41.31,11.8,3.25,2450,703,450
2025-08-02 01:15:00+00:00,41.3,11.81,3.25,2440,712,450
2025-08-02 01:30:00+00:00,41.31,11.81,3.26,2450,712,458
2025-08-02 01:45:00+00:00,41.31,11.81,3.26,2450,712,458
2025-08-02 02:00:00+00:00,41.31,11.81,3.26,2450,712,457
2025-08-02 02:15:00+00:00,41.31,11.81,3.26,2450,712,457
2025-08-02 02:30:00+00:00,41.3,11.81,3.26,2440,712,456
2025-08-02 02:45:00+00:00,41.31,11.81,3.26,2450,712,456
2025-08-02 03:00:00+00:00,41.31,11.81,3.27,2450,712,464
2025-08-02 03:15:00+00:00,41.31,11.81,3.27,2450,712,464
2025-08-02 03:30:00+00:00,41.31,11.82,3.27,2450,720,463
2025-08-02 03:45:00+00:00,41.31,11.82,3.27,2450,720,463
2025-08-02 04:00:00+00:00,41.31,11.81,3.27,2450,712,462
2025-08-02 04:15:00+00:00,41.31,11.81,3.27,2450,712,462
2025-08-02 04:30:00+00:00,41.31,11.81,3.27,2450,712,461
2025-08-02 04:45:00+00:00,41.31,11.81,3.27,2450,712,461
2025-08-02 05:00:00+00:00,41.31,11.82,3.27,2450,720,461
2025-08-02 05:15:00+00:00,41.31,11.81,3.27,2450,712,460
2025-08-02 05:30:00+00:00,41.31,11.81,3.27,2450,712,460
2025-08-02 05:45:00+00:00,41.31,11.81,3.28,2450,712,468
2025-08-02 06:00:00+00:00,41.31,11.81,3.28,2450,712,467
2025-08-02 06:15:00+00:00,41.31,11.81,3.28,2450,712,467
2025-08-02 06:30:00+00:00,41.31,11.81,3.28,2450,712,467
2025-08-02 06:45:00+00:00,41.31,11.81,3.28,2450,712,466
2025-08-02 07:00:00+00:00,41.31,11.81,3.28,2450,712,466
2025-08-02 07:15:00+00:00,41.31,11.81,3.28,2450,712,465
2025-08-02 07:30:00+00:00,41.31,11.81,3.29,2450,712,473
2025-08-02 07:45:00+00:00,41.31,11.82,3.29,2450,720,473
2025-08-02 08:00:00+00:00,41.31,11.82,3.29,2450,720,473
2025-08-02 08:15:00+00:00,41.31,11.82,3.29,2450,720,472
2025-08-02 08:30:00+00:00,41.31,11.82,3.29,2450,720,472
2025-08-02 08:45:00+00:00,41.31,11.82,3.3,2450,720,480
2025-08-02 09:00:00+00:00,41.31,11.82,3.3,2450,720,480
2025-08-02 09:15:00+00:00,41.31,11.82,3.3,2450,720,479
2025-08-02 09:30:00+00:00,41.31,11.83,3.3,2450,729,479
2025-08-02 09:45:00+00:00,41.3,11.83,3.3,2440,729,478
2025-08-02 10:00:00+00:00,41.31,11.83,3.3,2450,729,478
2025-08-02 10:15:00+00:00,41.31,11.83,3.31,2450,729,486
2025-08-02 10:30:00+00:00,41.3,11.83,3.31,2440,729,486
2025-08-02 10:45:00+00:00,41.3,11.84,3.31,2440,737,485
2025-08-02 11:00:00+00:00,41.31,11.84,3.31,2450,737,485
2025-08-02 11:15:00+00:00,41.31,11.84,3.32,2450,737,493
2025-08-02 11:30:00+00:00,41.31,11.84,3.32,2450,737,493
2025-08-02 11:45:00+00:00,41.31,11.85,3.32,2450,746,492
2025-08-02 12:00:00+00:00,41.31,11.85,3.32,2450,746,492
2025-08-02 12:15:00+00:00,41.3,11.85,3.33,2440,746,500
2025-08-02 12:30:00+00:00,41.3,11.85,3.33,2440,746,500
2025-08-02 12:45:00+00:00,41.31,11.85,3.33,2450,746,499
2025-08-02 13:00:00+00:00,41.3,11.86,3.34,2440,755,507
2025-08-02 13:15:00+00:00,41.3,11.86,3.34,2440,755,507
2025-08-02 13:30:00+00:00,41.3,11.86,3.34,2440,755,507
2025-08-02 13:45:00+00:00,41.3,11.86,3.35,2440,755,515
2025-08-02 14:00:00+00:00,41.3,11.87,3.35,2440,763,514
2025-08-02 14:15:00+00:00,41.3,11.87,3.35,2440,763,514
2025-08-02 14:30:00+00:00,41.3,11.87,3.35,2440,763,514
2025-08-02 14:45:00+00:00,41.3,11.87,3.36,2440,763,522
2025-08-02 15:00:00+00:00,41.3,11.88,3.36,2440,772,522
2025-08-02 15:15:00+00:00,41.3,11.88,3.37,2440,772,530
2025-08-02 15:30:00+00:00,41.29,11.88,3.37,2420,772,530
2025-08-02 15:45:00+00:00,41.29,11.88,3.37,2420,772,529
2025-08-02 16:00:00+00:00,41.29,11.89,3.37,2420,781,529
2025-08-02 16:15:00+00:00,41.29,11.89,3.38,2420,781,537
2025-08-02 16:30:00+00:00,41.29,11.89,3.38,2420,781,537
2025-08-02 16:45:00+00:00,41.3,11.89,3.38,2440,781,536
2025-08-02 17:00:00+00:00,41.3,11.89,3.39,2440,781,545
2025-08-02 17:15:00+00:00,41.3,11.9,3.39,2440,790,544
2025-08-02 17:30:00+00:00,41.3,11.9,3.39,2440,790,544
2025-08-02 17:45:00+00:00,41.3,11.9,3.39,2440,790,543
2025-08-02 18:00:00+00:00,41.3,11.9,3.39,2440,790,543
2025-08-02 18:15:00+00:00,41.3,11.9,3.39,2440,790,542
2025-08-02 18:30:00+00:00,41.3,11.91,3.4,2440,799,551
2025-08-02 18:45:00+00:00,41.3,11.91,3.4,2440,799,550
2025-08-02 19:00:00+00:00,41.3,11.91,3.4,2440,799,550
2025-08-02 19:15:00+00:00,41.3,11.91,3.4,2440,799,549
2025-08-02 19:30:00+00:00,41.3,11.91,3.4,2440,799,549
2025-08-02 19:45:00+00:00,41.3,11.92,3.4,2440,808,549
2025-08-02 20:00:00+00:00,41.3,11.92,3.41,2440,808,557
2025-08-02 20:15:00+00:00,41.3,11.92,3.41,2440,808,557
2025-08-02 20:30:00+00:00,41.3,11.92,3.41,2440,808,556
2025-08-02 20:45:00+00:00,41.3,11.92,3.41,2440,808,556
2025-08-02 21:00:00+00:00,41.3,11.92,3.41,2440,808,555
2025-08-02 21:15:00+00:00,41.3,11.92,3.42,2440,808,564
2025-08-02 21:30:00+00:00,41.3,11.92,3.42,2440,808,563
2025-08-02 21:45:00+00:00,41.3,11.92,3.42,2440,808,563
2025-08-02 22:00:00+00:00,41.3,11.92,3.42,2440,808,562
2025-08-02 22:15:00+00:00,41.3,11.92,3.43,2440,808,571
2025-08-02 22:30:00+00:00,41.3,11.92,3.43,2440,808,571
2025-08-02 22:45:00+00:00,41.3,11.92,3.43,2440,808,570
2025-08-02 23:00:00+00:00,41.3,11.92,3.43,2440,808,570
2025-08-02 23:15:00+00:00,41.3,11.92,3.43,2440,808,569
2025-08-02 23:30:00+00:00,41.3,11.92,3.43,2440,808,569
2025-08-02 23:45:00+00:00,41.3,11.92,3.43,2440,808,568
2025-08-03 00:00:00+00:00,41.29,11.92,3.43,2420,808,568
2025-08-03 00:15:00+00:00,41.3,11.91,3.43,2440,799,567
2025-08-03 00:30:00+00:00,41.3,11.92,3.43,2440,808,567
2025-08-03 00:45:00+00:00,41.3,11.91,3.44,2440,799,575
2025-08-03 01:00:00+00:00,41.29,11.91,3.44,2420,799,575
2025-08-03 01:15:00+00:00,41.29,11.91,3.44,2420,799,574
2025-08-03 01:30:00+00:00,41.3,11.91,3.44,2440,799,574
2025-08-03 01:45:00+00:00,41.29,11.9,3.44,2420,790,574
2025-08-03 02:00:00+00:00,41.29,11.9,3.44,2420,790,573
2025-08-03 02:15:00+00:00,41.29,11.9,3.44,2420,790,573
2025-08-03 02:30:00+00:00,41.3,11.9,3.44,2440,790,572
2025-08-03 02:45:00+00:00,41.3,11.9,3.45,2440,790,581
2025-08-03 03:00:00+00:00,41.3,11.89,3.45,2440,781,580
2025-08-03 03:15:00+00:00,41.3,11.89,3.45,2440,781,580
2025-08-03 03:30:00+00:00,41.29,11.89,3.45,2420,781,579
2025-08-03 03:45:00+00:00,41.29,11.89,3.46,2420,781,588
2025-08-03 04:00:00+00:00,41.29,11.88,3.46,2420,772,588
2025-08-03 04:15:00+00:00,41.29,11.88,3.46,2420,772,587
2025-08-03 04:30:00+00:00,41.29,11.88,3.46,2420,772,587
2025-08-03 04:45:00+00:00,41.29,11.88,3.47,2420,772,595
2025-08-03 05:00:00+00:00,41.29,11.87,3.47,2420,763,595
2025-08-03 05:15:00+00:00,41.29,11.87,3.47,2420,763,594
2025-08-03 05:30:00+00:00,41.29,11.87,3.48,2420,763,603
2025-08-03 05:45:00+00:00,41.29,11.87,3.48,2420,763,603
2025-08-03 06:00:00+00:00,41.29,11.86,3.48,2420,755,602
2025-08-03 06:15:00+00:00,41.29,11.86,3.48,2420,755,602
2025-08-03 06:30:00+00:00,41.29,11.86,3.48,2420,755,601
2025-08-03 06:45:00+00:00,41.28,11.86,3.49,2400,755,610
2025-08-03 07:00:00+00:00,41.29,11.86,3.49,2420,755,609
2025-08-03 07:15:00+00:00,41.29,11.85,3.49,2420,746,609
2025-08-03 07:30:00+00:00,41.28,11.85,3.49,2400,746,608
2025-08-03 07:45:00+00:00,41.28,11.85,3.5,2400,746,617
2025-08-03 08:00:00+00:00,41.28,11.85,3.5,2400,746,617
2025-08-03 08:15:00+00:00,41.28,11.85,3.5,2400,746,616
2025-08-03 08:30:00+00:00,41.28,11.84,3.5,2400,737,616
2025-08-03 08:45:00+00:00,41.28,11.84,3.5,2400,737,615
2025-08-03 09:00:00+00:00,41.28,11.84,3.5,2400,737,615
2025-08-03 09:15:00+00:00,41.28,11.84,3.5,2400,737,614
2025-08-03 09:30:00+00:00,41.28,11.84,3.5,2400,737,614
2025-08-03 09:45:00+00:00,41.28,11.84,3.51,2400,737,623
2025-08-03 10:00:00+00:00,41.28,11.84,3.51,2400,737,622
2025-08-03 10:15:00+00:00,41.28,11.84,3.51,2400,737,622
2025-08-03 10:30:00+00:00,41.28,11.84,3.51,2400,737,621
2025-08-03 10:45:00+00:00,41.28,11.84,3.51,2400,737,621
2025-08-03 11:00:00+00:00,41.28,11.84,3.51,2400,737,620
2025-08-03 11:15:00+00:00,41.28,11.83,3.51,2400,729,620
2025-08-03 11:30:00+00:00,41.28,11.83,3.51,2400,729,619
2025-08-03 11:45:00+00:00,41.28,11.83,3.51,2400,729,619
2025-08-03 12:00:00+00:00,41.28,11.83,3.51,2400,729,618
2025-08-03 12:15:00+00:00,41.28,11.83,3.51,2400,729,618
2025-08-03 12:30:00+00:00,41.28,11.83,3.52,2400,729,627
2025-08-03 12:45:00+00:00,41.28,11.83,3.52,2400,729,626
2025-08-03 13:00:00+00:00,41.28,11.83,3.52,2400,729,626
2025-08-03 13:15:00+00:00,41.28,11.83,3.52,2400,729,625
2025-08-03 13:30:00+00:00,41.28,11.83,3.52,2400,729,625
2025-08-03 13:45:00+00:00,41.28,11.83,3.52,2400,729,624
2025-08-03 14:00:00+00:00,41.27,11.83,3.52,2390,729,624
2025-08-03 14:15:00+00:00,41.28,11.83,3.53,2400,729,632
2025-08-03 14:30:00+00:00,41.27,11.83,3.53,2390,729,632
2025-08-03 14:45:00+00:00,41.27,11.83,3.53,2390,729,632
2025-08-03 15:00:00+00:00,41.27,11.83,3.53,2390,729,631
2025-08-03 15:15:00+00:00,41.27,11.83,3.53,2390,729,631
2025-08-03 15:30:00+00:00,41.27,11.83,3.53,2390,729,630
2025-08-03 15:45:00+00:00,41.27,11.83,3.53,2390,729,630
2025-08-03 16:00:00+00:00,41.27,11.83,3.53,2390,729,629
2025-08-03 16:15:00+00:00,41.27,11.83,3.53,2390,729,629
2025-08-03 16:30:00+00:00,41.28,11.83,3.53,2400,729,628
2025-08-03 16:45:00+00:00,41.27,11.83,3.54,2390,729,637
2025-08-03 17:00:00+00:00,41.27,11.83,3.54,2390,729,636
2025-08-03 17:15:00+00:00,41.27,11.83,3.54,2390,729,636
2025-08-03 17:30:00+00:00,41.27,11.83,3.54,2390,729,636
2025-08-03 17:45:00+00:00,41.27,11.83,3.54,2390,729,635
2025-08-03 18:00:00+00:00,41.28,11.82,3.54,2400,720,635
2025-08-03 18:15:00+00:00,41.28,11.82,3.54,2400,720,634
2025-08-03 18:30:00+00:00,41.28,11.82,3.54,2400,720,634
2025-08-03 18:45:00+00:00,41.28,11.82,3.54,2400,720,633
2025-08-03 19:00:00+00:00,41.27,11.83,3.54,2390,729,633
2025-08-03 19:15:00+00:00,41.27,11.82,3.54,2390,720,632
2025-08-03 19:30:00+00:00,41.28,11.83,3.54,2400,729,632
2025-08-03 19:45:00+00:00,41.27,11.83,3.54,2390,729,631
2025-08-03 20:00:00+00:00,41.28,11.83,3.54,2400,729,631
2025-08-03 20:15:00+00:00,41.28,11.83,3.54,2400,729,630
2025-08-03 20:30:00+00:00,41.27,11.83,3.54,2390,729,630
2025-08-03 20:45:00+00:00,41.27,11.83,3.54,2390,729,629
2025-08-03 21:00:00+00:00,41.28,11.83,3.54,2400,729,629
2025-08-03 21:15:00+00:00,41.28,11.83,3.54,2400,729,628
2025-08-03 21:30:00+00:00,41.28,11.83,3.54,2400,729,628
2025-08-03 21:45:00+00:00,41.28,11.83,3.53,2400,729,618
2025-08-03 22:00:00+00:00,41.28,11.83,3.54,2400,729,627
2025-08-03 22:15:00+00:00,41.28,11.83,3.54,2400,729,626
2025-08-03 22:30:00+00:00,41.28,11.83,3.53,2400,729,617
2025-08-03 22:45:00+00:00,41.28,11.83,3.53,2400,729,616
2025-08-03 23:00:00+00:00,41.28,11.83,3.53,2400,729,616
2025-08-03 23:15:00+00:00,41.28,11.83,3.53,2400,729,615
2025-08-03 23:30:00+00:00,41.28,11.83,3.53,2400,729,615
2025-08-03 23:45:00+00:00,41.28,11.82,3.53,2400,720,614
2025-08-04 00:00:00+00:00,41.28,11.82,3.53,2400,720,614
2025-08-04 00:15:00+00:00,41.28,11.83,3.53,2400,729,613
2025-08-04 00:30:00+00:00,41.28,11.82,3.53,2400,720,613
2025-08-04 00:45:00+00:00,41.28,11.82,3.53,2400,720,612
2025-08-04 01:00:00+00:00,41.28,11.82,3.52,2400,720,603
2025-08-04 01:15:00+00:00,41.28,11.82,3.52,2400,720,602
2025-08-04 01:30:00+00:00,41.28,11.82,3.52,2400,720,602
2025-08-04 01:45:00+00:00,41.28,11.82,3.52,2400,720,601
2025-08-04 02:00:00+00:00,41.28,11.82,3.52,2400,720,601
2025-08-04 02:15:00+00:00,41.28,11.82,3.52,2400,720,600
2025-08-04 02:30:00+00:00,41.28,11.82,3.52,2400,720,600
2025-08-04 02:45:00+00:00,41.28,11.82,3.51,2400,720,590
2025-08-04 03:00:00+00:00,41.28,11.82,3.52,2400,720,599
2025-08-04 03:15:00+00:00,41.28,11.81,3.52,2400,712,599
2025-08-04 03:30:00+00:00,41.28,11.81,3.51,2400,712,589
2025-08-04 03:45:00+00:00,41.28,11.81,3.51,2400,712,588
2025-08-04 04:00:00+00:00,41.27,11.81,3.51,2390,712,588
2025-08-04 04:15:00+00:00,41.27,11.81,3.51,2390,712,587
2025-08-04 04:30:00+00:00,41.27,11.81,3.52,2390,712,596
2025-08-04 04:45:00+00:00,41.27,11.8,3.52,2390,703,596
2025-08-04 05:00:00+00:00,41.27,11.8,3.52,2390,703,595
2025-08-04 05:15:00+00:00,41.27,11.8,3.52,2390,703,595
2025-08-04 05:30:00+00:00,41.27,11.8,3.52,2390,703,594
2025-08-04 05:45:00+00:00,41.27,11.8,3.52,2390,703,594
2025-08-04 06:00:00+00:00,41.27,11.8,3.52,2390,703,593
2025-08-04 06:15:00+00:00,41.27,11.8,3.52,2390,703,593
2025-08-04 06:30:00+00:00,41.27,11.8,3.51,2390,703,583
2025-08-04 06:45:00+00:00,41.27,11.79,3.51,2390,695,583
2025-08-04 07:00:00+00:00,41.27,11.79,3.51,2390,695,582
2025-08-04 07:15:00+00:00,41.27,11.79,3.51,2390,695,582
2025-08-04 07:30:00+00:00,41.27,11.79,3.5,2390,695,572
2025-08-04 07:45:00+00:00,41.27,11.79,3.5,2390,695,572
2025-08-04 08:00:00+00:00,41.27,11.79,3.5,2390,695,571
2025-08-04 08:15:00+00:00,41.27,11.79,3.5,2390,695,571
2025-08-04 08:30:00+00:00,41.27,11.79,3.5,2390,695,570
2025-08-04 08:45:00+00:00,41.27,11.78,3.5,2390,686,570
2025-08-04 09:00:00+00:00,41.27,11.78,3.5,2390,686,569
2025-08-04 09:15:00+00:00,41.27,11.78,3.5,2390,686,569
2025-08-04 09:30:00+00:00,41.27,11.78,3.49,2390,686,559
2025-08-04 09:45:00+00:00,41.27,11.78,3.5,2390,686,568
2025-08-04 10:00:00+00:00,41.27,11.79,3.5,2390,695,568
2025-08-04 10:15:00+00:00,41.27,11.79,3.49,2390,695,558
2025-08-04 10:30:00+00:00,41.27,11.79,3.49,2390,695,558
2025-08-04 10:45:00+00:00,41.27,11.79,3.49,2390,695,557
2025-08-04 11:00:00+00:00,41.27,11.79,3.49,2390,695,557
2025-08-04 11:15:00+00:00,41.27,11.79,3.49,2390,695,556
2025-08-04 11:30:00+00:00,41.27,11.79,3.48,2390,695,547
2025-08-04 11:45:00+00:00,41.27,11.79,3.48,2390,695,546
2025-08-04 12:00:00+00:00,41.27,11.79,3.48,2390,695,546
2025-08-04 12:15:00+00:00,41.27,11.79,3.48,2390,695,545
2025-08-04 12:30:00+00:00,41.27,11.79,3.48,2390,695,545
2025-08-04 12:45:00+00:00,41.27,11.79,3.48,2390,695,544
