source_dataset,time_raw,time,injection_pressure,net_flow,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected
ftes_1hour,12/23/2024 0:00,2024-12-23T00:00:00,4520.155841,2.493646357,3.614229679,26.03785757,-6.401999821,-13.11521775,4525.106307,56.07963182,2172.451077,9.110304393,-12.72958743,-9.001647286,False,False
ftes_1hour,12/23/2024 1:00,2024-12-23T01:00:00,4531.69284,2.499768594,3.651923442,26.09027263,-6.341714842,-12.97807038,4536.112087,55.97493814,2172.660073,8.882228331,-12.81003881,-9.114968443,False,False
ftes_1hour,12/23/2024 2:00,2024-12-23T02:00:00,4533.570654,2.500208066,3.613529658,26.12015963,-6.373802899,-12.98719163,4538.35022,56.15587195,2173.327929,8.707777105,-12.81947873,-9.110985072,False,False
ftes_1hour,12/23/2024 3:00,2024-12-23T03:00:00,4534.297196,2.499854276,3.593690242,26.15947705,-6.376090085,-12.92526086,4539.61864,56.20006459,2173.813952,8.630473356,-12.79871244,-9.103584683,False,False
ftes_1hour,12/23/2024 4:00,2024-12-23T04:00:00,4538.030032,2.499837086,3.657902167,26.22671362,-6.395421756,-12.88840417,4542.711596,56.01668308,2174.931182,8.708342384,-12.74916662,-9.121724378,False,False
ftes_1hour,12/23/2024 5:00,2024-12-23T05:00:00,4530.145977,2.499956275,3.667748769,26.27593299,-6.332321269,-12.9524417,4535.183129,55.97640334,2175.4371,8.569525106,-12.77124612,-9.095566634,False,False
ftes_1hour,12/23/2024 6:00,2024-12-23T06:00:00,4533.024522,2.500247467,3.631824095,26.34270195,-6.304681479,-12.9452086,4538.575304,56.1022492,2175.11569,8.489707326,-12.7816951,-9.048597422,False,False
ftes_1hour,12/23/2024 7:00,2024-12-23T07:00:00,4539.29472,2.500052353,3.661398063,26.38261926,-6.314575891,-12.93965878,4544.680679,56.08038323,2174.027051,8.451887183,-12.80636443,-9.10626967,False,False
ftes_1hour,12/23/2024 8:00,2024-12-23T08:00:00,4541.346926,2.499684428,3.805484209,26.46531872,-6.328686951,-12.89727048,4546.21242,55.98482026,2173.673808,8.302145127,-12.7522113,-9.10451262,False,False
ftes_1hour,12/23/2024 9:00,2024-12-23T09:00:00,4542.814372,2.500158469,3.860740123,26.50953145,-6.306573306,-12.90768214,4548.097442,56.07018012,2175.013609,8.278210689,-12.78539725,-9.124268216,False,False
ftes_1hour,12/23/2024 10:00,2024-12-23T10:00:00,4544.095253,2.500002552,3.974884425,26.50982421,-6.316187696,-12.97174243,4548.88664,56.12955296,2176.009571,8.269903948,-12.72386532,-9.101208874,False,False
ftes_1hour,12/23/2024 11:00,2024-12-23T11:00:00,4549.159994,2.500028362,3.976452532,26.55423912,-6.364906216,-12.96422702,4554.215388,55.78234017,2175.666019,8.416021699,-12.67722621,-9.093869218,False,False
ftes_1hour,12/23/2024 12:00,2024-12-23T12:00:00,4550.801359,2.49988966,4.019614857,26.59487355,-6.434137966,-12.96677131,4555.92031,55.90431541,2174.623202,8.468910897,-12.59852576,-9.041810078,False,False
ftes_1hour,12/23/2024 13:00,2024-12-23T13:00:00,4551.027188,2.499983411,3.801638176,26.58773151,-6.399720376,-12.98029777,4556.494038,55.81890684,2173.641873,8.249243641,-12.55462628,-9.106808312,False,False
ftes_1hour,12/23/2024 14:00,2024-12-23T14:00:00,4554.612725,2.49990309,3.745582295,26.65021825,-6.440104386,-12.93364045,4560.031519,56.03335027,2173.072054,8.23757032,-12.57240171,-9.110076104,False,False
ftes_1hour,12/23/2024 15:00,2024-12-23T15:00:00,4558.471786,2.500079976,3.704947408,26.6182334,-6.386502627,-12.76388327,4565.441158,56.00106903,2172.034745,8.378749775,-12.58518964,-9.086983061,False,False
ftes_1hour,12/23/2024 16:00,2024-12-23T16:00:00,4553.689887,2.500012454,3.705705959,26.65235275,-6.372364709,-12.76963161,4560.086606,55.87980272,2172.04042,8.465846644,-12.66149468,-9.084132348,False,False
ftes_1hour,12/23/2024 17:00,2024-12-23T17:00:00,4553.005522,2.499948842,3.707812233,26.71329598,-6.342360473,-12.84609738,4559.294971,55.76202957,2171.784505,8.555890293,-12.72704568,-8.981255226,False,False
ftes_1hour,12/23/2024 18:00,2024-12-23T18:00:00,4557.249691,2.500244021,3.664223276,26.77287235,-6.268438538,-12.90261495,4562.477446,55.64004022,2170.812226,8.488258072,-12.76202785,-9.03263552,False,False
ftes_1hour,12/23/2024 19:00,2024-12-23T19:00:00,4563.418066,2.499710139,3.700976619,26.73810099,-6.30261435,-12.92249712,4569.097575,55.69003271,2168.851726,8.281463884,-12.66383226,-9.013087558,False,False
ftes_1hour,12/23/2024 20:00,2024-12-23T20:00:00,4562.654539,2.500113682,3.7190229,26.75703715,-6.315406949,-12.93772142,4568.840337,55.60593154,2167.416956,8.313047021,-12.59465815,-8.984030251,False,False
ftes_1hour,12/23/2024 21:00,2024-12-23T21:00:00,4563.319571,2.499864369,3.759182498,26.76190431,-6.350545173,-12.89944051,4569.501208,55.64554633,2166.398168,8.593532864,-12.61886552,-8.965116652,False,False
ftes_1hour,12/23/2024 22:00,2024-12-23T22:00:00,4558.937198,2.50007223,3.787825337,26.73718581,-6.339415507,-12.92768859,4564.589506,55.44758386,2166.323291,8.467820413,-12.61269694,-8.961417232,False,False
ftes_1hour,12/23/2024 23:00,2024-12-23T23:00:00,4564.294319,2.499794742,4.069758961,26.73507543,-6.369234426,-12.89261172,4570.130923,55.65556094,2166.533891,8.482335356,-12.60764159,-8.980556771,False,False
ftes_1hour,12/24/2024 0:00,2024-12-24T00:00:00,4561.929438,2.504585897,4.122611621,26.64120786,-6.339097276,-12.97696376,4571.887412,55.76245455,2166.588726,8.108058517,-12.58630707,-9.011048069,False,False
ftes_1hour,12/24/2024 1:00,2024-12-24T01:00:00,4567.13249,2.500066293,4.101870831,26.76159698,-6.292692168,-12.90805686,4573.329911,55.66546536,2166.973412,8.386178201,-12.592145,-9.02264093,False,False
ftes_1hour,12/24/2024 2:00,2024-12-24T02:00:00,4577.846508,2.500009014,3.955660646,26.76731525,-6.043358523,-12.95361595,4583.399239,55.8179097,2167.991266,8.255905337,-12.61417807,-9.04511839,False,False
ftes_1hour,12/24/2024 3:00,2024-12-24T03:00:00,4580.01296,2.499914336,3.914567713,26.7272313,-6.030905714,-12.91669415,4586.100591,55.9416939,2172.695569,8.228671233,-12.6949092,-9.031959828,False,False
ftes_1hour,12/24/2024 4:00,2024-12-24T04:00:00,4579.456817,2.499847997,3.916547407,26.68438176,-6.021143794,-12.93198629,4585.759769,56.02143428,2176.861193,8.528295584,-12.67856028,-8.961258778,False,False
ftes_1hour,12/24/2024 5:00,2024-12-24T05:00:00,4586.72884,2.499892024,4.128337796,26.69627025,-5.896904502,-12.9374586,4592.230886,56.17650125,2179.938714,8.493557896,-12.65503533,-9.018633559,False,False
ftes_1hour,12/24/2024 6:00,2024-12-24T06:00:00,4587.0374,2.500246047,4.085447685,26.66801325,-5.568116209,-12.86449247,4593.031157,56.06367141,2183.434672,8.240454284,-12.65780391,-9.01648555,False,False
ftes_1hour,12/24/2024 7:00,2024-12-24T07:00:00,4581.361881,2.500100123,4.013874885,26.58268378,-5.437406428,-12.97348107,4586.949519,55.99664246,2186.840751,8.393052279,-12.60436997,-9.096882831,False,False
ftes_1hour,12/24/2024 8:00,2024-12-24T08:00:00,4558.107843,2.499975475,3.911203074,26.61076997,-5.345421899,-13.09128382,4563.915471,56.28174328,2187.603803,8.503152426,-12.66366253,-9.084667643,False,False
ftes_1hour,12/24/2024 9:00,2024-12-24T09:00:00,4554.469871,2.500204864,3.889707882,26.63023578,-5.104443061,-13.05716131,4560.214986,56.45148333,2185.172748,8.777276311,-12.67022883,-9.062968526,False,False
ftes_1hour,12/24/2024 10:00,2024-12-24T10:00:00,4554.985632,2.499871156,3.915942309,26.61388881,-4.820549666,-13.0077495,4560.58921,56.46903999,2183.590622,9.075132271,-12.74652989,-9.054800617,False,False
ftes_1hour,12/24/2024 11:00,2024-12-24T11:00:00,4553.9887,2.500141618,3.959391938,26.58936426,-4.726957277,-12.99742984,4559.560526,56.33631071,2183.989419,8.93483887,-12.64558285,-9.004579102,False,False
ftes_1hour,12/24/2024 12:00,2024-12-24T12:00:00,4558.787903,2.499957226,3.881059396,26.56094269,-4.704822692,-12.93529461,4564.977877,56.30235482,2184.752777,8.756690732,-12.69263492,-9.005532068,False,False
ftes_1hour,12/24/2024 13:00,2024-12-24T13:00:00,4560.959678,2.500067131,3.921349603,26.61087553,-4.710983533,-12.98106998,4566.54144,56.29699532,2184.646475,8.646188486,-12.64067275,-9.068595236,False,False
ftes_1hour,12/24/2024 14:00,2024-12-24T14:00:00,4566.274649,2.499948432,3.864488258,26.64002879,-4.806204562,-12.9486799,4572.196789,56.22766113,2184.99473,8.585909554,-12.68536903,-9.059870981,False,False
ftes_1hour,12/24/2024 15:00,2024-12-24T15:00:00,4331.764437,1.886379782,-7.514051258,16.59674173,725.3594194,22.88649849,4304.063159,62.02105599,2163.647448,-3.405916051,-25.59332587,-21.55654226,False,False
ftes_1hour,12/24/2024 16:00,2024-12-24T16:00:00,4504.662654,2.385404114,4.222560866,26.41150946,277.1552239,11.03384312,4509.225291,74.09942981,2104.146108,8.363747604,-12.61407188,-9.05025094,False,False
ftes_1hour,12/24/2024 17:00,2024-12-24T17:00:00,4527.171155,2.500019677,3.813469055,26.4235246,-8.149803847,-14.50398083,4535.204007,54.61699003,2165.774308,8.300890743,-12.52694688,-9.02185368,False,False
ftes_1hour,12/24/2024 18:00,2024-12-24T18:00:00,4524.803941,2.499865535,3.895653087,26.46651801,-8.146485068,-14.30225838,4531.74053,55.48332913,2164.165548,8.544249765,-12.50396858,-8.964170053,False,False
ftes_1hour,12/24/2024 19:00,2024-12-24T19:00:00,4531.589352,2.500020132,3.947738217,26.58314099,-8.117052673,-14.10813383,4538.588721,55.75509995,2162.393557,8.614030036,-12.54389413,-9.007830068,False,False
ftes_1hour,12/24/2024 20:00,2024-12-24T20:00:00,4526.892972,2.499759367,3.914645116,26.59458761,-8.083492939,-14.0584149,4534.071758,55.86809388,2160.390991,8.601458503,-12.52604718,-8.996989941,False,False
ftes_1hour,12/24/2024 21:00,2024-12-24T21:00:00,4531.056614,2.500041766,3.9824103,26.56556868,-8.002061532,-13.7151128,4538.426154,55.96661274,2155.823694,8.716938243,-12.62759752,-9.006415837,False,False
ftes_1hour,12/24/2024 22:00,2024-12-24T22:00:00,4531.589908,2.50002464,3.980766621,26.59397703,-7.720250858,-13.49641765,4538.933825,56.02773171,2151.74955,8.543818113,-12.50821575,-8.974675034,False,False
ftes_1hour,12/24/2024 23:00,2024-12-24T23:00:00,4534.97668,2.499989696,3.965242255,26.70819828,-7.427520395,-13.29324186,4542.53182,55.87724977,2147.752883,8.379108095,-12.48426309,-9.004773514,False,False
ftes_1hour,12/25/2024 0:00,2024-12-25T00:00:00,4537.428634,2.5055244,3.921070533,26.66276717,-7.2928228,-13.07243273,4543.517599,55.36883977,2145.40239,8.5854479,-12.5873151,-8.934532733,False,False
ftes_1hour,12/25/2024 1:00,2024-12-25T01:00:00,4534.939411,2.500062191,3.850539284,26.67013821,-7.435114567,-13.09471297,4542.086324,55.56000661,2140.495757,8.210786974,-12.47010967,-8.976801799,False,False
ftes_1hour,12/25/2024 2:00,2024-12-25T02:00:00,4535.241109,2.500097525,3.994510246,26.78116861,-7.447886109,-13.02774915,4541.860885,55.62761198,2135.797588,8.461669142,-12.45512439,-8.974809811,False,False
ftes_1hour,12/25/2024 3:00,2024-12-25T03:00:00,4534.535004,2.499798875,4.0895833,26.79597631,-7.378082481,-13.00187733,4541.914431,55.7868537,2131.567104,8.484031858,-12.42454011,-8.88782267,False,False
ftes_1hour,12/25/2024 4:00,2024-12-25T04:00:00,4532.847941,2.49982795,4.148362417,26.8352266,-7.35259678,-12.96436681,4540.199097,55.85342458,2128.498494,8.422604176,-12.50298283,-8.914560927,False,False
ftes_1hour,12/25/2024 5:00,2024-12-25T05:00:00,4538.351473,2.500230916,4.056348615,26.91881573,-7.438776646,-12.9935228,4545.453624,55.76607684,2125.174608,8.562872532,-12.40940593,-8.893419381,False,False
ftes_1hour,12/25/2024 6:00,2024-12-25T06:00:00,4543.647685,2.499932124,4.07635889,26.93887549,-7.420403849,-12.96172051,4551.614436,55.99254893,2122.305135,8.313295369,-12.45411613,-8.877856222,False,False
ftes_1hour,12/25/2024 7:00,2024-12-25T07:00:00,4554.794409,2.499709508,4.136394061,26.9711936,-7.341005867,-12.94985006,4562.385105,56.04937366,2120.250598,9.408358746,-12.40077001,-8.937725458,False,False
ftes_1hour,12/25/2024 8:00,2024-12-25T08:00:00,4550.097695,2.500254069,4.421035873,27.05775457,-7.318028019,-13.02377882,4558.123276,55.93122898,2120.581319,9.833857634,-12.40942324,-8.89475619,False,False
ftes_1hour,12/25/2024 9:00,2024-12-25T09:00:00,4553.55612,2.49998027,4.480122331,27.12452353,-7.393280839,-13.02636135,4561.300546,55.92036293,2120.370913,9.863852765,-12.39895695,-8.908101863,False,False
ftes_1hour,12/25/2024 10:00,2024-12-25T10:00:00,4559.134411,2.499966061,4.465454406,27.13480177,-7.399510439,-12.93581093,4567.193979,55.9848963,2119.747719,9.99307704,-12.36778165,-8.851241433,False,False
ftes_1hour,12/25/2024 11:00,2024-12-25T11:00:00,4561.662455,2.500250574,4.542030818,27.14678607,-7.289699353,-12.9097702,4569.251124,56.13320503,2119.116959,9.981869959,-12.28542459,-8.841650266,False,False
ftes_1hour,12/25/2024 12:00,2024-12-25T12:00:00,4563.926736,2.499879376,4.491917669,27.22063424,-7.330997632,-12.99534587,4571.565883,56.24471944,2118.916139,10.37117691,-12.28597872,-8.855805489,False,False
ftes_1hour,12/25/2024 13:00,2024-12-25T13:00:00,4564.331587,2.499886977,4.442391888,27.29139676,-7.410892804,-13.01928715,4571.930246,56.67928817,2118.315426,10.31427549,-12.26398482,-8.87951913,False,False
ftes_1hour,12/25/2024 14:00,2024-12-25T14:00:00,4570.655247,2.499706513,4.49390738,27.39169042,-7.360236928,-12.99989444,4577.982222,56.56101873,2118.225647,10.09998413,-12.34885246,-8.890542252,False,False
ftes_1hour,12/25/2024 15:00,2024-12-25T15:00:00,4574.804026,2.500210698,4.279324627,27.42041112,-7.335767486,-12.88489051,4581.316093,56.55252852,2119.306834,10.02859556,-12.33047101,-8.816597105,False,False
ftes_1hour,12/25/2024 16:00,2024-12-25T16:00:00,4578.975432,2.500041075,4.203338766,27.50004406,-7.392019619,-12.83779563,4586.531152,56.51000043,2120.563554,9.966012304,-12.29425812,-8.794971546,False,False
ftes_1hour,12/25/2024 17:00,2024-12-25T17:00:00,4576.626853,2.499856416,4.454725867,27.56199988,-7.407876363,-12.94364823,4584.752298,56.74517064,2121.425931,10.041949,-12.35955733,-8.775277431,False,False
ftes_1hour,12/25/2024 18:00,2024-12-25T18:00:00,4580.792935,2.499891674,4.624685632,27.64863062,-7.408409458,-12.98998973,4588.636572,56.68364508,2120.737588,9.869275573,-12.3223209,-8.735106364,False,False
ftes_1hour,12/25/2024 19:00,2024-12-25T19:00:00,4570.570506,2.500167858,4.585986308,27.73505672,-7.409695785,-12.94843631,4577.842037,56.70706775,2118.961208,9.893161733,-12.28874383,-8.766930163,False,False
ftes_1hour,12/25/2024 20:00,2024-12-25T20:00:00,4571.821883,2.499989231,4.587203808,27.78082481,-7.333795983,-12.93198585,4579.204016,56.65847171,2117.726305,9.749256784,-12.21993781,-8.750805705,False,False
ftes_1hour,12/25/2024 21:00,2024-12-25T21:00:00,4573.436077,2.500044216,4.699712808,27.81591331,-7.285367369,-12.86561816,4581.103193,56.80805989,2117.767124,9.816439214,-12.1969988,-8.740904578,False,False
ftes_1hour,12/25/2024 22:00,2024-12-25T22:00:00,4573.044422,2.499864668,4.62573515,27.88324981,-7.241471207,-12.89899475,4581.372628,56.72308658,2118.391635,9.771410965,-12.20774041,-8.762198102,False,False
ftes_1hour,12/25/2024 23:00,2024-12-25T23:00:00,4574.029374,2.50014869,4.626393076,28.00308051,-7.375017307,-12.86874874,4581.721877,56.76803282,2119.17734,9.740399117,-12.15453022,-8.735218509,False,False
ftes_1hour,12/26/2024 0:00,2024-12-26T00:00:00,4573.193482,2.498757355,4.489385968,28.02263152,-7.278791581,-12.86543023,4580.041208,56.71250323,2119.833964,9.469843548,-12.15510513,-8.642464839,False,False
ftes_1hour,12/26/2024 1:00,2024-12-26T01:00:00,4574.153824,2.500031786,4.731119226,28.08429474,-7.347487261,-12.87804079,4581.824727,56.54141295,2123.484246,9.862383013,-12.08065748,-8.750780207,False,False
ftes_1hour,12/26/2024 2:00,2024-12-26T02:00:00,4574.37433,2.50000293,4.691798824,28.15777136,-7.319022435,-12.85544813,4581.99466,56.81977964,2126.079939,9.602596745,-12.14707766,-8.770554459,False,False
ftes_1hour,12/26/2024 3:00,2024-12-26T03:00:00,4574.950882,2.499934198,4.679212146,28.19934921,-7.26835062,-12.87015931,4583.177453,56.77000206,2127.526939,9.685939103,-12.06363787,-8.714102895,False,False
ftes_1hour,12/26/2024 4:00,2024-12-26T04:00:00,4576.698728,2.500114198,4.67857562,28.26297605,-7.208023893,-12.75744469,4584.431977,56.73753731,2128.344188,10.08731778,-12.19203576,-8.75310049,False,False
ftes_1hour,12/26/2024 5:00,2024-12-26T05:00:00,4577.366455,2.500124886,4.361370251,28.44402043,-7.273589007,-12.81295512,4584.933186,56.77997842,2129.515915,9.954555259,-12.20019906,-8.746770259,False,False
ftes_1hour,12/26/2024 6:00,2024-12-26T06:00:00,4577.285707,2.499791029,4.461435815,28.52117964,-7.261020983,-12.85212071,4585.540723,56.40553473,2130.928572,9.707642061,-12.09622918,-8.659180299,False,False
ftes_1hour,12/26/2024 7:00,2024-12-26T07:00:00,4581.379027,2.500274334,4.49628959,28.53713564,-7.199959836,-12.79369855,4588.967036,56.35567291,2133.158043,9.909410033,-11.99541782,-8.677028571,False,False
ftes_1hour,12/26/2024 8:00,2024-12-26T08:00:00,4579.846139,2.499796354,4.543436818,28.56023778,-7.207353678,-12.74173319,4587.93765,56.34737391,2135.595885,9.95420238,-11.9580184,-8.6744433,False,False
ftes_1hour,12/26/2024 9:00,2024-12-26T09:00:00,4575.886364,2.500056842,4.519378064,28.66087567,-7.336688592,-12.68596051,4583.476065,56.43564277,2139.380654,9.75556426,-11.95745927,-8.607979395,False,False
ftes_1hour,12/26/2024 10:00,2024-12-26T10:00:00,4574.261193,2.499693044,4.578654843,28.73739561,-7.307056348,-12.78021764,4582.226047,56.57579319,2141.912908,9.651554303,-11.85275725,-8.62690905,False,False
ftes_1hour,12/26/2024 11:00,2024-12-26T11:00:00,4577.604929,2.500030644,4.599734487,28.80313375,-7.23726,-12.77460772,4586.094439,56.66322972,2143.033744,9.739598689,-11.77649319,-8.642180709,False,False
ftes_1hour,12/26/2024 12:00,2024-12-26T12:00:00,4581.874165,2.500281089,4.778424902,28.90332224,-7.24980844,-12.67683012,4591.042015,56.62890868,2143.98312,9.799678628,-11.73880236,-8.593276882,False,False
ftes_1hour,12/26/2024 13:00,2024-12-26T13:00:00,4582.508838,2.499903728,4.792981732,28.93862678,-7.314635488,-12.660916,4591.683921,56.63822575,2144.756498,10.42943925,-11.69025094,-8.562880623,False,False
ftes_1hour,12/26/2024 14:00,2024-12-26T14:00:00,4586.414928,2.499866816,4.722776066,28.97099501,-7.322151806,-12.64815949,4595.586721,56.65554723,2145.879709,10.14629906,-11.8080291,-8.536757482,False,False
ftes_1hour,12/26/2024 15:00,2024-12-26T15:00:00,4588.384167,2.500127317,4.733759588,29.04205802,-7.301394079,-12.71928671,4597.764887,56.78563751,2146.847424,10.47107536,-11.80909818,-8.539336368,False,False
ftes_1hour,12/26/2024 16:00,2024-12-26T16:00:00,4588.294102,2.499868328,4.719974067,29.04776809,-7.274933991,-12.70024551,4597.188397,56.95029154,2148.298132,10.21266461,-11.79298008,-8.597453922,False,False
ftes_1hour,12/26/2024 17:00,2024-12-26T17:00:00,4591.402691,2.500048641,4.725211986,29.08953807,-7.305313867,-12.67882256,4599.82661,56.97229956,2150.163427,9.705716545,-11.76811497,-8.603277377,False,False
ftes_1hour,12/26/2024 18:00,2024-12-26T18:00:00,4591.827567,2.499950793,4.779094122,29.13441234,-7.307886483,-12.75168817,4600.311434,56.71409355,2152.351516,9.667874527,-11.74728473,-8.585334742,False,False
ftes_1hour,12/26/2024 19:00,2024-12-26T19:00:00,4592.901638,2.500071143,4.800235334,29.14952287,-7.298524686,-12.75991066,4601.819386,56.78965566,2154.562597,9.548370294,-11.76675951,-8.573566833,False,False
ftes_1hour,12/26/2024 20:00,2024-12-26T20:00:00,4595.368234,2.50000839,4.754155341,29.23630832,-7.336792854,-12.78320175,4604.782723,56.81719028,2156.18062,10.58081269,-11.72180416,-8.592940402,False,False
ftes_1hour,12/26/2024 21:00,2024-12-26T21:00:00,4596.941495,2.49994175,4.797723363,29.25265678,-7.305659446,-12.78856899,4606.656823,56.49952823,2157.192619,10.08962121,-11.84114266,-8.580637395,False,False
ftes_1hour,12/26/2024 22:00,2024-12-26T22:00:00,4598.347932,2.499823771,4.764413206,29.31642956,-7.301660773,-12.81242616,4608.016456,56.50622809,2158.021601,10.39945804,-11.85636936,-8.553746772,False,False
ftes_1hour,12/26/2024 23:00,2024-12-26T23:00:00,4600.445175,2.499935293,4.862052744,29.28394318,-7.265256311,-12.73624439,4609.360355,56.49256921,2158.35716,10.52711123,-11.89828175,-8.573676105,False,False
ftes_1hour,12/27/2024 0:00,2024-12-27T00:00:00,4601.781627,2.500448219,4.735334531,29.38888591,-7.051065031,-12.76515434,4609.58717,56.80620447,2157.703859,11.38857491,-11.94691125,-8.564680688,False,False
ftes_1hour,12/27/2024 1:00,2024-12-27T01:00:00,4602.240051,2.499702398,4.823729028,29.31983324,-7.213794984,-12.71462976,4611.368657,56.77232006,2159.299173,10.84971433,-11.79127085,-8.504775819,False,False
ftes_1hour,12/27/2024 2:00,2024-12-27T02:00:00,4599.62061,2.500311327,4.917189821,29.33419657,-7.147226374,-12.78062513,4608.723958,56.79735682,2160.013616,10.36935292,-11.81188014,-8.527061591,False,False
ftes_1hour,12/27/2024 3:00,2024-12-27T03:00:00,4601.554134,2.499854679,4.805072558,29.33219455,-7.117374206,-12.76747615,4610.16469,56.62330741,2160.557421,10.04452334,-11.84052207,-8.520450893,False,False
ftes_1hour,12/27/2024 4:00,2024-12-27T04:00:00,4603.784696,2.500175553,4.818321272,29.37425457,-7.155822219,-12.78157766,4612.570972,56.8103164,2160.448816,10.79955382,-11.83625579,-8.502060333,False,False
ftes_1hour,12/27/2024 5:00,2024-12-27T05:00:00,4607.311446,2.499911109,4.898199158,29.34971318,-7.14834416,-12.68320723,4616.550847,57.03303243,2160.175743,9.869348399,-11.82813436,-8.47665249,False,False
ftes_1hour,12/27/2024 6:00,2024-12-27T06:00:00,4609.680434,2.499944442,4.881091228,29.42768696,-7.131317725,-12.65046883,4618.938282,56.90953053,2161.033414,10.06047022,-11.80815703,-8.471158678,False,False
ftes_1hour,12/27/2024 7:00,2024-12-27T07:00:00,4612.28479,2.500023786,4.849687806,29.43334694,-7.106201736,-12.71224437,4622.088333,56.81266173,2162.3116,9.95978908,-11.80882727,-8.516839798,False,False
ftes_1hour,12/27/2024 8:00,2024-12-27T08:00:00,4614.282646,2.500076007,4.872862792,29.41334641,-7.16276894,-12.58948281,4623.319053,56.78913204,2163.256931,10.13825367,-11.72413853,-8.532808089,False,False
ftes_1hour,12/27/2024 9:00,2024-12-27T09:00:00,4617.100186,2.499772081,4.595308841,29.57076686,-7.032393181,-12.64021063,4626.99909,56.84980072,2164.334846,11.02913871,-11.74586153,-8.487365091,False,False
ftes_1hour,12/27/2024 10:00,2024-12-27T10:00:00,4619.520862,2.499957265,4.580788446,29.60530693,-7.023184011,-12.63364547,4628.336739,57.06927718,2165.70119,10.5325413,-11.72706985,-8.479991295,False,False
ftes_1hour,12/27/2024 11:00,2024-12-27T11:00:00,4624.270151,2.500113777,4.612047978,29.60402294,-7.102844245,-12.61722369,4633.295843,57.16302755,2166.96245,11.06269394,-11.69505404,-8.479618854,False,False
ftes_1hour,12/27/2024 12:00,2024-12-27T12:00:00,4617.951593,2.500138671,4.615298463,29.63946863,-6.978713103,-12.55454161,4627.136686,57.0916868,2169.031167,11.13361489,-11.73361453,-8.48531755,False,False
ftes_1hour,12/27/2024 13:00,2024-12-27T13:00:00,4616.893435,2.499989198,4.655781723,29.66752821,-6.952929175,-12.4912212,4626.634269,57.16191614,2174.382078,10.78271908,-11.68979062,-8.461765112,False,False
ftes_1hour,12/27/2024 14:00,2024-12-27T14:00:00,4615.792241,2.499898752,4.710794045,29.70670154,-6.906643856,-12.54905736,4626.224194,57.06087256,2179.666994,11.04287051,-11.70034478,-8.511054128,False,False
ftes_1hour,12/27/2024 15:00,2024-12-27T15:00:00,4613.1342,2.50000548,4.683746614,29.78593106,-6.963020278,-12.4731949,4622.678275,56.9401977,2183.838207,11.29044345,-11.61911508,-8.489588853,False,False
ftes_1hour,12/27/2024 16:00,2024-12-27T16:00:00,4620.054156,2.500075472,4.689529089,29.84318306,-6.990298558,-12.50037937,4630.14827,56.79270443,2187.038337,11.27476974,-11.64297986,-8.45135847,False,False
ftes_1hour,12/27/2024 17:00,2024-12-27T17:00:00,4620.893362,2.499859797,4.659875456,29.84144605,-7.041431598,-12.45600681,4630.831872,56.99673212,2190.917203,11.19954472,-11.51746913,-8.462214491,False,False
ftes_1hour,12/27/2024 18:00,2024-12-27T18:00:00,4624.534124,2.500142375,4.672685468,29.8914348,-6.993618444,-12.48292384,4634.867259,57.87016355,2196.513912,10.96840355,-11.5209205,-8.453876102,False,False
ftes_1hour,12/27/2024 19:00,2024-12-27T19:00:00,4627.446623,2.499941071,4.701199681,29.8886215,-7.026530114,-12.46332552,4637.058367,57.9483432,2204.119808,10.99594228,-11.51427192,-8.464814797,False,False
ftes_1hour,12/27/2024 20:00,2024-12-27T20:00:00,4626.625385,2.500134264,4.702817857,29.87292321,-7.042662309,-12.54207059,4635.402437,58.18535925,2210.278407,10.80126353,-11.53443501,-8.441152169,False,False
ftes_1hour,12/27/2024 21:00,2024-12-27T21:00:00,4629.689608,2.499764193,4.713064684,29.90807067,-7.01858352,-12.56845097,4638.956786,57.15753055,2214.145375,10.87475337,-11.54151831,-8.427424018,False,False
ftes_1hour,12/27/2024 22:00,2024-12-27T22:00:00,4633.054861,2.500011575,4.712813351,29.94558802,-7.025967336,-12.5797678,4641.904403,58.2612964,2216.661469,10.90970823,-11.56181526,-8.459177104,False,False
ftes_1hour,12/27/2024 23:00,2024-12-27T23:00:00,4639.25274,2.500159411,4.747067937,29.94259706,-7.080613123,-12.54679036,4648.060935,58.37400874,2218.959174,10.92364354,-11.48928887,-8.462249105,False,False
ftes_1hour,12/28/2024 0:00,2024-12-28T00:00:00,4634.262414,2.500003203,4.764540809,29.97672529,-7.03694338,-12.4533101,4643.341466,58.40152787,2222.105069,10.92545485,-11.402367,-8.482237034,False,False
ftes_1hour,12/28/2024 1:00,2024-12-28T01:00:00,4633.394936,2.499954062,4.82309841,29.98013128,-6.972530417,-12.44140493,4642.222651,58.44318676,2224.719183,10.9469228,-11.34659961,-8.478133171,False,False
ftes_1hour,12/28/2024 2:00,2024-12-28T02:00:00,4634.571333,2.499913519,4.711302625,30.05447529,-6.997976961,-12.44279727,4644.157266,58.45760153,2226.50311,11.11325375,-11.38347635,-8.477680581,False,False
