"NERC_ID","start_yr","extreme_type","n_extreme"
"NERC20",1985,"cold_dur_temp21",1
"NERC20",1986,"cold_dur_temp21",1
"NERC20",1987,"cold_dur_temp21",0
"NERC20",1988,"cold_dur_temp21",0
"NERC20",1989,"cold_dur_temp21",0
"NERC20",1990,"cold_dur_temp21",0
"NERC20",1991,"cold_dur_temp21",0
"NERC20",1992,"cold_dur_temp21",0
"NERC20",1993,"cold_dur_temp21",1
"NERC20",1994,"cold_dur_temp21",1
"NERC20",1995,"cold_dur_temp21",0
"NERC20",1996,"cold_dur_temp21",0
"NERC20",1997,"cold_dur_temp21",1
"NERC20",1998,"cold_dur_temp21",0
"NERC20",1999,"cold_dur_temp21",0
"NERC20",2000,"cold_dur_temp21",0
"NERC20",2001,"cold_dur_temp21",1
"NERC20",2002,"cold_dur_temp21",0
"NERC20",2003,"cold_dur_temp21",0
"NERC20",2004,"cold_dur_temp21",0
"NERC20",2005,"cold_dur_temp21",0
"NERC20",2006,"cold_dur_temp21",1
"NERC20",2007,"cold_dur_temp21",0
"NERC20",2008,"cold_dur_temp21",0
"NERC20",2009,"cold_dur_temp21",0
"NERC20",2010,"cold_dur_temp21",0
"NERC20",2011,"cold_dur_temp21",0
"NERC20",2012,"cold_dur_temp21",0
"NERC20",1980,"cold_dur_temp22",0
"NERC20",1981,"cold_dur_temp22",0
"NERC20",1982,"cold_dur_temp22",0
"NERC20",1983,"cold_dur_temp22",1
"NERC20",1984,"cold_dur_temp22",0
"NERC20",1985,"cold_dur_temp22",0
"NERC20",1986,"cold_dur_temp22",0
"NERC20",1987,"cold_dur_temp22",0
"NERC20",1988,"cold_dur_temp22",2
"NERC20",1989,"cold_dur_temp22",1
"NERC20",1990,"cold_dur_temp22",0
"NERC20",1991,"cold_dur_temp22",1
"NERC20",1992,"cold_dur_temp22",0
"NERC20",1993,"cold_dur_temp22",0
"NERC20",1994,"cold_dur_temp22",0
"NERC20",1995,"cold_dur_temp22",0
"NERC20",1996,"cold_dur_temp22",1
"NERC20",1997,"cold_dur_temp22",0
"NERC20",1998,"cold_dur_temp22",0
"NERC20",1999,"cold_dur_temp22",0
"NERC20",2000,"cold_dur_temp22",0
"NERC20",2001,"cold_dur_temp22",0
"NERC20",2002,"cold_dur_temp22",1
"NERC20",2003,"cold_dur_temp22",2
"NERC20",2004,"cold_dur_temp22",1
"NERC20",2005,"cold_dur_temp22",1
"NERC20",2006,"cold_dur_temp22",0
"NERC20",2007,"cold_dur_temp22",0
"NERC20",2008,"cold_dur_temp22",0
"NERC20",2009,"cold_dur_temp22",1
"NERC20",2010,"cold_dur_temp22",0
"NERC20",2011,"cold_dur_temp22",0
"NERC20",2012,"cold_dur_temp22",1
"NERC20",1980,"cold_dur_temp23",0
"NERC20",1981,"cold_dur_temp23",1
"NERC20",1982,"cold_dur_temp23",0
"NERC20",1983,"cold_dur_temp23",0
"NERC20",1984,"cold_dur_temp23",0
"NERC20",1985,"cold_dur_temp23",1
"NERC20",1986,"cold_dur_temp23",1
"NERC20",1987,"cold_dur_temp23",1
"NERC20",1988,"cold_dur_temp23",1
"NERC20",1989,"cold_dur_temp23",0
"NERC20",1990,"cold_dur_temp23",0
"NERC20",1991,"cold_dur_temp23",0
"NERC20",1992,"cold_dur_temp23",0
"NERC20",1993,"cold_dur_temp23",2
"NERC20",1994,"cold_dur_temp23",0
"NERC20",1995,"cold_dur_temp23",0
"NERC20",1996,"cold_dur_temp23",1
"NERC20",1997,"cold_dur_temp23",1
"NERC20",1998,"cold_dur_temp23",0
"NERC20",1999,"cold_dur_temp23",1
"NERC20",2000,"cold_dur_temp23",0
"NERC20",2001,"cold_dur_temp23",1
"NERC20",2002,"cold_dur_temp23",2
"NERC20",2003,"cold_dur_temp23",2
"NERC20",2004,"cold_dur_temp23",0
"NERC20",2005,"cold_dur_temp23",0
"NERC20",2006,"cold_dur_temp23",0
"NERC20",2007,"cold_dur_temp23",0
"NERC20",2008,"cold_dur_temp23",0
"NERC20",2009,"cold_dur_temp23",0
"NERC20",2010,"cold_dur_temp23",0
"NERC20",2011,"cold_dur_temp23",1
"NERC20",2012,"cold_dur_temp23",0
"NERC20",1980,"cold_dur_temp24",0
"NERC20",1981,"cold_dur_temp24",1
"NERC20",1982,"cold_dur_temp24",1
"NERC20",1983,"cold_dur_temp24",0
"NERC20",1984,"cold_dur_temp24",0
"NERC20",1985,"cold_dur_temp24",0
"NERC20",1986,"cold_dur_temp24",0
"NERC20",1987,"cold_dur_temp24",1
"NERC20",1988,"cold_dur_temp24",0
"NERC20",1989,"cold_dur_temp24",1
"NERC20",1990,"cold_dur_temp24",0
"NERC20",1991,"cold_dur_temp24",1
"NERC20",1992,"cold_dur_temp24",0
"NERC20",1993,"cold_dur_temp24",0
"NERC20",1994,"cold_dur_temp24",0
"NERC20",1995,"cold_dur_temp24",2
"NERC20",1996,"cold_dur_temp24",2
"NERC20",1997,"cold_dur_temp24",0
"NERC20",1998,"cold_dur_temp24",1
"NERC20",1999,"cold_dur_temp24",0
"NERC20",2000,"cold_dur_temp24",0
"NERC20",2001,"cold_dur_temp24",1
"NERC20",2002,"cold_dur_temp24",0
"NERC20",2003,"cold_dur_temp24",1
"NERC20",2004,"cold_dur_temp24",0
"NERC20",2005,"cold_dur_temp24",0
"NERC20",2006,"cold_dur_temp24",0
"NERC20",2007,"cold_dur_temp24",0
"NERC20",2008,"cold_dur_temp24",1
"NERC20",2009,"cold_dur_temp24",1
"NERC20",2010,"cold_dur_temp24",2
"NERC20",2011,"cold_dur_temp24",1
"NERC20",2012,"cold_dur_temp24",0
"NERC20",1980,"cold_dur_temp31",2
"NERC20",1981,"cold_dur_temp31",2
"NERC20",1982,"cold_dur_temp31",1
"NERC20",1983,"cold_dur_temp31",0
"NERC20",1984,"cold_dur_temp31",1
"NERC20",1985,"cold_dur_temp31",0
"NERC20",1986,"cold_dur_temp31",1
"NERC20",1987,"cold_dur_temp31",0
"NERC20",1988,"cold_dur_temp31",2
"NERC20",1989,"cold_dur_temp31",1
"NERC20",1990,"cold_dur_temp31",0
"NERC20",1991,"cold_dur_temp31",0
"NERC20",1992,"cold_dur_temp31",0
"NERC20",1993,"cold_dur_temp31",0
"NERC20",1994,"cold_dur_temp31",0
"NERC20",1995,"cold_dur_temp31",2
"NERC20",1996,"cold_dur_temp31",1
"NERC20",1997,"cold_dur_temp31",0
"NERC20",1998,"cold_dur_temp31",1
"NERC20",1999,"cold_dur_temp31",0
"NERC20",2000,"cold_dur_temp31",1
"NERC20",2001,"cold_dur_temp31",1
"NERC20",2002,"cold_dur_temp31",0
"NERC20",2003,"cold_dur_temp31",0
"NERC20",2004,"cold_dur_temp31",0
"NERC20",2005,"cold_dur_temp31",0
"NERC20",2006,"cold_dur_temp31",1
"NERC20",2007,"cold_dur_temp31",0
"NERC20",2008,"cold_dur_temp31",2
"NERC20",2009,"cold_dur_temp31",0
"NERC20",2010,"cold_dur_temp31",0
"NERC20",2011,"cold_dur_temp31",1
"NERC20",2012,"cold_dur_temp31",0
"NERC20",1980,"cold_dur_temp32",1
"NERC20",1981,"cold_dur_temp32",2
"NERC20",1982,"cold_dur_temp32",0
"NERC20",1983,"cold_dur_temp32",0
"NERC20",1984,"cold_dur_temp32",0
"NERC20",1985,"cold_dur_temp32",1
"NERC20",1986,"cold_dur_temp32",0
"NERC20",1987,"cold_dur_temp32",0
"NERC20",1988,"cold_dur_temp32",0
"NERC20",1989,"cold_dur_temp32",0
"NERC20",1990,"cold_dur_temp32",0
"NERC20",1991,"cold_dur_temp32",1
"NERC20",1992,"cold_dur_temp32",0
"NERC20",1993,"cold_dur_temp32",0
"NERC20",1994,"cold_dur_temp32",1
"NERC20",1995,"cold_dur_temp32",0
"NERC20",1996,"cold_dur_temp32",2
"NERC20",1997,"cold_dur_temp32",0
"NERC20",1998,"cold_dur_temp32",1
"NERC20",1999,"cold_dur_temp32",0
"NERC20",2000,"cold_dur_temp32",0
"NERC20",2001,"cold_dur_temp32",1
"NERC20",2002,"cold_dur_temp32",0
"NERC20",2003,"cold_dur_temp32",1
"NERC20",2004,"cold_dur_temp32",0
"NERC20",2005,"cold_dur_temp32",1
"NERC20",2006,"cold_dur_temp32",1
"NERC20",2007,"cold_dur_temp32",1
"NERC20",2008,"cold_dur_temp32",4
"NERC20",2009,"cold_dur_temp32",1
"NERC20",2010,"cold_dur_temp32",1
"NERC20",2011,"cold_dur_temp32",0
"NERC20",2012,"cold_dur_temp32",0
"NERC20",1980,"cold_dur_temp33",0
"NERC20",1981,"cold_dur_temp33",0
"NERC20",1982,"cold_dur_temp33",1
"NERC20",1983,"cold_dur_temp33",1
"NERC20",1984,"cold_dur_temp33",0
"NERC20",1985,"cold_dur_temp33",1
"NERC20",1986,"cold_dur_temp33",0
"NERC20",1987,"cold_dur_temp33",0
"NERC20",1988,"cold_dur_temp33",0
"NERC20",1989,"cold_dur_temp33",0
"NERC20",1990,"cold_dur_temp33",0
"NERC20",1991,"cold_dur_temp33",1
"NERC20",1992,"cold_dur_temp33",1
"NERC20",1993,"cold_dur_temp33",0
"NERC20",1994,"cold_dur_temp33",1
"NERC20",1995,"cold_dur_temp33",0
"NERC20",1996,"cold_dur_temp33",0
"NERC20",1997,"cold_dur_temp33",0
"NERC20",1998,"cold_dur_temp33",0
"NERC20",1999,"cold_dur_temp33",0
"NERC20",2000,"cold_dur_temp33",0
"NERC20",2001,"cold_dur_temp33",2
"NERC20",2002,"cold_dur_temp33",1
"NERC20",2003,"cold_dur_temp33",0
"NERC20",2004,"cold_dur_temp33",0
"NERC20",2005,"cold_dur_temp33",0
"NERC20",2006,"cold_dur_temp33",0
"NERC20",2007,"cold_dur_temp33",1
"NERC20",2008,"cold_dur_temp33",1
"NERC20",2009,"cold_dur_temp33",2
"NERC20",2010,"cold_dur_temp33",1
"NERC20",2011,"cold_dur_temp33",0
"NERC20",2012,"cold_dur_temp33",1
"NERC20",1980,"cold_dur_temp34",1
"NERC20",1981,"cold_dur_temp34",0
"NERC20",1982,"cold_dur_temp34",0
"NERC20",1983,"cold_dur_temp34",0
"NERC20",1984,"cold_dur_temp34",0
"NERC20",1985,"cold_dur_temp34",0
"NERC20",1986,"cold_dur_temp34",1
"NERC20",1987,"cold_dur_temp34",0
"NERC20",1988,"cold_dur_temp34",0
"NERC20",1989,"cold_dur_temp34",0
"NERC20",1990,"cold_dur_temp34",0
"NERC20",1991,"cold_dur_temp34",0
"NERC20",1992,"cold_dur_temp34",0
"NERC20",1993,"cold_dur_temp34",0
"NERC20",1994,"cold_dur_temp34",0
"NERC20",1995,"cold_dur_temp34",0
"NERC20",1996,"cold_dur_temp34",0
"NERC20",1997,"cold_dur_temp34",0
"NERC20",1998,"cold_dur_temp34",0
"NERC20",1999,"cold_dur_temp34",0
"NERC20",2000,"cold_dur_temp34",0
"NERC20",2001,"cold_dur_temp34",0
"NERC20",2002,"cold_dur_temp34",0
"NERC20",2003,"cold_dur_temp34",0
"NERC20",2004,"cold_dur_temp34",0
"NERC20",2005,"cold_dur_temp34",0
"NERC20",2006,"cold_dur_temp34",0
"NERC20",2007,"cold_dur_temp34",0
"NERC20",2008,"cold_dur_temp34",0
"NERC20",2009,"cold_dur_temp34",0
"NERC20",2010,"cold_dur_temp34",0
"NERC20",2011,"cold_dur_temp34",0
"NERC20",2012,"cold_dur_temp34",1
"NERC20",1980,"cold_dur_temp41",1
"NERC20",1981,"cold_dur_temp41",1
"NERC20",1982,"cold_dur_temp41",2
"NERC20",1983,"cold_dur_temp41",1
"NERC20",1984,"cold_dur_temp41",1
"NERC20",1985,"cold_dur_temp41",4
"NERC20",1986,"cold_dur_temp41",1
"NERC20",1987,"cold_dur_temp41",1
"NERC20",1988,"cold_dur_temp41",1
"NERC20",1989,"cold_dur_temp41",2
"NERC20",1990,"cold_dur_temp41",0
"NERC20",1991,"cold_dur_temp41",0
"NERC20",1992,"cold_dur_temp41",1
"NERC20",1993,"cold_dur_temp41",0
"NERC20",1994,"cold_dur_temp41",1
"NERC20",1995,"cold_dur_temp41",1
"NERC20",1996,"cold_dur_temp41",2
"NERC20",1997,"cold_dur_temp41",1
"NERC20",1998,"cold_dur_temp41",0
"NERC20",1999,"cold_dur_temp41",1
"NERC20",2000,"cold_dur_temp41",1
"NERC20",2001,"cold_dur_temp41",0
"NERC20",2002,"cold_dur_temp41",0
"NERC20",2003,"cold_dur_temp41",1
"NERC20",2004,"cold_dur_temp41",1
"NERC20",2005,"cold_dur_temp41",0
"NERC20",2006,"cold_dur_temp41",0
"NERC20",2007,"cold_dur_temp41",2
"NERC20",2008,"cold_dur_temp41",1
"NERC20",2009,"cold_dur_temp41",1
"NERC20",2010,"cold_dur_temp41",1
"NERC20",2011,"cold_dur_temp41",1
"NERC20",2012,"cold_dur_temp41",0
"NERC20",1980,"cold_dur_temp42",0
"NERC20",1981,"cold_dur_temp42",0
"NERC20",1982,"cold_dur_temp42",0
"NERC20",1983,"cold_dur_temp42",0
"NERC20",1984,"cold_dur_temp42",0
"NERC20",1985,"cold_dur_temp42",0
"NERC20",1986,"cold_dur_temp42",0
"NERC20",1987,"cold_dur_temp42",0
"NERC20",1988,"cold_dur_temp42",1
"NERC20",1989,"cold_dur_temp42",0
"NERC20",1990,"cold_dur_temp42",1
"NERC20",1991,"cold_dur_temp42",0
"NERC20",1992,"cold_dur_temp42",0
"NERC20",1993,"cold_dur_temp42",2
"NERC20",1994,"cold_dur_temp42",2
"NERC20",1995,"cold_dur_temp42",1
"NERC20",1996,"cold_dur_temp42",0
"NERC20",1997,"cold_dur_temp42",0
"NERC20",1998,"cold_dur_temp42",1
"NERC20",1999,"cold_dur_temp42",0
"NERC20",2000,"cold_dur_temp42",1
"NERC20",2001,"cold_dur_temp42",1
"NERC20",2002,"cold_dur_temp42",0
"NERC20",2003,"cold_dur_temp42",0
"NERC20",2004,"cold_dur_temp42",3
"NERC20",2005,"cold_dur_temp42",1
"NERC20",2006,"cold_dur_temp42",0
"NERC20",2007,"cold_dur_temp42",0
"NERC20",2008,"cold_dur_temp42",1
"NERC20",2009,"cold_dur_temp42",1
"NERC20",2010,"cold_dur_temp42",2
"NERC20",2011,"cold_dur_temp42",1
"NERC20",2012,"cold_dur_temp42",0
"NERC20",1980,"cold_dur_temp43",0
"NERC20",1981,"cold_dur_temp43",0
"NERC20",1982,"cold_dur_temp43",0
"NERC20",1983,"cold_dur_temp43",0
"NERC20",1984,"cold_dur_temp43",2
"NERC20",1985,"cold_dur_temp43",0
"NERC20",1986,"cold_dur_temp43",0
"NERC20",1987,"cold_dur_temp43",0
"NERC20",1988,"cold_dur_temp43",0
"NERC20",1989,"cold_dur_temp43",0
"NERC20",1990,"cold_dur_temp43",0
"NERC20",1991,"cold_dur_temp43",0
"NERC20",1992,"cold_dur_temp43",0
"NERC20",1993,"cold_dur_temp43",0
"NERC20",1994,"cold_dur_temp43",0
"NERC20",1995,"cold_dur_temp43",2
"NERC20",1996,"cold_dur_temp43",0
"NERC20",1997,"cold_dur_temp43",0
"NERC20",1998,"cold_dur_temp43",0
"NERC20",1999,"cold_dur_temp43",1
"NERC20",2000,"cold_dur_temp43",0
"NERC20",2001,"cold_dur_temp43",0
"NERC20",2002,"cold_dur_temp43",0
"NERC20",2003,"cold_dur_temp43",0
"NERC20",2004,"cold_dur_temp43",0
"NERC20",2005,"cold_dur_temp43",1
"NERC20",2006,"cold_dur_temp43",0
"NERC20",2007,"cold_dur_temp43",0
"NERC20",2008,"cold_dur_temp43",0
"NERC20",2009,"cold_dur_temp43",0
"NERC20",2010,"cold_dur_temp43",1
"NERC20",2011,"cold_dur_temp43",0
"NERC20",2012,"cold_dur_temp43",0
"NERC20",1980,"cold_dur_temp44",0
"NERC20",1981,"cold_dur_temp44",0
"NERC20",1982,"cold_dur_temp44",0
"NERC20",1983,"cold_dur_temp44",0
"NERC20",1984,"cold_dur_temp44",0
"NERC20",1985,"cold_dur_temp44",0
"NERC20",1986,"cold_dur_temp44",0
"NERC20",1987,"cold_dur_temp44",0
"NERC20",1988,"cold_dur_temp44",0
"NERC20",1989,"cold_dur_temp44",0
"NERC20",1990,"cold_dur_temp44",0
"NERC20",1991,"cold_dur_temp44",0
"NERC20",1992,"cold_dur_temp44",0
"NERC20",1993,"cold_dur_temp44",0
"NERC20",1994,"cold_dur_temp44",0
"NERC20",1995,"cold_dur_temp44",0
"NERC20",1996,"cold_dur_temp44",0
"NERC20",1997,"cold_dur_temp44",0
"NERC20",1998,"cold_dur_temp44",0
"NERC20",1999,"cold_dur_temp44",0
"NERC20",2000,"cold_dur_temp44",0
"NERC20",2001,"cold_dur_temp44",0
"NERC20",2002,"cold_dur_temp44",0
"NERC20",2003,"cold_dur_temp44",0
"NERC20",2004,"cold_dur_temp44",0
"NERC20",2005,"cold_dur_temp44",0
"NERC20",2006,"cold_dur_temp44",0
"NERC20",2007,"cold_dur_temp44",0
"NERC20",2008,"cold_dur_temp44",0
"NERC20",2009,"cold_dur_temp44",0
"NERC20",2010,"cold_dur_temp44",0
"NERC20",2011,"cold_dur_temp44",0
"NERC20",2012,"cold_dur_temp44",0
"NERC3",1980,"cold_dur_temp11",0
"NERC3",1981,"cold_dur_temp11",0
"NERC3",1982,"cold_dur_temp11",0
"NERC3",1983,"cold_dur_temp11",0
"NERC3",1984,"cold_dur_temp11",0
"NERC3",1985,"cold_dur_temp11",1
"NERC3",1986,"cold_dur_temp11",0
"NERC3",1987,"cold_dur_temp11",0
"NERC3",1988,"cold_dur_temp11",0
"NERC3",1989,"cold_dur_temp11",0
"NERC3",1990,"cold_dur_temp11",0
"NERC3",1991,"cold_dur_temp11",0
"NERC3",1992,"cold_dur_temp11",0
"NERC3",1993,"cold_dur_temp11",0
"NERC3",1994,"cold_dur_temp11",0
"NERC3",1995,"cold_dur_temp11",0
"NERC3",1996,"cold_dur_temp11",0
"NERC3",1997,"cold_dur_temp11",0
"NERC3",1998,"cold_dur_temp11",0
"NERC3",1999,"cold_dur_temp11",0
"NERC3",2000,"cold_dur_temp11",0
"NERC3",2001,"cold_dur_temp11",0
"NERC3",2002,"cold_dur_temp11",0
"NERC3",2003,"cold_dur_temp11",0
"NERC3",2004,"cold_dur_temp11",0
"NERC3",2005,"cold_dur_temp11",1
"NERC3",2006,"cold_dur_temp11",0
"NERC3",2007,"cold_dur_temp11",0
"NERC3",2008,"cold_dur_temp11",0
"NERC3",2009,"cold_dur_temp11",0
"NERC3",2010,"cold_dur_temp11",0
"NERC3",2011,"cold_dur_temp11",0
"NERC3",2012,"cold_dur_temp11",0
"NERC3",1980,"cold_dur_temp12",1
"NERC3",1981,"cold_dur_temp12",2
"NERC3",1982,"cold_dur_temp12",2
"NERC3",1983,"cold_dur_temp12",0
"NERC3",1984,"cold_dur_temp12",0
"NERC3",1985,"cold_dur_temp12",1
"NERC3",1986,"cold_dur_temp12",0
"NERC3",1987,"cold_dur_temp12",1
"NERC3",1988,"cold_dur_temp12",0
"NERC3",1989,"cold_dur_temp12",1
"NERC3",1990,"cold_dur_temp12",1
"NERC3",1991,"cold_dur_temp12",0
"NERC3",1992,"cold_dur_temp12",0
"NERC3",1993,"cold_dur_temp12",2
"NERC3",1994,"cold_dur_temp12",1
"NERC3",1995,"cold_dur_temp12",1
"NERC3",1996,"cold_dur_temp12",3
"NERC3",1997,"cold_dur_temp12",0
"NERC3",1998,"cold_dur_temp12",0
"NERC3",1999,"cold_dur_temp12",1
"NERC3",2000,"cold_dur_temp12",1
"NERC3",2001,"cold_dur_temp12",2
"NERC3",2002,"cold_dur_temp12",0
"NERC3",2003,"cold_dur_temp12",2
"NERC3",2004,"cold_dur_temp12",1
"NERC3",2005,"cold_dur_temp12",0
"NERC3",2006,"cold_dur_temp12",0
"NERC3",2007,"cold_dur_temp12",0
"NERC3",2008,"cold_dur_temp12",0
"NERC3",2009,"cold_dur_temp12",0
"NERC3",2010,"cold_dur_temp12",0
"NERC3",2011,"cold_dur_temp12",0
"NERC3",2012,"cold_dur_temp12",0
"NERC3",1980,"cold_dur_temp13",2
"NERC3",1981,"cold_dur_temp13",1
"NERC3",1982,"cold_dur_temp13",2
"NERC3",1983,"cold_dur_temp13",1
"NERC3",1984,"cold_dur_temp13",0
"NERC3",1985,"cold_dur_temp13",0
"NERC3",1986,"cold_dur_temp13",2
"NERC3",1987,"cold_dur_temp13",1
"NERC3",1988,"cold_dur_temp13",1
"NERC3",1989,"cold_dur_temp13",3
"NERC3",1990,"cold_dur_temp13",0
"NERC3",1991,"cold_dur_temp13",4
"NERC3",1992,"cold_dur_temp13",1
"NERC3",1993,"cold_dur_temp13",0
"NERC3",1994,"cold_dur_temp13",3
"NERC3",1995,"cold_dur_temp13",2
"NERC3",1996,"cold_dur_temp13",2
"NERC3",1997,"cold_dur_temp13",0
"NERC3",1998,"cold_dur_temp13",0
"NERC3",1999,"cold_dur_temp13",2
"NERC3",2000,"cold_dur_temp13",0
"NERC3",2001,"cold_dur_temp13",0
"NERC3",2002,"cold_dur_temp13",1
"NERC3",2003,"cold_dur_temp13",2
"NERC3",2004,"cold_dur_temp13",4
"NERC3",2005,"cold_dur_temp13",0
"NERC3",2006,"cold_dur_temp13",0
"NERC3",2007,"cold_dur_temp13",0
"NERC3",2008,"cold_dur_temp13",0
"NERC3",2009,"cold_dur_temp13",0
"NERC3",2010,"cold_dur_temp13",0
"NERC3",2011,"cold_dur_temp13",0
"NERC3",2012,"cold_dur_temp13",0
"NERC3",1980,"cold_dur_temp14",1
"NERC3",1981,"cold_dur_temp14",1
"NERC3",1982,"cold_dur_temp14",2
"NERC3",1983,"cold_dur_temp14",5
"NERC3",1984,"cold_dur_temp14",2
"NERC3",1985,"cold_dur_temp14",1
"NERC3",1986,"cold_dur_temp14",2
"NERC3",1987,"cold_dur_temp14",5
"NERC3",1988,"cold_dur_temp14",1
"NERC3",1989,"cold_dur_temp14",2
"NERC3",1990,"cold_dur_temp14",1
"NERC3",1991,"cold_dur_temp14",1
"NERC3",1992,"cold_dur_temp14",0
"NERC3",1993,"cold_dur_temp14",2
"NERC3",1994,"cold_dur_temp14",1
"NERC3",1995,"cold_dur_temp14",2
"NERC3",1996,"cold_dur_temp14",2
"NERC3",1997,"cold_dur_temp14",2
"NERC3",1998,"cold_dur_temp14",3
"NERC3",1999,"cold_dur_temp14",1
"NERC3",2000,"cold_dur_temp14",4
"NERC3",2001,"cold_dur_temp14",2
"NERC3",2002,"cold_dur_temp14",2
"NERC3",2003,"cold_dur_temp14",3
"NERC3",2004,"cold_dur_temp14",0
"NERC3",2005,"cold_dur_temp14",0
"NERC3",2006,"cold_dur_temp14",0
"NERC3",2007,"cold_dur_temp14",0
"NERC3",2008,"cold_dur_temp14",0
"NERC3",2009,"cold_dur_temp14",0
"NERC3",2010,"cold_dur_temp14",0
"NERC3",2011,"cold_dur_temp14",0
"NERC3",2012,"cold_dur_temp14",0
"NERC3",1980,"cold_dur_temp21",3
"NERC3",1981,"cold_dur_temp21",0
"NERC3",1982,"cold_dur_temp21",1
"NERC3",1983,"cold_dur_temp21",0
"NERC3",1984,"cold_dur_temp21",0
"NERC3",1985,"cold_dur_temp21",0
"NERC3",1986,"cold_dur_temp21",0
"NERC3",1987,"cold_dur_temp21",0
"NERC3",1988,"cold_dur_temp21",0
"NERC3",1989,"cold_dur_temp21",0
"NERC3",1990,"cold_dur_temp21",0
"NERC3",1991,"cold_dur_temp21",0
"NERC3",1992,"cold_dur_temp21",0
"NERC3",1993,"cold_dur_temp21",0
"NERC3",1994,"cold_dur_temp21",0
"NERC3",1995,"cold_dur_temp21",0
"NERC3",1996,"cold_dur_temp21",0
"NERC3",1997,"cold_dur_temp21",0
"NERC3",1998,"cold_dur_temp21",0
"NERC3",1999,"cold_dur_temp21",0
"NERC3",2000,"cold_dur_temp21",0
"NERC3",2001,"cold_dur_temp21",0
"NERC3",2002,"cold_dur_temp21",0
"NERC3",2003,"cold_dur_temp21",0
"NERC3",2004,"cold_dur_temp21",0
"NERC3",2005,"cold_dur_temp21",0
"NERC3",2006,"cold_dur_temp21",1
"NERC3",2007,"cold_dur_temp21",0
"NERC3",2008,"cold_dur_temp21",0
"NERC3",2009,"cold_dur_temp21",0
"NERC3",2010,"cold_dur_temp21",1
"NERC3",2011,"cold_dur_temp21",0
"NERC3",2012,"cold_dur_temp21",1
"NERC3",1980,"cold_dur_temp22",2
"NERC3",1981,"cold_dur_temp22",1
"NERC3",1982,"cold_dur_temp22",0
"NERC3",1983,"cold_dur_temp22",0
"NERC3",1984,"cold_dur_temp22",3
"NERC3",1985,"cold_dur_temp22",1
"NERC3",1986,"cold_dur_temp22",0
"NERC3",1987,"cold_dur_temp22",0
"NERC3",1988,"cold_dur_temp22",0
"NERC3",1989,"cold_dur_temp22",0
"NERC3",1990,"cold_dur_temp22",0
"NERC3",1991,"cold_dur_temp22",0
"NERC3",1992,"cold_dur_temp22",0
"NERC3",1993,"cold_dur_temp22",0
"NERC3",1994,"cold_dur_temp22",0
"NERC3",1995,"cold_dur_temp22",0
"NERC3",1996,"cold_dur_temp22",0
"NERC3",1997,"cold_dur_temp22",0
"NERC3",1998,"cold_dur_temp22",0
"NERC3",1999,"cold_dur_temp22",0
"NERC3",2000,"cold_dur_temp22",0
"NERC3",2001,"cold_dur_temp22",0
"NERC3",2002,"cold_dur_temp22",0
"NERC3",2003,"cold_dur_temp22",0
"NERC3",2004,"cold_dur_temp22",0
"NERC3",2005,"cold_dur_temp22",0
"NERC3",2006,"cold_dur_temp22",0
"NERC3",2007,"cold_dur_temp22",1
"NERC3",2008,"cold_dur_temp22",1
"NERC3",2009,"cold_dur_temp22",2
"NERC3",2010,"cold_dur_temp22",1
"NERC3",2011,"cold_dur_temp22",1
"NERC3",2012,"cold_dur_temp22",3
"NERC3",1980,"cold_dur_temp23",0
"NERC3",1981,"cold_dur_temp23",0
"NERC3",1982,"cold_dur_temp23",1
"NERC3",1983,"cold_dur_temp23",2
"NERC3",1984,"cold_dur_temp23",0
"NERC3",1985,"cold_dur_temp23",0
"NERC3",1986,"cold_dur_temp23",0
"NERC3",1987,"cold_dur_temp23",0
"NERC3",1988,"cold_dur_temp23",0
"NERC3",1989,"cold_dur_temp23",0
"NERC3",1990,"cold_dur_temp23",0
"NERC3",1991,"cold_dur_temp23",0
"NERC3",1992,"cold_dur_temp23",0
"NERC3",1993,"cold_dur_temp23",0
"NERC3",1994,"cold_dur_temp23",0
"NERC3",1995,"cold_dur_temp23",0
"NERC3",1996,"cold_dur_temp23",0
"NERC3",1997,"cold_dur_temp23",0
"NERC3",1998,"cold_dur_temp23",0
"NERC3",1999,"cold_dur_temp23",0
"NERC3",2000,"cold_dur_temp23",0
"NERC3",2001,"cold_dur_temp23",0
"NERC3",2002,"cold_dur_temp23",0
"NERC3",2003,"cold_dur_temp23",0
"NERC3",2004,"cold_dur_temp23",0
"NERC3",2005,"cold_dur_temp23",2
"NERC3",2006,"cold_dur_temp23",1
"NERC3",2007,"cold_dur_temp23",3
"NERC3",2008,"cold_dur_temp23",0
"NERC3",2009,"cold_dur_temp23",2
"NERC3",2010,"cold_dur_temp23",2
"NERC3",2011,"cold_dur_temp23",1
"NERC3",2012,"cold_dur_temp23",1
"NERC3",1980,"cold_dur_temp24",0
"NERC3",1981,"cold_dur_temp24",1
"NERC3",1982,"cold_dur_temp24",0
"NERC3",1983,"cold_dur_temp24",0
"NERC3",1984,"cold_dur_temp24",0
"NERC3",1985,"cold_dur_temp24",0
"NERC3",1986,"cold_dur_temp24",0
"NERC3",1987,"cold_dur_temp24",0
"NERC3",1988,"cold_dur_temp24",0
"NERC3",1989,"cold_dur_temp24",0
"NERC3",1990,"cold_dur_temp24",0
"NERC3",1991,"cold_dur_temp24",0
"NERC3",1992,"cold_dur_temp24",0
