region,year,cold_dur_temp11,cold_dur_temp12,cold_dur_temp13,cold_dur_temp14,cold_dur_temp21,cold_dur_temp22,cold_dur_temp23,cold_dur_temp24,cold_dur_temp31,cold_dur_temp32,cold_dur_temp33,cold_dur_temp34,cold_dur_temp41,cold_dur_temp42,cold_dur_temp43,cold_dur_temp44,heat_dur_temp11,heat_dur_temp12,heat_dur_temp13,heat_dur_temp14,heat_dur_temp21,heat_dur_temp22,heat_dur_temp23,heat_dur_temp24,heat_dur_temp31,heat_dur_temp32,heat_dur_temp33,heat_dur_temp34,heat_dur_temp41,heat_dur_temp42,heat_dur_temp43,heat_dur_temp44
NERC20,1980,0,0,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,3,0,0,1,0,0,2,0,0,2,0,0,0,0,2
NERC20,1981,0,0,1,1,0,0,1,1,2,2,0,0,1,0,0,0,2,1,0,0,1,2,1,0,1,0,1,0,0,0,0,0
NERC20,1982,0,0,2,1,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
NERC20,1983,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2
NERC20,1984,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
NERC20,1985,0,0,0,1,1,0,1,0,0,1,1,0,4,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0
NERC20,1986,0,0,1,2,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2
NERC20,1987,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
NERC20,1988,0,0,1,3,0,2,1,0,2,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2
NERC20,1989,0,0,1,1,0,1,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0
NERC20,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0
NERC20,1991,0,2,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,2,1,0,1,0,0
NERC20,1992,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
NERC20,1993,0,1,2,1,1,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0
NERC20,1994,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
NERC20,1995,0,0,0,2,0,0,0,2,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
NERC20,1996,0,0,0,1,0,1,1,2,1,2,0,0,2,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
NERC20,1997,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0
NERC20,1998,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
NERC20,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
NERC20,2000,0,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1
NERC20,2001,0,1,1,1,1,0,1,1,1,1,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
NERC20,2002,0,0,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,2,0,0
NERC20,2003,0,0,1,2,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NERC20,2004,0,1,2,0,0,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
NERC20,2005,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1
NERC20,2006,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,1,0,0,0,2
NERC20,2007,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,3,1,0,2,3,0,1,0,0,0,0,0,0,0,0,2
NERC20,2008,0,0,1,2,0,0,0,1,2,4,1,0,1,1,0,0,3,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
NERC20,2009,0,0,2,2,0,1,0,1,0,1,2,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NERC20,2010,0,0,0,1,0,0,0,2,0,1,1,0,1,2,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,1,2
NERC20,2011,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,1,2,0,0,0,0,1,0,1,0,1,0,0,0,1
NERC20,2012,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1
NERC20,2013,0,0,2,2,1,2,1,0,1,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
NERC20,2014,0,0,1,3,0,0,0,0,1,2,0,0,3,0,1,0,2,3,0,1,0,1,0,0,0,2,0,0,0,0,0,1
NERC20,2015,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,1,1,0,0
NERC20,2016,0,1,0,0,1,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,3,0,0,1,0,3,0
NERC20,2017,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1
NERC20,2018,0,0,0,0,0,1,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,3,1
NERC20,2019,0,0,0,0,0,0,3,3,1,2,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,2,0
NERC20,2020,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,0,0
NERC20,2021,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,1,1
NERC20,2022,0,0,0,0,0,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,2
NERC20,2023,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2
NERC20,2024,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,2
NERC3,1980,0,1,2,1,3,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,2,2,0,0,0,1
NERC3,1981,0,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0
NERC3,1982,0,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NERC3,1983,0,0,1,5,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
NERC3,1984,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
NERC3,1985,1,1,0,1,0,1,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
NERC3,1986,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NERC3,1987,0,1,1,5,0,0,0,0,0,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NERC3,1988,0,0,1,1,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,2
NERC3,1989,0,1,3,2,0,0,0,0,0,1,0,1,3,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
NERC3,1990,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
NERC3,1991,0,0,4,1,0,0,0,0,0,0,2,0,0,1,0,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
NERC3,1992,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NERC3,1993,0,2,0,2,0,0,0,0,0,1,3,0,1,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0
NERC3,1994,0,1,3,1,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0
NERC3,1995,0,1,2,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1
NERC3,1996,0,3,2,2,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
NERC3,1997,0,0,0,2,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0
NERC3,1998,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,1,1,2
NERC3,1999,0,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
NERC3,2000,0,1,0,4,0,0,0,0,0,1,0,1,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NERC3,2001,0,2,0,2,0,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
NERC3,2002,0,0,1,2,0,0,0,0,1,0,3,1,2,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NERC3,2003,0,2,2,3,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,1,0,2,0,0,0,2,1,0,0,0,0,2
NERC3,2004,0,1,4,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
NERC3,2005,1,0,0,0,0,0,2,3,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
NERC3,2006,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0
NERC3,2007,0,0,0,0,0,1,3,3,0,1,1,1,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NERC3,2008,0,0,0,0,0,1,0,2,2,1,0,0,2,1,1,0,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1
NERC3,2009,0,0,0,0,0,2,2,0,0,0,1,1,3,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,2
NERC3,2010,0,0,0,0,1,1,2,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1
NERC3,2011,0,0,0,0,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
NERC3,2012,0,0,0,0,1,3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2
NERC3,2013,0,0,0,0,0,1,2,2,0,2,1,0,1,3,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0
NERC3,2014,0,0,0,0,0,1,2,1,3,1,0,1,3,1,0,0,0,0,0,0,2,0,3,0,1,1,1,0,0,0,0,0
NERC3,2015,0,0,0,0,0,2,3,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
NERC3,2016,0,0,0,0,0,0,2,1,1,1,0,0,0,1,2,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,3,1
NERC3,2017,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,1
NERC3,2018,0,0,0,0,0,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,2,5,0,1,0,0,1
NERC3,2019,0,0,0,0,1,1,1,7,1,2,0,1,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,2,1
NERC3,2020,0,0,0,0,0,2,1,0,0,2,1,2,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,3
NERC3,2021,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,2,0,0
NERC3,2022,0,0,0,0,1,3,2,1,1,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,0,0,4
NERC3,2023,0,0,0,0,0,0,3,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
NERC3,2024,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,3
NERC4,1980,0,0,2,2,1,0,2,1,0,1,0,0,3,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1
NERC4,1981,0,0,1,3,0,0,0,1,3,0,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
NERC4,1982,1,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NERC4,1983,0,1,4,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1
NERC4,1984,0,0,1,2,0,1,1,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NERC4,1985,0,0,1,1,2,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
NERC4,1986,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
NERC4,1987,1,2,2,0,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3
NERC4,1988,0,2,1,2,2,1,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
NERC4,1989,1,0,2,1,1,0,2,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NERC4,1990,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0
NERC4,1991,0,1,2,0,0,1,1,0,1,0,2,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
NERC4,1992,0,1,0,6,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
NERC4,1993,1,1,3,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1
NERC4,1994,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NERC4,1995,0,2,1,4,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0
NERC4,1996,1,0,1,0,0,0,0,0,4,0,2,1,2,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0
NERC4,1997,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
NERC4,1998,0,1,0,3,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,3,1,1,1,0,1,0,0,2,0,1,0,1
NERC4,1999,0,2,0,4,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,1
NERC4,2000,0,0,0,1,0,0,0,0,4,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NERC4,2001,0,1,1,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NERC4,2002,0,1,4,2,0,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
NERC4,2003,0,1,3,3,0,0,0,0,0,1,0,1,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NERC4,2004,0,0,0,0,0,1,0,2,1,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0
NERC4,2005,0,0,0,0,0,0,4,2,1,0,1,1,1,2,0,1,0,1,0,0,2,1,1,1,2,0,0,0,0,0,1,2
NERC4,2006,0,0,0,0,0,0,1,3,0,0,0,0,3,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0
NERC4,2007,0,0,0,0,0,0,2,3,0,2,0,0,1,0,0,0,1,0,1,1,1,0,2,0,1,1,0,0,0,0,0,2
NERC4,2008,0,0,0,0,0,2,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
NERC4,2009,0,0,0,0,0,3,1,1,0,1,0,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0
NERC4,2010,0,0,0,0,0,1,0,2,0,1,2,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,4
NERC4,2011,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,2
NERC4,2012,0,0,0,0,0,0,2,2,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
NERC4,2013,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,2,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0
NERC4,2014,0,0,0,0,1,1,1,1,0,1,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
NERC4,2015,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,2,1,0,1,0,0,0,0,2,0,0,0,0,1,1
NERC4,2016,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,2
NERC4,2017,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,3,2,0,0,1,1,2
NERC4,2018,0,0,0,0,0,2,0,4,1,3,2,0,1,1,0,0,0,0,0,0,4,0,2,0,0,3,1,0,0,0,1,1
NERC4,2019,0,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3
NERC4,2020,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,3
NERC4,2021,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,2,1
NERC4,2022,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,0,1,0,3
NERC4,2023,0,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,4
NERC4,2024,0,0,0,0,0,0,1,3,0,1,2,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,3
NERC5,1980,1,2,2,3,1,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1
NERC5,1981,0,0,1,3,0,2,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NERC5,1982,0,2,3,1,0,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NERC5,1983,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,1,2,1,0,1,1,1,0,0,0,1
NERC5,1984,0,1,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
NERC5,1985,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NERC5,1986,0,0,2,3,3,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
NERC5,1987,0,3,0,4,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
NERC5,1988,0,0,2,0,1,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
NERC5,1989,0,2,1,1,0,0,0,0,3,1,3,0,1,0,0,0,1,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0
NERC5,1990,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0
NERC5,1991,0,0,6,2,0,0,0,0,0,2,1,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
NERC5,1992,0,1,2,2,0,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NERC5,1993,0,0,0,1,0,0,0,0,1,1,2,0,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1
NERC5,1994,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
NERC5,1995,0,0,1,2,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0
NERC5,1996,1,1,0,2,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
NERC5,1997,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
NERC5,1998,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0
NERC5,1999,0,0,0,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,2
NERC5,2000,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
NERC5,2001,0,2,2,2,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
NERC5,2002,0,0,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3
NERC5,2003,0,0,0,0,1,2,1,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
NERC5,2004,0,0,0,0,1,2,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0
NERC5,2005,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0,1,2
NERC5,2006,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,2
NERC5,2007,0,0,0,0,0,1,1,0,2,2,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
NERC5,2008,0,0,0,0,1,2,1,3,1,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
NERC5,2009,0,0,0,0,1,1,2,5,1,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
NERC5,2010,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,2
NERC5,2011,0,0,0,0,1,3,0,1,0,1,0,0,2,2,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,1,0,1
NERC5,2012,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,2,1
NERC5,2013,0,0,0,0,1,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,2
NERC5,2014,0,0,0,0,0,0,1,1,0,2,0,1,3,2,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0
NERC5,2015,0,0,0,0,0,1,0,1,1,0,0,1,4,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
NERC5,2016,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,0,1,2
NERC5,2017,0,0,0,0,0,0,0,3,0,3,0,0,2,0,1,0,0,0,0,0,4,3,1,1,1,3,0,0,0,0,1,0
NERC5,2018,0,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,2
NERC5,2019,0,0,0,0,0,0,2,1,0,1,0,0,1,3,1,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,1,1
NERC5,2020,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,1,1,2
NERC5,2021,0,0,0,0,1,1,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,3
NERC5,2022,0,0,0,0,1,0,1,0,1,0,2,0,1,4,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,2
NERC5,2023,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1
NERC5,2024,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3
NERC6,1980,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
NERC6,1981,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1
NERC6,1982,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
NERC6,1983,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
NERC6,1984,0,0,1,4,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
NERC6,1985,0,0,0,0,1,0,0,1,0,2,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
NERC6,1986,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,2,1,0,0,1,0
NERC6,1987,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
NERC6,1988,0,0,3,1,0,0,0,0,0,1,0,0,3,0,0,0,1,1,1,0,0,1,0,1,0,0,0,3,0,0,0,0
