date,NERC1,NERC2,NERC3,NERC4,NERC5,NERC6,NERC7,NERC8,NERC9,NERC10,NERC11,NERC12,NERC15,NERC17,NERC18,NERC20
1990-12-22,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,22914.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35242.4,20932.71
1990-12-23,40361.51,47903.27,9370.61,-1.0,-1.0,51291.53,58599.33,22914.36,9066.89,-1.0,-1.0,-1.0,-1.0,-1.0,35242.4,20932.71
1990-12-24,40361.51,47903.27,9370.61,-1.0,-1.0,51291.53,58599.33,22914.36,9066.89,4331.54,11288.47,-1.0,-1.0,9066.57,35242.4,20932.71
1990-12-25,40361.51,47903.27,9370.61,-1.0,-1.0,51291.53,58599.33,22914.36,9066.89,4331.54,11288.47,3216.26,-1.0,9066.57,35242.4,20932.71
1990-12-26,40361.51,47903.27,9370.61,-1.0,-1.0,51291.53,58599.33,22914.36,9066.89,4331.54,11288.47,3216.26,-1.0,9066.57,35242.4,20932.71
1990-12-27,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,22914.36,-1.0,-1.0,11288.47,3216.26,-1.0,9066.57,35242.4,20932.71
1990-12-28,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1990-12-29,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,8571.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13857.86,-1.0
1990-12-30,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,8571.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13857.86,8195.54
1990-12-31,40361.51,47903.27,-1.0,-1.0,-1.0,51291.53,58599.33,8571.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13857.86,8195.54
1991-01-01,2403.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7762.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30453.25,14798.85
1991-01-02,2403.96,-1.0,-1.0,-1.0,-1.0,14510.8,-1.0,7762.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30453.25,14798.85
1991-01-03,-1.0,-1.0,-1.0,-1.0,-1.0,14510.8,3079.25,7762.0,-1.0,-1.0,-1.0,-1.0,-1.0,3421.88,30453.25,14798.85
1991-01-04,-1.0,-1.0,-1.0,-1.0,-1.0,14510.8,3079.25,7762.0,-1.0,-1.0,-1.0,-1.0,-1.0,3421.88,30453.25,14798.85
1991-01-05,-1.0,-1.0,-1.0,-1.0,-1.0,14510.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3421.88,30453.25,14798.85
1991-01-06,-1.0,-1.0,-1.0,-1.0,-1.0,14510.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30453.25,-1.0
1991-01-07,-1.0,-1.0,-1.0,-1.0,-1.0,14510.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30453.25,-1.0
1991-01-08,-1.0,2909.64,-1.0,-1.0,9450.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-09,-1.0,2909.64,-1.0,-1.0,9450.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5639.77,-1.0
1991-01-10,-1.0,2909.64,-1.0,-1.0,9450.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5639.77,-1.0
1991-01-11,-1.0,-1.0,-1.0,-1.0,9450.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-12,-1.0,-1.0,2437.17,-1.0,-1.0,-1.0,-1.0,2506.91,4403.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-13,-1.0,-1.0,2437.17,1843.15,4582.03,-1.0,-1.0,2506.91,4403.91,2065.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-14,-1.0,-1.0,-1.0,1843.15,4582.03,-1.0,-1.0,-1.0,4403.91,2065.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-17,26604.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-18,26604.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-19,26604.73,-1.0,-1.0,-1.0,-1.0,30744.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-01-20,26604.73,-1.0,-1.0,-1.0,-1.0,30744.97,37748.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53971.0,-1.0
1991-01-21,26604.73,13622.77,2726.42,-1.0,10198.19,30744.97,37748.2,3545.54,5121.68,-1.0,8370.67,-1.0,10774.7,22725.7,53971.0,6852.48
1991-01-22,26604.73,13622.77,2726.42,1489.15,10198.19,30744.97,37748.2,3545.54,5121.68,2633.34,8370.67,11211.79,10774.7,22725.7,53971.0,6852.48
1991-01-23,26604.73,13622.77,-1.0,1489.15,10198.19,30744.97,37748.2,-1.0,5121.68,2633.34,8370.67,11211.79,10774.7,22725.7,53971.0,-1.0
1991-01-24,26604.73,13622.77,-1.0,-1.0,-1.0,30744.97,37748.2,-1.0,-1.0,-1.0,-1.0,11211.79,-1.0,22725.7,53971.0,9551.81
1991-01-25,26604.73,13622.77,-1.0,-1.0,5929.62,30744.97,37748.2,-1.0,-1.0,1296.71,3362.19,11211.79,9938.94,22725.7,53971.0,9551.81
1991-01-26,26604.73,13622.77,-1.0,-1.0,5929.62,30744.97,37748.2,-1.0,-1.0,1296.71,3362.19,11211.79,9938.94,22725.7,53971.0,9551.81
1991-01-27,26604.73,13622.77,-1.0,-1.0,-1.0,30744.97,37748.2,-1.0,-1.0,-1.0,-1.0,11211.79,9938.94,22725.7,53971.0,9551.81
1991-01-28,26604.73,13622.77,-1.0,-1.0,-1.0,30744.97,37748.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53971.0,9551.81
1991-01-29,26604.73,13622.77,-1.0,-1.0,-1.0,30744.97,37748.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53971.0,-1.0
1991-01-30,26604.73,13622.77,-1.0,-1.0,-1.0,30744.97,37748.2,3296.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53971.0,4028.75
1991-01-31,26604.73,-1.0,3912.54,-1.0,-1.0,-1.0,-1.0,3296.36,4434.24,-1.0,1866.44,-1.0,-1.0,3007.52,53971.0,4028.75
1991-02-01,-1.0,-1.0,3912.54,-1.0,4241.15,-1.0,-1.0,-1.0,4434.24,-1.0,1866.44,-1.0,-1.0,3007.52,53971.0,-1.0
1991-02-02,-1.0,-1.0,3912.54,-1.0,4241.15,-1.0,-1.0,-1.0,4434.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-09,-1.0,-1.0,-1.0,3215.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-10,-1.0,-1.0,-1.0,3215.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-11,-1.0,-1.0,-1.0,3215.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-12,-1.0,-1.0,-1.0,3215.26,5241.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-13,-1.0,-1.0,-1.0,-1.0,5241.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-15,-1.0,-1.0,-1.0,6921.78,-1.0,-1.0,-1.0,2245.78,3344.56,7911.65,9574.42,8023.04,-1.0,9252.5,4701.16,7084.27
1991-02-16,-1.0,-1.0,-1.0,6921.78,5612.81,-1.0,-1.0,2245.78,3344.56,7911.65,9574.42,8023.04,5703.04,9252.5,4701.16,7084.27
1991-02-17,-1.0,-1.0,-1.0,6921.78,5612.81,-1.0,-1.0,-1.0,-1.0,7911.65,9574.42,8023.04,5703.04,9252.5,-1.0,-1.0
1991-02-18,-1.0,-1.0,-1.0,6921.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-02-23,-1.0,-1.0,-1.0,-1.0,5130.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4926.6,-1.0,-1.0,-1.0
1991-02-24,-1.0,-1.0,-1.0,-1.0,5130.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4926.6,-1.0,-1.0,-1.0
1991-02-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2879.69,-1.0
1991-02-26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1260.02,-1.0,-1.0,-1.0,2879.69,-1.0
1991-02-27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1260.02,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-06,-1.0,2502.63,-1.0,-1.0,-1.0,3066.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-07,-1.0,2502.63,-1.0,-1.0,-1.0,3066.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-10,-1.0,-1.0,-1.0,3480.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-11,-1.0,2180.94,-1.0,3480.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-12,-1.0,2180.94,-1.0,3480.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-14,-1.0,5637.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-15,3925.28,5637.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-16,3925.28,5637.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-17,3925.28,5637.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-20,3822.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-21,3822.73,4980.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-22,3822.73,4980.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-23,-1.0,4980.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-24,-1.0,4980.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-26,-1.0,3507.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-27,2476.22,3507.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-03-28,2476.22,3507.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-10-28,-1.0,-1.0,-1.0,-1.0,-1.0,7902.59,26484.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-10-29,-1.0,-1.0,-1.0,-1.0,-1.0,7902.59,26484.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-10-30,-1.0,-1.0,-1.0,-1.0,-1.0,7902.59,26484.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-10-31,-1.0,-1.0,-1.0,-1.0,-1.0,7902.59,26484.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-01,-1.0,-1.0,7785.29,-1.0,-1.0,-1.0,26484.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-02,-1.0,-1.0,7785.29,-1.0,-1.0,2937.31,26484.37,9144.34,7208.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-03,-1.0,-1.0,7785.29,-1.0,-1.0,2937.31,26484.37,9144.34,7208.26,-1.0,-1.0,-1.0,-1.0,-1.0,5480.78,7389.33
1991-11-04,-1.0,-1.0,7785.29,-1.0,-1.0,-1.0,26484.37,9144.34,7208.26,5376.33,6930.95,-1.0,-1.0,-1.0,5480.78,7389.33
1991-11-05,-1.0,-1.0,7785.29,-1.0,-1.0,-1.0,-1.0,9144.34,7208.26,5376.33,6930.95,1137.86,-1.0,-1.0,-1.0,7389.33
1991-11-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5376.33,6930.95,1137.86,-1.0,-1.0,8634.99,-1.0
1991-11-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8634.99,-1.0
1991-11-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1625.6,5425.7,-1.0,-1.0,-1.0,-1.0,-1.0,8634.99,5474.31
1991-11-09,-1.0,-1.0,1190.45,-1.0,-1.0,-1.0,-1.0,1625.6,5425.7,-1.0,2658.68,-1.0,-1.0,-1.0,-1.0,5474.31
1991-11-10,-1.0,-1.0,1190.45,3561.69,-1.0,-1.0,-1.0,-1.0,5425.7,-1.0,2658.68,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-11,-1.0,-1.0,-1.0,3561.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-12,-1.0,-1.0,-1.0,3561.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-13,-1.0,-1.0,-1.0,3561.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-23,2451.31,-1.0,-1.0,-1.0,-1.0,-1.0,3946.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-24,2451.31,-1.0,2666.67,-1.0,-1.0,-1.0,3946.16,1583.48,2794.61,6193.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-25,-1.0,-1.0,2666.67,2186.16,-1.0,-1.0,-1.0,1583.48,2794.61,6193.69,3796.34,4010.32,-1.0,-1.0,-1.0,-1.0
1991-11-26,-1.0,-1.0,-1.0,2186.16,-1.0,-1.0,-1.0,-1.0,-1.0,6193.69,3796.34,4010.32,-1.0,-1.0,-1.0,-1.0
1991-11-27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6193.69,-1.0,4010.32,-1.0,-1.0,-1.0,-1.0
1991-11-28,-1.0,6463.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-29,11434.28,6463.02,-1.0,-1.0,-1.0,6071.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-11-30,11434.28,6463.02,-1.0,-1.0,-1.0,6071.21,12397.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-12-01,11434.28,6463.02,-1.0,-1.0,-1.0,6071.21,12397.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20940.51,-1.0
1991-12-02,11434.28,6463.02,-1.0,-1.0,-1.0,-1.0,12397.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20940.51,-1.0
1991-12-03,11434.28,-1.0,3916.82,-1.0,-1.0,-1.0,12397.1,2123.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20940.51,7714.05
1991-12-04,11434.28,-1.0,3916.82,-1.0,-1.0,-1.0,-1.0,2123.93,3104.63,3623.14,4574.67,2710.71,-1.0,4161.39,20940.51,7714.05
1991-12-05,-1.0,-1.0,3916.82,-1.0,7320.4,-1.0,-1.0,-1.0,3104.63,3623.14,4574.67,2710.71,-1.0,4161.39,20940.51,7714.05
1991-12-06,-1.0,-1.0,-1.0,-1.0,7320.4,-1.0,-1.0,-1.0,-1.0,3623.14,-1.0,-1.0,-1.0,-1.0,20940.51,-1.0
1991-12-07,-1.0,-1.0,-1.0,-1.0,7320.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-12-13,-1.0,-1.0,-1.0,-1.0,-1.0,2643.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-12-14,-1.0,-1.0,-1.0,-1.0,-1.0,2643.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-12-15,-1.0,-1.0,1278.62,-1.0,-1.0,-1.0,-1.0,-1.0,2114.03,2181.03,2353.69,-1.0,-1.0,-1.0,2268.24,-1.0
1991-12-16,-1.0,-1.0,1278.62,-1.0,-1.0,-1.0,-1.0,-1.0,2114.03,2181.03,2353.69,2155.52,-1.0,-1.0,2268.24,-1.0
1991-12-17,-1.0,-1.0,-1.0,2273.74,-1.0,-1.0,-1.0,-1.0,-1.0,2181.03,-1.0,2155.52,-1.0,-1.0,-1.0,-1.0
1991-12-18,-1.0,-1.0,-1.0,2273.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5096.6,-1.0,-1.0,-1.0,2422.38,2801.26
1991-12-19,-1.0,2241.16,-1.0,2273.74,5359.93,-1.0,-1.0,-1.0,-1.0,3715.62,5096.6,4428.4,5650.62,2803.02,2422.38,2801.26
1991-12-20,-1.0,2241.16,-1.0,-1.0,5359.93,-1.0,-1.0,-1.0,-1.0,3715.62,5096.6,4428.4,5650.62,2803.02,-1.0,-1.0
1991-12-25,-1.0,-1.0,-1.0,-1.0,5078.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1991-12-26,-1.0,-1.0,-1.0,-1.0,5078.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-01,2648.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-02,2648.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-04,-1.0,-1.0,-1.0,1363.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-05,-1.0,-1.0,-1.0,1363.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-06,-1.0,5239.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-07,5846.77,5239.78,-1.0,1264.8,-1.0,3414.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-08,5846.77,5239.78,-1.0,1264.8,-1.0,3414.9,3779.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-09,5846.77,5239.78,-1.0,-1.0,-1.0,-1.0,3779.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-10,5846.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-11,-1.0,-1.0,-1.0,1375.0,4662.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-12,15960.17,3757.49,-1.0,1375.0,4662.32,3329.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-13,15960.17,3757.49,-1.0,-1.0,-1.0,3329.29,23689.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-14,15960.17,3757.49,7190.0,-1.0,-1.0,-1.0,23689.33,15627.33,17073.97,-1.0,-1.0,-1.0,-1.0,-1.0,21825.71,21952.32
1992-01-15,15960.17,-1.0,7190.0,5997.52,31553.93,-1.0,23689.33,15627.33,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,21825.71,21952.32
1992-01-16,15960.17,-1.0,7190.0,5997.52,31553.93,-1.0,23689.33,15627.33,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,21825.71,21952.32
1992-01-17,15960.17,-1.0,7190.0,5997.52,31553.93,-1.0,23689.33,15627.33,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,21825.71,21952.32
1992-01-18,15960.17,-1.0,-1.0,5997.52,31553.93,4630.22,23689.33,15627.33,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,21825.71,21952.32
1992-01-19,15960.17,-1.0,4732.91,-1.0,31553.93,4630.22,23689.33,15627.33,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,21825.71,21952.32
1992-01-20,15960.17,-1.0,4732.91,-1.0,31553.93,4630.22,-1.0,-1.0,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,-1.0,-1.0
1992-01-21,-1.0,-1.0,4732.91,-1.0,31553.93,-1.0,-1.0,-1.0,17073.97,16530.51,22735.14,16947.93,27910.55,24619.23,-1.0,-1.0
1992-01-22,2336.87,-1.0,-1.0,-1.0,31553.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27910.55,-1.0,-1.0,-1.0
1992-01-23,2336.87,-1.0,-1.0,-1.0,31553.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-01-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2315.12,2742.47,-1.0,-1.0,7938.28,-1.0,-1.0
1992-01-25,-1.0,-1.0,-1.0,2487.1,9387.8,-1.0,-1.0,-1.0,-1.0,2315.12,2742.47,-1.0,8693.86,7938.28,-1.0,-1.0
1992-01-26,-1.0,-1.0,-1.0,2487.1,9387.8,-1.0,-1.0,-1.0,-1.0,2315.12,-1.0,-1.0,8693.86,7938.28,-1.0,-1.0
1992-01-27,-1.0,-1.0,-1.0,-1.0,9387.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8693.86,7938.28,-1.0,-1.0
1992-02-01,-1.0,-1.0,-1.0,1321.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-02-02,-1.0,-1.0,-1.0,1321.47,6949.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7329.7,-1.0,-1.0,-1.0
1992-02-03,-1.0,-1.0,-1.0,-1.0,6949.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7329.7,-1.0,-1.0,-1.0
1992-02-04,-1.0,-1.0,-1.0,-1.0,6949.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7329.7,-1.0,-1.0,-1.0
1992-02-06,-1.0,-1.0,3065.9,-1.0,4651.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-02-07,-1.0,-1.0,3065.9,2722.31,4651.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-02-08,-1.0,-1.0,3065.9,2722.31,-1.0,-1.0,-1.0,-1.0,4257.45,4616.37,6310.49,-1.0,-1.0,-1.0,3536.77,4075.34
1992-02-09,-1.0,-1.0,-1.0,2722.31,17161.99,-1.0,-1.0,-1.0,4257.45,4616.37,6310.49,3131.68,17010.5,3788.92,3536.77,4075.34
1992-02-10,-1.0,-1.0,-1.0,-1.0,17161.99,-1.0,-1.0,-1.0,4257.45,4616.37,6310.49,3131.68,17010.5,3788.92,-1.0,-1.0
1992-02-11,-1.0,-1.0,-1.0,-1.0,17161.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17010.5,-1.0,2992.63,-1.0
1992-02-12,-1.0,-1.0,-1.0,-1.0,17161.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17010.5,1853.14,2992.63,-1.0
1992-02-13,-1.0,-1.0,-1.0,-1.0,17161.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17010.5,1853.14,-1.0,-1.0
1992-02-29,-1.0,-1.0,-1.0,-1.0,9075.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5241.95,-1.0,-1.0,-1.0
1992-03-01,-1.0,-1.0,-1.0,-1.0,9075.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5241.95,-1.0,-1.0,-1.0
1992-03-02,-1.0,-1.0,-1.0,-1.0,9075.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-03-11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2110.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1992-03-12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2110.3,-1.0,-1.0,14187.0,8278.65,-1.0,-1.0
1992-03-13,-1.0,-1.0,-1.0,-1.0,8948.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14187.0,8278.65,-1.0,-1.0
1992-03-14,-1.0,-1.0,-1.0,887.13,8948.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14187.0,8278.65,-1.0,-1.0
1992-03-15,-1.0,-1.0,-1.0,887.13,8948.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14187.0,8278.65,-1.0,-1.0
