"perm_num","start_yr","type","NERC_ID","start_date","end_date","centroid_date","extr_temp","duration","spatial_coverage","impact","extreme_type"
3924,2017,"heat_wave","NERC15",2017-08-02,2017-08-05,2017-08-02,300.558513053251,4,40.9836065573771,1730.90377922147,"heat_dur_temp32"
3925,2017,"heat_wave","NERC15",2017-08-12,2017-08-13,2017-08-13,299.077121077272,2,18.0327868852459,327.37157983604,"heat_dur_temp21"
3926,2017,"heat_wave","NERC15",2017-08-15,2017-08-16,2017-08-16,299.64384368569,2,14.7540983606557,284.572436626917,"heat_dur_temp21"
3927,2017,"heat_wave","NERC15",2017-08-18,2017-08-19,2017-08-19,300.228679733987,2,16.3934426229508,335.366548655311,"heat_dur_temp21"
3928,2017,"heat_wave","NERC15",2017-08-22,2017-08-23,2017-08-22,301.743919826185,2,18.0327868852459,423.551206846016,"heat_dur_temp22"
3929,2017,"heat_wave","NERC15",2017-09-25,2017-09-27,2017-09-25,300.922733953059,3,75.4098360655738,2471.04473036416,"heat_dur_temp32"
3930,2018,"heat_wave","NERC15",2018-06-29,2018-07-06,2018-07-01,305.992052348744,8,95.0819672131148,12164.4463767495,"heat_dur_temp44"
3931,2018,"heat_wave","NERC15",2018-07-15,2018-07-17,2018-07-16,303.061228847886,3,90.1639344262295,3532.95534410031,"heat_dur_temp33"
3932,2018,"heat_wave","NERC15",2018-07-23,2018-07-28,2018-07-27,300.75982529499,6,98.3606557377049,6350.06082983015,"heat_dur_temp42"
3933,2018,"heat_wave","NERC15",2018-08-01,2018-08-09,2018-08-06,304.504465136406,9,93.4426229508197,12198.0174016005,"heat_dur_temp44"
3934,2018,"heat_wave","NERC15",2018-08-11,2018-08-19,2018-08-15,303.20323546649,9,65.5737704918033,7792.07339005968,"heat_dur_temp43"
3935,2018,"heat_wave","NERC15",2018-08-27,2018-08-30,2018-08-28,305.136571755441,4,98.3606557377049,5955.37249394401,"heat_dur_temp34"
3936,2018,"heat_wave","NERC15",2018-09-01,2018-09-07,2018-09-05,303.923612924582,7,98.3606557377049,9586.74988249909,"heat_dur_temp44"
3937,2018,"heat_wave","NERC15",2018-10-10,2018-10-11,2018-10-10,298.547253558413,2,16.3934426229508,280.237821587311,"heat_dur_temp21"
3938,2019,"heat_wave","NERC15",2019-06-25,2019-06-30,2019-06-28,302.554974223575,6,22.9508196721311,1728.88169636115,"heat_dur_temp43"
3939,2019,"heat_wave","NERC15",2019-07-03,2019-07-07,2019-07-06,302.013991724269,5,95.0819672131148,5711.56983612788,"heat_dur_temp42"
3940,2019,"heat_wave","NERC15",2019-07-11,2019-07-12,2019-07-12,300.872870612852,2,45.9016393442623,998.165171015923,"heat_dur_temp22"
3941,2019,"heat_wave","NERC15",2019-07-17,2019-07-22,2019-07-20,306.035983182222,6,100,9621.58990933322,"heat_dur_temp44"
3942,2019,"heat_wave","NERC15",2019-07-28,2019-08-01,2019-07-29,303.040966290567,5,85.2459016393443,5558.44464843839,"heat_dur_temp43"
3943,2019,"heat_wave","NERC15",2019-08-03,2019-08-04,2019-08-04,301.410459775403,2,16.3934426229508,374.113435259115,"heat_dur_temp22"
3944,2019,"heat_wave","NERC15",2019-08-06,2019-08-08,2019-08-06,300.08191937175,3,37.7049180327869,1140.413830575,"heat_dur_temp31"
3945,2019,"heat_wave","NERC15",2019-08-13,2019-08-14,2019-08-13,298.561950925568,2,11.4754098360656,196.503791734348,"heat_dur_temp21"
3946,2019,"heat_wave","NERC15",2019-08-17,2019-08-22,2019-08-18,302.17157700115,6,73.7704918032787,5387.41932837787,"heat_dur_temp43"
3947,2020,"heat_wave","NERC15",2020-06-05,2020-06-06,2020-06-06,300.255537195313,2,31.1475409836066,638.869530199829,"heat_dur_temp21"
3948,2020,"heat_wave","NERC15",2020-06-21,2020-06-24,2020-06-22,301.992816268788,4,85.2459016393443,4089.35374411131,"heat_dur_temp32"
3949,2020,"heat_wave","NERC15",2020-06-28,2020-06-30,2020-06-28,301.613363971326,3,9.83606557377049,342.689428662079,"heat_dur_temp32"
3950,2020,"heat_wave","NERC15",2020-07-03,2020-07-13,2020-07-06,303.428583916421,11,98.3606557377049,14529.2875161277,"heat_dur_temp43"
3951,2020,"heat_wave","NERC15",2020-07-16,2020-08-05,2020-07-27,306.329029469657,21,93.4426229508197,32042.3742216056,"heat_dur_temp44"
3952,2020,"heat_wave","NERC15",2020-08-09,2020-08-14,2020-08-10,303.954596694872,6,70.4918032786885,5902.10811029013,"heat_dur_temp44"
3953,2020,"heat_wave","NERC15",2020-08-23,2020-08-25,2020-08-25,302.837068993263,3,65.5737704918033,2525.32504785502,"heat_dur_temp33"
3954,2020,"heat_wave","NERC15",2020-08-28,2020-08-29,2020-08-28,300.787649801991,2,21.3114754098361,459.801466970109,"heat_dur_temp22"
3955,2020,"heat_wave","NERC15",2020-09-02,2020-09-03,2020-09-03,300.94728335488,2,14.7540983606557,323.034590799738,"heat_dur_temp22"
3956,2020,"heat_wave","NERC15",2020-09-09,2020-09-10,2020-09-09,299.414454779359,2,16.3934426229508,308.670648503574,"heat_dur_temp21"
3957,2021,"heat_wave","NERC15",2021-06-06,2021-06-09,2021-06-06,303.458392023088,4,95.0819672131148,5118.60155632199,"heat_dur_temp33"
3958,2021,"heat_wave","NERC15",2021-06-26,2021-07-02,2021-06-29,305.513321960343,7,100,10859.3253722401,"heat_dur_temp44"
3959,2021,"heat_wave","NERC15",2021-07-06,2021-07-10,2021-07-06,303.735163572832,5,52.4590163934426,3602.66585516905,"heat_dur_temp44"
3960,2021,"heat_wave","NERC15",2021-07-12,2021-07-21,2021-07-16,302.753915905209,10,96.7213114754098,12335.754727989,"heat_dur_temp43"
3961,2021,"heat_wave","NERC15",2021-07-25,2021-07-26,2021-07-26,303.036464418395,2,19.672131147541,512.910075477836,"heat_dur_temp23"
3962,2021,"heat_wave","NERC15",2021-08-07,2021-08-14,2021-08-13,305.183459555457,8,100,12146.7676443656,"heat_dur_temp44"
3963,2021,"heat_wave","NERC15",2021-08-17,2021-08-31,2021-08-26,305.5279433219,15,100,23291.91498285,"heat_dur_temp44"
3964,2022,"heat_wave","NERC15",2022-06-16,2022-06-17,2022-06-17,301.613617375662,2,39.344262295082,913.858416445534,"heat_dur_temp22"
3965,2022,"heat_wave","NERC15",2022-06-26,2022-06-27,2022-06-26,302.272833810163,2,39.344262295082,965.731185062006,"heat_dur_temp23"
3966,2022,"heat_wave","NERC15",2022-07-01,2022-07-03,2022-07-01,303.63734769925,3,39.344262295082,1609.65415466557,"heat_dur_temp34"
3967,2022,"heat_wave","NERC15",2022-07-06,2022-07-08,2022-07-06,300.844180463854,3,11.4754098360656,373.324245476942,"heat_dur_temp32"
3968,2022,"heat_wave","NERC15",2022-07-12,2022-07-14,2022-07-12,302.65119009077,3,13.1147540983607,497.751741276198,"heat_dur_temp33"
3969,2022,"heat_wave","NERC15",2022-07-17,2022-07-25,2022-07-20,305.985732223425,9,100,14387.1590010825,"heat_dur_temp44"
3970,2022,"heat_wave","NERC15",2022-07-28,2022-07-30,2022-07-28,302.496417783494,3,39.344262295082,1474.98701706814,"heat_dur_temp33"
3971,2022,"heat_wave","NERC15",2022-08-01,2022-08-11,2022-08-07,305.527541719321,11,100,17080.2958912531,"heat_dur_temp44"
3972,2022,"heat_wave","NERC15",2022-08-20,2022-08-23,2022-08-20,303.249814273997,4,60.655737704918,3214.70903696976,"heat_dur_temp33"
3973,2022,"heat_wave","NERC15",2022-08-27,2022-08-31,2022-08-29,302.780208639553,5,90.1639344262295,5761.56946865094,"heat_dur_temp43"
3974,2022,"heat_wave","NERC15",2022-09-05,2022-09-06,2022-09-05,298.522059084118,2,9.83606557377049,167.647063949862,"heat_dur_temp21"
3975,2022,"heat_wave","NERC15",2022-09-12,2022-09-13,2022-09-13,299.669430837746,2,11.4754098360656,221.921363489253,"heat_dur_temp21"
3976,2023,"heat_wave","NERC15",2023-06-24,2023-06-28,2023-06-25,300.59748742321,5,77.0491803278689,4082.63859746615,"heat_dur_temp42"
3977,2023,"heat_wave","NERC15",2023-07-01,2023-07-19,2023-07-05,303.749672813762,19,98.3606557377049,25696.10984867,"heat_dur_temp44"
3978,2023,"heat_wave","NERC15",2023-07-26,2023-07-29,2023-07-28,304.756281096828,4,93.4426229508197,5515.46244274882,"heat_dur_temp34"
3979,2023,"heat_wave","NERC15",2023-08-07,2023-08-08,2023-08-08,299.754985525955,2,50.8196721311476,991.490332146249,"heat_dur_temp21"
3980,2023,"heat_wave","NERC15",2023-08-15,2023-08-18,2023-08-16,299.997036571572,4,32.7868852459016,1311.08676348485,"heat_dur_temp31"
3981,2023,"heat_wave","NERC15",2023-08-25,2023-08-26,2023-08-26,300.698077312203,2,22.9508196721311,491.059286461776,"heat_dur_temp22"
3982,2023,"heat_wave","NERC15",2023-09-05,2023-09-13,2023-09-06,304.758937122532,9,100,13283.0434102788,"heat_dur_temp44"
3983,2024,"heat_wave","NERC15",2024-06-18,2024-06-24,2024-06-23,305.243771401357,7,100,10670.6399809499,"heat_dur_temp44"
3984,2024,"heat_wave","NERC15",2024-06-26,2024-06-27,2024-06-26,302.912648029885,2,19.672131147541,508.03861101187,"heat_dur_temp23"
3985,2024,"heat_wave","NERC15",2024-07-04,2024-07-18,2024-07-15,304.865447458132,15,100,22298.171187198,"heat_dur_temp44"
3986,2024,"heat_wave","NERC15",2024-07-22,2024-07-25,2024-07-22,301.108919232321,4,57.3770491803279,2549.58802053269,"heat_dur_temp32"
3987,2024,"heat_wave","NERC15",2024-07-29,2024-08-06,2024-08-01,304.994623616342,9,100,13495.1612547078,"heat_dur_temp44"
3988,2024,"heat_wave","NERC15",2024-08-09,2024-08-10,2024-08-10,301.19985873368,2,22.9508196721311,514.091876300065,"heat_dur_temp22"
3989,2024,"heat_wave","NERC15",2024-08-17,2024-08-19,2024-08-19,299.812430345899,3,59.016393442623,1737.28274976572,"heat_dur_temp31"
3990,1980,"heat_wave","NERC5",1980-06-25,1980-06-27,1980-06-25,302.923154864348,3,67.1641791044776,2603.91926371191,"heat_dur_temp23"
3991,1980,"heat_wave","NERC5",1980-07-15,1980-07-18,1980-07-17,304.135271525624,4,89.5522388059702,5063.38084499964,"heat_dur_temp34"
3992,1980,"heat_wave","NERC5",1980-07-20,1980-07-23,1980-07-21,305.654518852497,4,94.0298507462687,5887.96828481977,"heat_dur_temp34"
3993,1980,"heat_wave","NERC5",1980-08-01,1980-08-09,1980-08-08,304.384101734024,9,95.5223880597015,12366.033729549,"heat_dur_temp44"
3994,1980,"heat_wave","NERC5",1980-08-26,1980-08-28,1980-08-27,302.030216519122,3,55.2238805970149,1993.06572182469,"heat_dur_temp22"
3995,1980,"heat_wave","NERC5",1980-08-31,1980-09-03,1980-09-02,303.42527789744,4,97.0149253731343,5209.80933333493,"heat_dur_temp33"
3996,1980,"heat_wave","NERC5",1980-09-22,1980-09-23,1980-09-22,301.504264986279,2,31.3432835820896,721.162879736894,"heat_dur_temp12"
3997,1981,"heat_wave","NERC5",1981-06-16,1981-06-17,1981-06-16,301.891417712407,2,64.1791044776119,1526.36107950299,"heat_dur_temp12"
3998,1981,"heat_wave","NERC5",1981-07-04,1981-07-10,1981-07-09,305.392784756791,7,91.044776119403,9810.02849425337,"heat_dur_temp44"
3999,1981,"heat_wave","NERC5",1981-07-13,1981-07-14,1981-07-13,299.857872250189,2,38.8059701492537,765.088592551983,"heat_dur_temp11"
4000,1981,"heat_wave","NERC5",1981-07-20,1981-07-22,1981-07-21,302.400644374497,3,47.7611940298507,1776.80874619658,"heat_dur_temp23"
4001,1981,"heat_wave","NERC5",1981-08-04,1981-08-06,1981-08-04,300.918748140712,3,52.2388059701493,1711.14709667875,"heat_dur_temp22"
4002,1981,"heat_wave","NERC5",1981-08-09,1981-08-13,1981-08-11,302.18279134484,5,56.7164179104478,3454.82142614866,"heat_dur_temp33"
4003,1982,"heat_wave","NERC5",1982-07-08,1982-07-09,1982-07-08,302.185416118477,2,58.2089552238806,1418.60068244956,"heat_dur_temp13"
4004,1982,"heat_wave","NERC5",1982-07-15,1982-07-20,1982-07-18,303.752124255047,6,100,8251.27455302821,"heat_dur_temp44"
4005,1982,"heat_wave","NERC5",1982-08-09,1982-08-10,1982-08-10,300.702979612818,2,71.6417910447761,1533.56125795601,"heat_dur_temp12"
4006,1983,"heat_wave","NERC5",1983-06-13,1983-06-15,1983-06-13,301.81104803597,3,55.2238805970149,1956.75571939204,"heat_dur_temp22"
4007,1983,"heat_wave","NERC5",1983-07-02,1983-07-06,1983-07-04,304.608131117396,5,95.5223880597015,6977.01784711451,"heat_dur_temp34"
4008,1983,"heat_wave","NERC5",1983-07-12,1983-07-13,1983-07-13,301.101977344252,2,32.8358208955224,729.085079324014,"heat_dur_temp12"
4009,1983,"heat_wave","NERC5",1983-07-15,1983-07-16,1983-07-16,304.001265972398,2,61.1940298507463,1713.58777572633,"heat_dur_temp14"
4010,1983,"heat_wave","NERC5",1983-07-18,1983-07-21,1983-07-18,302.351225362937,4,44.7761194029851,2212.15976649618,"heat_dur_temp33"
4011,1983,"heat_wave","NERC5",1983-07-29,1983-08-02,1983-08-01,302.0268045464,5,76.1194029850746,4577.36590945074,"heat_dur_temp32"
4012,1983,"heat_wave","NERC5",1983-08-04,1983-08-09,1983-08-08,304.260001980456,6,89.5522388059702,7662.09061636444,"heat_dur_temp44"
4013,1983,"heat_wave","NERC5",1983-08-18,1983-08-20,1983-08-20,304.680602359855,3,53.7313432835821,2366.42545502141,"heat_dur_temp24"
4014,1983,"heat_wave","NERC5",1983-08-27,1983-08-29,1983-08-27,302.847347160467,3,64.1791044776119,2473.59370701529,"heat_dur_temp23"
4015,1983,"heat_wave","NERC5",1983-09-05,1983-09-07,1983-09-07,303.637014808896,3,86.5671641791045,3541.55309962374,"heat_dur_temp23"
4016,1983,"heat_wave","NERC5",1983-09-10,1983-09-11,1983-09-11,304.783154456805,2,26.865671641791,794.318746932804,"heat_dur_temp14"
4017,1983,"heat_wave","NERC5",1983-09-20,1983-09-21,1983-09-20,302.393965499506,2,35.8208955223881,887.925886531775,"heat_dur_temp13"
4018,1984,"heat_wave","NERC5",1984-06-08,1984-06-11,1984-06-09,304.514630151452,4,83.5820895522388,4852.65246854515,"heat_dur_temp34"
4019,1984,"heat_wave","NERC5",1984-06-29,1984-07-07,1984-07-04,301.0294401499,9,77.6119402985075,7704.14625395999,"heat_dur_temp42"
4020,1984,"heat_wave","NERC5",1984-07-12,1984-07-13,1984-07-13,301.393458168551,2,37.3134328358209,850.258072279924,"heat_dur_temp12"
4021,1984,"heat_wave","NERC5",1984-07-15,1984-07-16,1984-07-15,303.636465581183,2,76.1194029850746,2075.99923773234,"heat_dur_temp13"
4022,1984,"heat_wave","NERC5",1984-07-22,1984-07-24,1984-07-23,301.70342576788,3,76.1194029850746,2672.57334699349,"heat_dur_temp22"
4023,1984,"heat_wave","NERC5",1984-08-02,1984-08-11,1984-08-06,302.356085898726,10,88.0597014925373,10880.7323585796,"heat_dur_temp43"
4024,1984,"heat_wave","NERC5",1984-08-13,1984-08-16,1984-08-16,302.047146775329,4,95.5223880597015,4603.08891714063,"heat_dur_temp32"
4025,1984,"heat_wave","NERC5",1984-08-30,1984-08-31,1984-08-30,299.269341468608,2,56.7164179104478,1051.44768897643,"heat_dur_temp11"
4026,1985,"heat_wave","NERC5",1985-07-06,1985-07-07,1985-07-06,299.85266763974,2,67.1641791044776,1323.49266802477,"heat_dur_temp11"
4027,1985,"heat_wave","NERC5",1985-07-10,1985-07-11,1985-07-10,299.888113481229,2,37.3134328358209,737.918916509629,"heat_dur_temp11"
4028,1985,"heat_wave","NERC5",1985-07-14,1985-07-16,1985-07-15,300.620295837074,3,94.0298507462687,2995.87449732387,"heat_dur_temp22"
4029,1985,"heat_wave","NERC5",1985-07-26,1985-07-27,1985-07-26,298.544119140485,2,40.2985074626866,688.630497889837,"heat_dur_temp11"
4030,1985,"heat_wave","NERC5",1985-08-14,1985-08-16,1985-08-14,303.316457959121,3,83.5820895522388,3339.05214497363,"heat_dur_temp23"
4031,1985,"heat_wave","NERC5",1985-08-26,1985-08-27,1985-08-27,299.473163036762,2,28.3582089552239,537.2838737268,"heat_dur_temp11"
4032,1985,"heat_wave","NERC5",1985-09-05,1985-09-06,1985-09-05,299.790279522559,2,38.8059701492537,759.842589810548,"heat_dur_temp11"
4033,1986,"heat_wave","NERC5",1986-07-25,1986-07-30,1986-07-26,300.89105643068,6,91.044776119403,5949.44276661028,"heat_dur_temp42"
4034,1986,"heat_wave","NERC5",1986-08-07,1986-08-11,1986-08-09,300.951941588931,5,92.5373134328358,5067.31625756508,"heat_dur_temp32"
4035,1986,"heat_wave","NERC5",1986-08-16,1986-08-19,1986-08-17,298.966497113552,4,68.6567164179105,2462.44099834861,"heat_dur_temp31"
4036,1986,"heat_wave","NERC5",1986-09-30,1986-10-01,1986-09-30,299.4967153585,2,26.865671641791,510.27127299403,"heat_dur_temp11"
4037,1987,"heat_wave","NERC5",1987-05-31,1987-06-01,1987-05-31,303.845026801166,2,73.134328358209,2025.09347240936,"heat_dur_temp14"
4038,1987,"heat_wave","NERC5",1987-06-30,1987-07-01,1987-06-30,300.530942320016,2,34.3283582089552,723.019920478709,"heat_dur_temp12"
4039,1987,"heat_wave","NERC5",1987-07-09,1987-07-14,1987-07-12,301.486531722365,6,95.5223880597015,6583.32564386292,"heat_dur_temp42"
4040,1987,"heat_wave","NERC5",1987-07-23,1987-07-26,1987-07-24,305.046830335446,4,88.0597014925373,5300.07755099291,"heat_dur_temp34"
4041,1987,"heat_wave","NERC5",1987-08-03,1987-08-05,1987-08-04,302.082860664855,3,43.2835820895522,1568.96847439162,"heat_dur_temp22"
4042,1987,"heat_wave","NERC5",1987-08-16,1987-08-18,1987-08-17,305.358379659285,3,100,4607.5138977855,"heat_dur_temp24"
4043,1987,"heat_wave","NERC5",1987-09-08,1987-09-09,1987-09-08,299.028133182729,2,31.3432835820896,565.942677126296,"heat_dur_temp11"
4044,1988,"heat_wave","NERC5",1988-06-14,1988-06-16,1988-06-15,304.661515560426,3,82.089552238806,3610.67174249297,"heat_dur_temp24"
4045,1988,"heat_wave","NERC5",1988-07-07,1988-07-13,1988-07-11,304.54348766792,7,95.5223880597015,9724.60070929575,"heat_dur_temp44"
4046,1988,"heat_wave","NERC5",1988-07-17,1988-07-22,1988-07-17,303.593075024336,6,62.6865671641791,5112.61926288457,"heat_dur_temp43"
4047,1988,"heat_wave","NERC5",1988-07-26,1988-08-16,1988-07-30,305.580768260128,22,100,34277.6901722817,"heat_dur_temp44"
4048,1988,"heat_wave","NERC5",1988-08-29,1988-08-30,1988-08-29,299.471626537388,2,41.7910447761194,791.658337453323,"heat_dur_temp11"
4049,1989,"heat_wave","NERC5",1989-06-27,1989-06-28,1989-06-27,303.344185489142,2,68.6567164179105,1832.33591791203,"heat_dur_temp13"
4050,1989,"heat_wave","NERC5",1989-07-05,1989-07-07,1989-07-07,302.507478379849,3,53.7313432835821,2016.13084331894,"heat_dur_temp23"
4051,1989,"heat_wave","NERC5",1989-07-25,1989-07-28,1989-07-26,303.955788752799,4,98.5074626865672,5498.99735931184,"heat_dur_temp34"
4052,1989,"heat_wave","NERC5",1989-08-03,1989-08-07,1989-08-06,302.651097688167,5,95.5223880597015,6042.3153137514,"heat_dur_temp33"
4053,1989,"heat_wave","NERC5",1989-08-13,1989-08-17,1989-08-16,300.375318089253,5,64.1791044776119,3329.39311819313,"heat_dur_temp31"
4054,1989,"heat_wave","NERC5",1989-08-21,1989-08-22,1989-08-21,300.83912393905,2,31.3432835820896,679.467470806121,"heat_dur_temp12"
4055,1989,"heat_wave","NERC5",1989-09-10,1989-09-11,1989-09-10,302.89479847812,2,50.7462686567164,1308.72581568979,"heat_dur_temp13"
4056,1989,"heat_wave","NERC5",1989-09-21,1989-09-22,1989-09-22,299.555858622493,2,35.8208955223881,684.598826686068,"heat_dur_temp11"
4057,1990,"heat_wave","NERC5",1990-06-23,1990-06-24,1990-06-24,299.144033606324,2,32.8358208955224,600.503699519785,"heat_dur_temp11"
4058,1990,"heat_wave","NERC5",1990-07-04,1990-07-05,1990-07-04,302.533332027624,2,61.1940298507463,1533.93018845548,"heat_dur_temp13"
4059,1990,"heat_wave","NERC5",1990-07-16,1990-07-30,1990-07-18,302.863197021798,15,97.0149253731343,18718.8314869448,"heat_dur_temp43"
4060,1990,"heat_wave","NERC5",1990-08-04,1990-08-08,1990-08-04,302.23086898385,5,68.6567164179105,4198.65651684402,"heat_dur_temp33"
4061,1990,"heat_wave","NERC5",1990-08-10,1990-08-14,1990-08-12,300.900911110313,5,77.6119402985075,4230.20431146476,"heat_dur_temp32"
4062,1990,"heat_wave","NERC5",1990-08-26,1990-08-29,1990-08-27,301.357961878639,4,74.6268656716418,3390.43638168328,"heat_dur_temp32"
4063,1990,"heat_wave","NERC5",1990-10-13,1990-10-14,1990-10-14,294.853657952816,2,26.865671641791,260.793561643843,"heat_dur_temp11"
4064,1991,"heat_wave","NERC5",1991-06-11,1991-06-12,1991-06-11,300.835661348153,2,31.3432835820896,679.250412869293,"heat_dur_temp12"
4065,1991,"heat_wave","NERC5",1991-06-27,1991-06-29,1991-06-28,305.17293798349,3,85.0746268656716,3872.49611220416,"heat_dur_temp24"
4066,1991,"heat_wave","NERC5",1991-07-07,1991-07-08,1991-07-08,301.108988722379,2,29.8507462686567,663.22320730621,"heat_dur_temp12"
4067,1991,"heat_wave","NERC5",1991-07-17,1991-07-24,1991-07-20,306.23684585441,8,100,12989.476683528,"heat_dur_temp44"
4068,1991,"heat_wave","NERC5",1991-07-26,1991-07-27,1991-07-26,299.506131144071,2,44.7761194029851,851.295326334716,"heat_dur_temp11"
4069,1991,"heat_wave","NERC5",1991-08-09,1991-08-10,1991-08-09,299.111154775834,2,28.3582089552239,516.752061912973,"heat_dur_temp11"
4070,1991,"heat_wave","NERC5",1991-08-14,1991-08-19,1991-08-14,303.075725314874,6,94.0298507462687,7377.05099854084,"heat_dur_temp43"
4071,1991,"heat_wave","NERC5",1991-08-28,1991-08-29,1991-08-28,303.391447255562,2,53.7313432835821,1439.08089910517,"heat_dur_temp13"
4072,1992,"heat_wave","NERC5",1992-07-10,1992-07-11,1992-07-10,299.201696382831,2,31.3432835820896,576.822758326721,"heat_dur_temp11"
4073,1992,"heat_wave","NERC5",1992-07-18,1992-07-21,1992-07-20,300.41969377294,4,43.2835820895522,1804.00668307617,"heat_dur_temp32"
4074,1992,"heat_wave","NERC5",1992-08-26,1992-08-29,1992-08-26,301.595708140141,4,94.0298507462687,4361.37082285902,"heat_dur_temp32"
4075,1992,"heat_wave","NERC5",1992-09-09,1992-09-10,1992-09-10,299.02499206706,2,35.8208955223881,646.566595849075,"heat_dur_temp11"
4076,1993,"heat_wave","NERC5",1993-06-27,1993-06-29,1993-06-28,300.440818740884,3,34.3283582089552,1075.24849719552,"heat_dur_temp22"
4077,1993,"heat_wave","NERC5",1993-07-07,1993-07-12,1993-07-10,305.626768529713,6,98.5074626865672,9236.11990711395,"heat_dur_temp44"
4078,1993,"heat_wave","NERC5",1993-07-28,1993-07-30,1993-07-28,300.940292027053,3,61.1940298507463,2008.44167063808,"heat_dur_temp22"
4079,1993,"heat_wave","NERC5",1993-08-03,1993-08-04,1993-08-03,303.068910740897,2,52.2388059701493,1365.40858486984,"heat_dur_temp13"
4080,1993,"heat_wave","NERC5",1993-08-16,1993-08-18,1993-08-16,298.229262994034,3,43.2835820895522,1068.57594101635,"heat_dur_temp21"
4081,1993,"heat_wave","NERC5",1993-08-25,1993-08-28,1993-08-27,304.56360868189,4,97.0149253731343,5651.54963774836,"heat_dur_temp34"
4082,1994,"heat_wave","NERC5",1994-06-14,1994-06-15,1994-06-15,300.136868794696,2,37.3134328358209,756.482745872836,"heat_dur_temp11"
4083,1994,"heat_wave","NERC5",1994-06-17,1994-06-19,1994-06-18,303.669131119215,3,86.5671641791045,3549.89375334838,"heat_dur_temp24"
4084,1994,"heat_wave","NERC5",1994-06-27,1994-06-28,1994-06-27,299.732355286064,2,53.7313432835821,1045.86504566658,"heat_dur_temp11"
4085,1994,"heat_wave","NERC5",1994-06-30,1994-07-01,1994-07-01,299.573104909019,2,50.7462686567164,971.598707184016,"heat_dur_temp11"
4086,1994,"heat_wave","NERC5",1994-07-06,1994-07-10,1994-07-10,302.486249833362,5,85.0746268656716,5311.31522762414,"heat_dur_temp33"
4087,1994,"heat_wave","NERC5",1994-07-13,1994-07-14,1994-07-13,303.443410292028,2,31.3432835820896,842.72124218683,"heat_dur_temp13"
4088,1994,"heat_wave","NERC5",1994-07-17,1994-08-04,1994-07-21,304.341431846399,19,100,27248.7205081581,"heat_dur_temp44"
4089,1994,"heat_wave","NERC5",1994-08-13,1994-08-14,1994-08-14,300.290591501026,2,47.7611940298507,982.981874724868,"heat_dur_temp11"
4090,1995,"heat_wave","NERC5",1995-06-19,1995-06-20,1995-06-19,303.699392794763,2,53.7313432835821,1472.17355406409,"heat_dur_temp14"
4091,1995,"heat_wave","NERC5",1995-07-14,1995-07-15,1995-07-15,306.444966352787,2,98.5074626865672,3239.90381875803,"heat_dur_temp14"
4092,1995,"heat_wave","NERC5",1995-07-18,1995-07-19,1995-07-19,300.352188675791,2,31.3432835820896,648.943170721229,"heat_dur_temp11"
4093,1995,"heat_wave","NERC5",1995-07-21,1995-07-30,1995-07-27,302.278487276208,10,98.5074626865672,12095.2262720855,"heat_dur_temp43"
4094,1995,"heat_wave","NERC5",1995-08-01,1995-08-05,1995-08-01,304.198442484212,5,91.044776119403,6463.47008609652,"heat_dur_temp34"
4095,1995,"heat_wave","NERC5",1995-08-15,1995-08-18,1995-08-16,302.654291214527,4,86.5671641791045,4381.78442055264,"heat_dur_temp33"
4096,1996,"heat_wave","NERC5",1996-06-11,1996-06-14,1996-06-11,299.469747825927,4,74.6268656716418,2826.79039579911,"heat_dur_temp31"
4097,1996,"heat_wave","NERC5",1996-07-15,1996-07-17,1996-07-17,301.169209962935,3,64.1791044776119,2150.48967943076,"heat_dur_temp22"
4098,1996,"heat_wave","NERC5",1996-08-05,1996-08-10,1996-08-06,301.40284006272,6,91.044776119403,6229.0141238142,"heat_dur_temp42"
4099,1996,"heat_wave","NERC5",1996-09-02,1996-09-03,1996-09-03,299.365265346466,2,22.3880597014925,419.340239393999,"heat_dur_temp11"
4100,1996,"heat_wave","NERC5",1996-09-09,1996-09-10,1996-09-09,298.283246642335,2,31.3432835820896,519.248296982193,"heat_dur_temp11"
4101,1997,"heat_wave","NERC5",1997-06-11,1997-06-12,1997-06-11,302.784800311726,2,20.8955223880597,534.290162281085,"heat_dur_temp13"
4102,1997,"heat_wave","NERC5",1997-07-03,1997-07-04,1997-07-04,297.575098301705,2,46.2686567164179,700.979245829418,"heat_dur_temp11"
4103,1997,"heat_wave","NERC5",1997-07-13,1997-07-18,1997-07-17,303.806933358922,6,77.6119402985075,6429.49732534875,"heat_dur_temp44"
4104,1997,"heat_wave","NERC5",1997-08-16,1997-08-17,1997-08-16,303.999617365046,2,41.7910447761194,1170.11727230235,"heat_dur_temp14"
4105,1998,"heat_wave","NERC5",1998-06-24,1998-06-27,1998-06-26,301.586218951041,4,82.089552238806,3804.4301033269,"heat_dur_temp32"
4106,1998,"heat_wave","NERC5",1998-07-15,1998-07-18,1998-07-15,302.721463879944,4,95.5223880597015,4860.73843770995,"heat_dur_temp33"
4107,1998,"heat_wave","NERC5",1998-07-21,1998-07-24,1998-07-22,304.726791832409,4,61.1940298507463,3604.76695599265,"heat_dur_temp34"
4108,1998,"heat_wave","NERC5",1998-07-28,1998-07-29,1998-07-29,300.38848586227,2,47.7611940298507,992.332977888476,"heat_dur_temp11"
