Test_Idx,Baseline,Actual_+15m,Multi-RF_+15m,Multi-XGB_+15m,MLP_+15m,LSTM_+15m,Transformer_+15m,Persistent_+15m,Actual_+60m,Multi-RF_+60m,Multi-XGB_+60m,MLP_+60m,LSTM_+60m,Transformer_+60m,Persistent_+60m,Actual_+240m,Multi-RF_+240m,Multi-XGB_+240m,MLP_+240m,LSTM_+240m,Transformer_+240m,Persistent_+240m,Actual_+1440m,Multi-RF_+1440m,Multi-XGB_+1440m,MLP_+1440m,LSTM_+1440m,Transformer_+1440m,Persistent_+1440m
83553,5.826525944722221,5.829347386388889,5.826074558796514,5.823323728720993,5.8270437563484165,5.824051050906405,5.828894923878238,5.826525944722221,5.831068228055557,5.824655691237063,5.816610977490768,5.828468965105117,5.8212054869806025,5.826883989823386,5.826525944722221,5.818807978055556,5.818283264908371,5.823686292599291,5.828819806891829,5.800255609182045,5.82843911970906,5.826525944722221,5.853546478055556,5.765566569073077,5.8018751288478825,5.857795677584932,5.748686383915469,5.8722544680064175,5.826525944722221
83554,5.825456136388887,5.828330853055554,5.82500475046318,5.822253920387659,5.825973948015083,5.823062094411064,5.827825406117547,5.825456136388887,5.830765719722219,5.823585882903729,5.815541169157434,5.827399156771783,5.820198177842606,5.825817370338548,5.825456136388887,5.817436094722218,5.817213456575037,5.822616484265957,5.827749998558495,5.799268591700304,5.827391871733774,5.825456136388887,5.851971619722221,5.7644967607397435,5.800805320514549,5.856725869251598,5.747696989698518,5.871172567380775,5.825456136388887
83555,5.825830503055556,5.8274466613888904,5.82537911712985,5.822628287054329,5.826348314681752,5.823257860416277,5.828197463104232,5.825830503055556,5.831088169722221,5.823960249570399,5.815915535824104,5.827773523438452,5.819624290490253,5.8261779832334355,5.825830503055556,5.8190313280555515,5.817587823241706,5.8229908509326265,5.828124365225165,5.7976043565810755,5.827658026167853,5.825830503055556,5.852382103055554,5.764871127406413,5.801179687181218,5.857100235918267,5.744721165546878,5.871662000814183,5.825830503055556
83556,5.8261067030555544,5.827444103055555,5.825655317129848,5.822904487054327,5.82662451468175,5.823695708212906,5.8284762037522135,5.8261067030555544,5.8301085030555555,5.824236449570397,5.816191735824102,5.8280497234384505,5.819752292854243,5.826472645772153,5.8261067030555544,5.8183841863888865,5.817864023241705,5.823267050932625,5.828400565225163,5.798002556113058,5.8280760554200945,5.8261067030555544,5.854140994722222,5.765147327406411,5.801455887181216,5.857376435918265,5.7420225498802,5.871813381237441,5.8261067030555544
83557,5.827718986388888,5.828163319722222,5.827267600463181,5.824431138303723,5.828236798015084,5.825303985927846,5.830088971373286,5.827718986388888,5.829190161388887,5.82584873290373,5.817804019157435,5.829662006771784,5.8219427095769305,5.828090621349062,5.827718986388888,5.81770804472222,5.819476306575038,5.824879334265958,5.830012848558496,5.800776574951257,5.829737154957499,5.827718986388888,5.853882928055555,5.7667596107397445,5.80306817051455,5.858988719251599,5.74590518903419,5.873369107213463,5.827718986388888
83558,5.826237169722219,5.830000669722221,5.825785783796513,5.822949321637054,5.826754981348415,5.823540931264063,5.828603809395929,5.826237169722219,5.8298606363888865,5.824366916237062,5.816322202490767,5.828180190105115,5.819977102497717,5.826588986138006,5.826237169722219,5.818468803055552,5.8179944899083695,5.82339751759929,5.828531031891828,5.797867849165698,5.828103271940847,5.826237169722219,5.8542245947222185,5.765277794073076,5.801586353847881,5.85750690258493,5.744401191989084,5.872027063438793,5.826237169722219
83559,5.826720119722221,5.8291069947222205,5.826268733796515,5.823432271637056,5.827237931348417,5.8241200542897325,5.829087482102249,5.826720119722221,5.831659153055554,5.824849866237064,5.816805152490769,5.828663140105117,5.820147152327035,5.827080012567375,5.826720119722221,5.817541503055555,5.818477439908372,5.823880467599292,5.82901398189183,5.797932650230859,5.828650282032822,5.826720119722221,5.853385428055553,5.765760744073078,5.802069303847883,5.857989852584932,5.742250302143429,5.8724517797008495,5.826720119722221
83560,5.827116328055553,5.830059169722219,5.826664942129846,5.823828479970388,5.827634139681749,5.82463429099559,5.829485329563312,5.827116328055553,5.831386244722221,5.825246074570395,5.8172013608241,5.829059348438449,5.821081907252363,5.827489229614429,5.827116328055553,5.818211303055556,5.818873648241703,5.824276675932623,5.829410190225161,5.799588673512034,5.829146015221767,5.827116328055553,5.85316451972222,5.766156952406409,5.8024655121812145,5.858386060918264,5.743980484778575,5.8727646681913654,5.827116328055553
83561,5.828967036388889,5.82926976972222,5.828515650463182,5.825679188303724,5.829484848015085,5.826200024865642,5.8313327372894435,5.828967036388889,5.833130161388887,5.827096782903731,5.819052069157436,5.830910056771785,5.8224339873418955,5.829319866083637,5.828967036388889,5.8175138530555515,5.820724356575039,5.826127384265959,5.831260898558497,5.800000078685656,5.830844552896991,5.828967036388889,5.854179411388888,5.7680076607397455,5.804316220514551,5.8602367692516,5.745569446764961,5.87475091003634,5.828967036388889
83562,5.826023819722224,5.830390678055551,5.825572433796517,5.822735971637059,5.8265416313484195,5.823465452395368,5.828392105974245,5.826023819722224,5.832086011388888,5.824153566237066,5.816108852490771,5.82796684010512,5.8196866967305425,5.826395186461497,5.826023819722224,5.818714086388887,5.817781139908374,5.823184167599294,5.828317681891832,5.797744319640088,5.828037875570345,5.826023819722224,5.854452194722221,5.76506444407308,5.8013730038478855,5.857293552584935,5.741831260599184,5.871710135467339,5.826023819722224
83563,5.827430728055553,5.831894378055555,5.826979342129847,5.824142879970388,5.827948539681749,5.824744426809268,5.829797092057781,5.827430728055553,5.831533328055556,5.825560474570396,5.817515760824101,5.829373748438449,5.821079968638735,5.827792230226116,5.827430728055553,5.817683228055554,5.8191880482417035,5.824591075932624,5.829724590225162,5.798883837811665,5.829377773381786,5.827430728055553,5.854715503055552,5.76647135240641,5.802779912181215,5.858700460918264,5.744000348426418,5.873135722406225,5.827430728055553
83564,5.827538461388883,5.830780569722219,5.827087075463177,5.824170967062798,5.828056273015079,5.8245841385441395,5.829902590216932,5.827538461388883,5.83152577805555,5.825668207903726,5.817623494157431,5.829481481771779,5.819861317949233,5.8278856286423775,5.827538461388883,5.816904944722221,5.8192957815750335,5.8246988092659535,5.829832323558492,5.796256617607412,5.829369337262449,5.827538461388883,5.857305203055553,5.76657908573974,5.802887645514545,5.858808194251594,5.739416935445604,5.873383280785617,5.827538461388883
83565,5.8293082780555565,5.828917436388888,5.82885689212985,5.8260204299703915,5.829826089681752,5.826382594311305,5.831673688383468,5.8293082780555565,5.833231711388887,5.827438024570399,5.819393310824104,5.831251298438453,5.820734297053583,5.829666352959045,5.8293082780555565,5.818949903055554,5.821065598241707,5.826468625932627,5.831602140225165,5.796796194405921,5.831223688216575,5.8293082780555565,5.852854569722222,5.768348902406413,5.804657462181218,5.8605780109182675,5.735119334550269,5.875084179581769,5.8293082780555565
83566,5.827214953055552,5.82978051972222,5.826763567129846,5.824197329612396,5.827732764681748,5.8245223625879206,5.829584945490531,5.827214953055552,5.831585611388888,5.825344699570395,5.8172999858241,5.829157973438448,5.819464998817018,5.827603754153422,5.827214953055552,5.817249344722221,5.818972273241703,5.824375300932623,5.829508815225161,5.796867443745903,5.829356235017947,5.827214953055552,5.852316886388884,5.766255577406409,5.802564137181214,5.858484685918263,5.734258030107192,5.872819550832681,5.827214953055552
83567,5.829144144722221,5.827552619722219,5.828692758796515,5.825856296637056,5.829661956348417,5.826294032216964,5.831512565084694,5.829144144722221,5.831717678055554,5.827273891237064,5.819229177490769,5.831087165105117,5.822411041998265,5.829524958797691,5.829144144722221,5.818291636388885,5.8209014649083715,5.8263044925992915,5.83143800689183,5.800235197239516,5.8312325573647,5.829144144722221,5.853468861388887,5.768184769073078,5.804493328847883,5.860413877584932,5.742333779402969,5.874765342392919,5.829144144722221
83568,5.829347386388889,5.826828469722223,5.828896000463183,5.826601656052134,5.829865198015085,5.8264554668132575,5.83171428683292,5.829347386388889,5.832459761388886,5.827477132903732,5.819432419157437,5.831290406771785,5.823109387784115,5.829719989924541,5.829347386388889,5.815080861388886,5.821104706575039,5.8265077342659595,5.831641248558498,5.800854211105815,5.831377356677166,5.829347386388889,5.851839253055555,5.768388010739746,5.804696570514551,5.8606171192516,5.746339402525535,5.875004324494711,5.829347386388889
83569,5.828330853055554,5.828300586388888,5.827879467129848,5.825585122718799,5.82884866468175,5.825397090087968,5.830695756743985,5.828330853055554,5.83305651972222,5.826460599570397,5.818415885824102,5.8302738734384505,5.8216518229202805,5.828692653249341,5.828330853055554,5.815582803055555,5.820088173241705,5.825491200932625,5.830624715225163,5.798625550265747,5.830277272533017,5.828330853055554,5.853068161388887,5.767371477406411,5.803680037181216,5.859600585918265,5.744238668154317,5.8740705745623885,5.828330853055554
83570,5.8274466613888904,5.827848378055556,5.826995275463184,5.824700931052135,5.827964473015086,5.824728309607522,5.8298133159637615,5.8274466613888904,5.832066519722218,5.825576407903733,5.817531694157438,5.8293896817717865,5.820843826478736,5.827822274959104,5.8274466613888904,5.816873328055557,5.819203981575041,5.824607009265961,5.829740523558499,5.798164894303696,5.82949701646568,5.8274466613888904,5.8542325447222225,5.766487285739747,5.802795845514552,5.858716394251601,5.742003291344659,5.87311056578757,5.8274466613888904
83571,5.827444103055555,5.826771494722223,5.826992717129849,5.8246983727187995,5.827961914681751,5.824713339538235,5.829810504310686,5.827444103055555,5.830905811388888,5.8255738495703975,5.817529135824103,5.829387123438451,5.821084313535053,5.827819642119962,5.827444103055555,5.816411128055556,5.819201423241705,5.824604450932625,5.8297379652251635,5.798559735038239,5.829494458132345,5.827444103055555,5.852390753055552,5.766484727406412,5.802793287181217,5.858713835918266,5.743207794123251,5.8731067930095975,5.827444103055555
83572,5.828163319722222,5.829459194722222,5.8277119337965155,5.8254175893854665,5.828681131348418,5.825246016949819,5.830527493253754,5.828163319722222,5.830706019722221,5.8262930662370644,5.8182483524907695,5.830106340105118,5.821119836986469,5.8285259543810355,5.828163319722222,5.81684966138889,5.819920639908372,5.825323667599292,5.8304571818918305,5.797677572340177,5.830114731088685,5.828163319722222,5.853184853055552,5.767203944073079,5.803512503847884,5.859433052584933,5.741983303323792,5.873922897026347,5.828163319722222
83573,5.830000669722221,5.827021294722222,5.829549283796514,5.827254939385465,5.830518481348417,5.826961723183057,5.83236429936137,5.830000669722221,5.829114303055555,5.828130416237063,5.820085702490768,5.831943690105117,5.821746780563853,5.8303610096022105,5.830000669722221,5.815882603055556,5.821757989908371,5.827161017599291,5.832294531891829,5.797357314293048,5.831932053928039,5.830000669722221,5.853119419722219,5.7690412940730775,5.805349853847883,5.861270402584932,5.737968058352134,5.875802342806718,5.830000669722221
83574,5.8291069947222205,5.829539744722222,5.828655608796514,5.826361264385465,5.829624806348416,5.826336758028898,5.831474044177863,5.8291069947222205,5.8300761697222185,5.827236741237063,5.819192027490768,5.831050015105117,5.821231043715212,5.829493635151717,5.8291069947222205,5.815437103055551,5.820864314908371,5.826267342599291,5.831400856891829,5.797886154432032,5.8312427632549735,5.8291069947222205,5.8522741030555565,5.768147619073077,5.804456178847882,5.8603767275849314,5.735712305460307,5.8747223362365695,5.8291069947222205
83575,5.830059169722219,5.828647369722219,5.829607783796512,5.827313439385463,5.830576981348415,5.827185689402242,5.832425623131414,5.830059169722219,5.833204111388888,5.828188916237061,5.820144202490766,5.832002190105115,5.823041335610171,5.830443977308889,5.830059169722219,5.81667636972222,5.821816489908369,5.827219517599289,5.832353031891827,5.8002420150912,5.8321870704418615,5.830059169722219,5.850942044722224,5.7690997940730755,5.805408353847881,5.86132890258493,5.741306654108186,5.875659572822471,5.830059169722219
83576,5.82926976972222,5.828532536388888,5.828818383796514,5.826524039385465,5.829787581348416,5.826328953848776,5.8316349788844555,5.82926976972222,5.832804769722223,5.827399516237063,5.819354802490768,5.831212790105116,5.822780453720686,5.829648527437445,5.82926976972222,5.815460511388885,5.8210270899083705,5.8264301175992905,5.831563631891829,5.800000806459781,5.8313499867260425,5.82926976972222,5.852979169722225,5.768310394073077,5.804618953847882,5.860539502584931,5.744349601799247,5.874922490799424,5.82926976972222
83577,5.830390678055551,5.830398211388889,5.829939292129844,5.827644947718795,5.830908489681747,5.827657466091182,5.832756758935716,5.830390678055551,5.832133253055556,5.828520424570393,5.820475710824098,5.832333698438447,5.824706900201704,5.830777810223367,5.830390678055551,5.817759186388891,5.822147998241701,5.827551025932621,5.832684540225159,5.802649825148251,5.832539023168351,5.830390678055551,5.8521574447222235,5.7694313024064074,5.805739862181213,5.861660410918262,5.748830654926564,5.875973348773982,5.830390678055551
83578,5.831894378055555,5.832647519722222,5.8314429921298485,5.8291486477187995,5.832412189681751,5.829008733731431,5.834256860305292,5.831894378055555,5.832758169722222,5.830024124570397,5.8219794108241025,5.833837398438451,5.825854071293694,5.832260410179121,5.831894378055555,5.816271411388886,5.823651698241705,5.829054725932625,5.8341882402251635,5.802849472378117,5.833889420021993,5.831894378055555,5.8538239613888905,5.770935002406412,5.807243562181217,5.863164110918266,5.750441650737745,5.87758280976556,5.831894378055555
83579,5.830780569722219,5.829470628055553,5.830329183796512,5.828034839385463,5.8312983813484145,5.828175838363631,5.833145004024072,5.830780569722219,5.83313741972222,5.828910316237061,5.820865602490766,5.832723590105115,5.824994460006518,5.831163484861417,5.830780569722219,5.817874553055553,5.822537889908369,5.827940917599289,5.833074431891827,5.802564351146383,5.832907755186124,5.830780569722219,5.8520807780555515,5.769821194073075,5.80612975384788,5.8620503025849295,5.748553324749036,5.876347698529525,5.830780569722219
83580,5.828917436388888,5.831148111388888,5.828466050463182,5.826171706052133,5.829435248015084,5.826282289897659,5.831281073478618,5.828917436388888,5.832153478055552,5.827047182903731,5.819002469157436,5.830860456771784,5.8234931864716195,5.829296879557528,5.828917436388888,5.816929003055556,5.8206747565750385,5.826077784265959,5.831211298558497,5.801225094211855,5.831018574623027,5.828917436388888,5.850704944722224,5.767958060739745,5.80426662051455,5.860187169251599,5.7488973663128995,5.8745070063449525,5.828917436388888
83581,5.82978051972222,5.832913986388888,5.829329133796514,5.827034789385465,5.830298331348416,5.827023987440583,5.83214178752732,5.82978051972222,5.831131344722223,5.827910266237063,5.819865552490768,5.831723540105116,5.823817687822697,5.830147058485267,5.82978051972222,5.81562476972222,5.821537839908371,5.826940867599291,5.832074381891829,5.800716823680517,5.831787989257094,5.82978051972222,5.85068826972222,5.768821144073077,5.805129703847882,5.861050252584931,5.748299003360984,5.875436027316567,5.82978051972222
83582,5.827552619722219,5.831125061388889,5.827101233796513,5.8250771144931335,5.828070431348415,5.825095411722096,5.829917001870008,5.827552619722219,5.829976069722221,5.825682366237062,5.817637652490767,5.829495640105115,5.822113336395951,5.827943089750143,5.827552619722219,5.815633028055554,5.819309939908369,5.8247129675992895,5.829846481891828,5.80003095917079,5.829743582156034,5.827552619722219,5.85281216972222,5.766593244073076,5.802901803847881,5.85882235258493,5.746204826381536,5.87304928093824,5.827552619722219
83583,5.826828469722223,5.831995236388888,5.826377083796516,5.824082739385467,5.827346281348419,5.824261217578005,5.829190862564992,5.826828469722223,5.832125736388889,5.824958216237065,5.81691350249077,5.828771490105119,5.821916439770412,5.827208911268663,5.826828469722223,5.815482569722221,5.818585789908373,5.823988817599293,5.829122331891831,5.799966193004202,5.828948904960107,5.826828469722223,5.853520611388888,5.7658690940730795,5.802177653847885,5.858098202584934,5.749192503480863,5.872364417849731,5.826828469722223
83584,5.828300586388888,5.831503986388888,5.827849200463182,5.825554856052133,5.828818398015084,5.825836872169258,5.830662658856692,5.828300586388888,5.831699286388886,5.826430332903731,5.818385619157436,5.830243606771784,5.823867917479458,5.828682532952609,5.828300586388888,5.815883119722223,5.820057906575038,5.8254609342659585,5.830594448558497,5.802260965527477,5.830440199421229,5.828300586388888,5.85380076972222,5.767341210739745,5.80364977051455,5.859570319251599,5.753050139592471,5.873796577052655,5.828300586388888
83585,5.827848378055556,5.830820786388884,5.82739699212985,5.825102647718801,5.828366189681752,5.825509874568148,5.830210227005942,5.827848378055556,5.8321717197222185,5.8259781245703985,5.817933410824104,5.829791398438452,5.824035444714887,5.828232157462104,5.827848378055556,5.816850269722224,5.819605698241706,5.825008725932626,5.830142240225165,5.8029479993961885,5.830007913940413,5.827848378055556,5.853381636388889,5.766889002406413,5.803197562181218,5.859118110918267,5.755579690866931,5.873305975877507,5.827848378055556
83586,5.826771494722223,5.830931969722222,5.826320108796517,5.824025764385468,5.827289306348419,5.824353470256781,5.829131033992624,5.826771494722223,5.832610903055553,5.8249012412370655,5.816856527490771,5.828714515105119,5.8226144255830405,5.827140477275705,5.826771494722223,5.8168534780555525,5.818528814908373,5.823931842599293,5.829065356891832,5.800697813531613,5.828816217160082,5.826771494722223,5.853641361388888,5.76581211907308,5.802120678847885,5.858041227584934,5.754217845177507,5.87233901095972,5.826771494722223
83587,5.829459194722222,5.832627461388888,5.829007808796516,5.826713464385467,5.829977006348418,5.827027686568545,5.8318177505159845,5.829459194722222,5.8322854363888865,5.827588941237065,5.81954422749077,5.831402215105118,5.824297368223416,5.8298248096132745,5.829459194722222,5.817426361388886,5.8212165149083726,5.826619542599293,5.831753056891831,5.8014052795941105,5.831481416406678,5.829459194722222,5.853157103055555,5.768499819073079,5.804808378847884,5.860728927584933,5.751544159534024,5.87504544171934,5.829459194722222
83588,5.827021294722222,5.833565586388886,5.8265699087965155,5.8242755643854665,5.827539106348418,5.824493603298329,5.829379910120629,5.827021294722222,5.834064228055556,5.825151041237064,5.818130886630975,5.828964315105118,5.82090938974347,5.827389413008355,5.827021294722222,5.816454836388889,5.818778614908372,5.824181642599292,5.82931515689183,5.79736797835853,5.8290607123466955,5.827021294722222,5.853476719722224,5.766061919073079,5.802370478847884,5.858291027584933,5.743747809419297,5.872603458801173,5.827021294722222
83589,5.829539744722222,5.834254111388887,5.829088358796516,5.826794014385467,5.830057556348418,5.826891134100531,5.831898717748498,5.829539744722222,5.832881661388889,5.827669491237065,5.820649336630975,5.831482765105118,5.822785985263561,5.8299119012230385,5.829539744722222,5.817549444722221,5.821297064908372,5.8267000925992924,5.831833606891831,5.798910406025623,5.831613464819764,5.829539744722222,5.853219953055554,5.768580369073079,5.804888928847884,5.860809477584933,5.7423603893989075,5.8750840076976765,5.829539744722222
83590,5.828647369722219,5.833707853055554,5.828195983796513,5.825901639385464,5.829165181348415,5.825969683209749,5.8310067003763635,5.828647369722219,5.830605153055558,5.826777116237062,5.819756961630972,5.830590390105115,5.822012230957242,5.829027110914083,5.828647369722219,5.818048286388887,5.8204046899083695,5.8258077175992895,5.830941231891828,5.798495862836333,5.830786803940626,5.828647369722219,5.853451111388885,5.767687994073076,5.803996553847881,5.85991710258493,5.741114625910612,5.874104989895912,5.828647369722219
83591,5.828532536388888,5.83271816972222,5.8280811504631815,5.8257868060521325,5.829050348015084,5.8257699272274515,5.830891427458777,5.828532536388888,5.831453994722221,5.8266622829037304,5.819642128297641,5.830475556771784,5.822280379818334,5.828912143470301,5.828532536388888,5.8146342697222195,5.820289856575038,5.825692884265958,5.8308263985584965,5.799009884582414,5.830675040246501,5.828532536388888,5.856431719722224,5.767573160739745,5.80388172051455,5.859802269251599,5.743200083138003,5.873975270302548,5.828532536388888
83592,5.830398211388889,5.8319304447222216,5.829946825463183,5.827652481052134,5.830916023015085,5.82762938658059,5.832756595819298,5.830398211388889,5.831211911388888,5.828527957903732,5.821507803297642,5.832341231771785,5.824547896294895,5.830777445941273,5.830398211388889,5.816383136388886,5.8221555315750395,5.82755855926596,5.832692073558498,5.801475998147431,5.8325430696299705,5.830398211388889,5.853778003055552,5.769438835739746,5.805747395514551,5.8616679442516,5.747322665660683,5.875823652504984,5.830398211388889
83593,5.832647519722222,5.831188419722221,5.832196133796516,5.829901789385467,5.833165331348418,5.829980246327459,5.835005933954953,5.832647519722222,5.8314389197222205,5.830777266237065,5.823757111630975,5.834590540105118,5.8274171776842465,5.833030464663743,5.832647519722222,5.815722603055555,5.8244048399083725,5.829807867599293,5.834941381891831,5.804873586237072,5.834829973592996,5.832647519722222,5.855485044722222,5.771688144073079,5.807996703847884,5.863917252584933,5.752348976745843,5.8780104728188505,5.832647519722222
83594,5.829470628055553,5.831045211388886,5.829019242129847,5.8267248977187975,5.829988439681749,5.826820170621197,5.831828468593578,5.829470628055553,5.83103649472222,5.8276003745703955,5.820580219964306,5.831413648438449,5.824716192784528,5.829850920590381,5.829470628055553,5.816573753055554,5.821227948241703,5.826630975932623,5.8317644902251615,5.802319570558886,5.831629061254482,5.829470628055553,5.8561965280555555,5.76851125240641,5.804819812181215,5.860740360918264,5.752267555448036,5.874866706433515,5.829470628055553
83595,5.831148111388888,5.830455161388887,5.830696725463182,5.828402381052133,5.831665923015084,5.828457499050405,5.833502882287707,5.831148111388888,5.828939044722219,5.8292778579037305,5.822257703297641,5.833091131771784,5.826025671453085,5.831512057349887,5.831148111388888,5.816977861388885,5.822905431575038,5.828308459265958,5.833441973558497,5.802885661960449,5.833205753133502,5.831148111388888,5.853534978055553,5.770188735739745,5.80649729551455,5.862417844251599,5.753002257213797,5.876545791641679,5.831148111388888
83596,5.832913986388888,5.831614453055558,5.832462600463182,5.830168256052133,5.833431798015084,5.830229887720492,5.835267684404101,5.832913986388888,5.833481244722222,5.831043732903731,5.824023578297641,5.834857006771784,5.827073345873799,5.833274654094424,5.832913986388888,5.817033203055551,5.824671306575039,5.830074334265959,5.835207848558497,5.8032846273671055,5.83496198708221,5.832913986388888,5.855723803055554,5.771954610739745,5.80826317051455,5.864183719251599,5.750695443693843,5.878266531024423,5.832913986388888
83597,5.831125061388889,5.831488044722221,5.830673675463182,5.828379331052133,5.831642873015085,5.82848543337343,5.833479206438938,5.831125061388889,5.833006961388886,5.829254807903731,5.822234653297642,5.833068081771785,5.825134038355031,5.831493567105213,5.831125061388889,5.81489160305555,5.822882381575039,5.828285409265959,5.833418923558497,5.801494297932663,5.833238001342693,5.831125061388889,5.853948653055554,5.770165685739745,5.806474245514551,5.8623947942516,5.746902066644111,5.876402824546972,5.831125061388889
83598,5.831995236388888,5.831068228055557,5.831543850463182,5.8292495060521325,5.832513048015084,5.8291631915415785,5.834347772113528,5.831995236388888,5.8348843780555555,5.8301249829037305,5.823104828297641,5.833938256771784,5.825555649287548,5.832355278245654,5.831995236388888,5.815979711388888,5.823752556575038,5.829155584265958,5.8342890985584965,5.801352393514957,5.834049912802424,5.831995236388888,5.856014144722224,5.771035860739745,5.80734442051455,5.863264969251599,5.746314170471873,5.8772985177855155,5.831995236388888
83599,5.831503986388888,5.830765719722219,5.831052600463181,5.828758256052132,5.8320217980150835,5.828653452925827,5.833856544465269,5.831503986388888,5.834931303055555,5.82963373290373,5.8226135782976405,5.833447006771784,5.824802859694208,5.831867842942919,5.831503986388888,5.816615769722219,5.823261306575038,5.828664334265958,5.833797848558496,5.8004868934009925,5.833591385752405,5.831503986388888,5.854618753055554,5.770544610739744,5.806853170514549,5.8627737192515985,5.744001782507147,5.876769709408726,5.831503986388888
83600,5.830820786388884,5.831088169722221,5.830369400463177,5.828075056052128,5.83133859801508,5.828008781740735,5.83317389580823,5.830820786388884,5.8339426947222215,5.828950532903726,5.821930378297637,5.83276380677178,5.824423613580237,5.831191899808417,5.830820786388884,5.814185928055554,5.822578106575034,5.827981134265954,5.833114648558492,5.800551307009826,5.832967507275114,5.830820786388884,5.852547278055553,5.769861410739741,5.806169970514546,5.862090519251595,5.744078646036158,5.876024669589768,5.830820786388884
83601,5.830931969722222,5.8301085030555555,5.830480583796516,5.828186239385467,5.831449781348418,5.82787226400287,5.833282404383134,5.830931969722222,5.834037861388886,5.829061716237065,5.822041561630975,5.832874990105118,5.824037805934857,5.8312872134050835,5.830931969722222,5.815984944722221,5.822689289908372,5.8280923175992925,5.833225831891831,5.79928053243966,5.8329619102081764,5.830931969722222,5.851402594722224,5.769972594073079,5.806281153847884,5.862201702584933,5.743454300602387,5.87622414230318,5.830931969722222
83602,5.832627461388888,5.829190161388887,5.832176075463182,5.829881731052133,5.833145273015084,5.829505358919683,5.834977218046966,5.832627461388888,5.834364269722219,5.830757207903731,5.823737053297641,5.8345704817717845,5.824890320286336,5.832981363967242,5.832627461388888,5.815946736388888,5.824384781575039,5.829787809265959,5.834921323558497,5.79944620384294,5.834651858642879,5.832627461388888,5.855066828055556,5.771668085739745,5.80797664551455,5.863897194251599,5.740838804379287,5.877916042789998,5.832627461388888
83603,5.833565586388886,5.8298606363888865,5.8331142004631795,5.8308198560521305,5.834083398015082,5.830579006255448,5.835917347253144,5.833565586388886,5.835333353055553,5.831695332903728,5.824675178297639,5.835508606771782,5.825926807851374,5.833935433209717,5.833565586388886,5.81591751972222,5.825322906575036,5.830725934265956,5.8358594485584945,5.801050969541848,5.835714736164391,5.833565586388886,5.854171136388885,5.772606210739743,5.808914770514548,5.864835319251597,5.740276546359837,5.878734690279543,5.833565586388886
83604,5.834254111388887,5.831659153055554,5.833802725463181,5.8315083810521315,5.834771923015083,5.831026357824172,5.83660444174167,5.834254111388887,5.8329544030555525,5.8323838579037295,5.82536370329764,5.836197131771783,5.826396993586982,5.834614689687456,5.834254111388887,5.815475636388889,5.826011431575037,5.831414459265957,5.8365479735584955,5.80101632628795,5.836331005433763,5.834254111388887,5.856351694722221,5.773294735739744,5.809603295514549,5.865523844251598,5.741082529762949,5.87949767638203,5.834254111388887
83605,5.833707853055554,5.831386244722221,5.833256467129847,5.830962122718798,5.83422566468175,5.830329512081104,5.836057110524731,5.833707853055554,5.83291301972222,5.831837599570396,5.824817444964307,5.83565087343845,5.825127425438719,5.83406315634306,5.833707853055554,5.816737261388887,5.825465173241704,5.830868200932624,5.836001715225162,5.798997848129826,5.835746317005711,5.833707853055554,5.8543018780555585,5.77274847740641,5.809057037181216,5.864977585918265,5.737690671182232,5.878981965429144,5.833707853055554
83606,5.83271816972222,5.833130161388887,5.832266783796514,5.829972439385465,5.833235981348416,5.829465960558018,5.83506882790055,5.83271816972222,5.8332310780555545,5.830847916237063,5.823827761630973,5.834661190105116,5.824162856149933,5.833086168799063,5.83271816972222,5.817717353055556,5.82447548990837,5.82987851759929,5.835012031891829,5.798436081442496,5.834855562481543,5.83271816972222,5.855554944722222,5.771758794073077,5.808067353847882,5.863987902584931,5.73521918657746,5.877904827180764,5.83271816972222
83607,5.8319304447222216,5.832086011388888,5.831479058796515,5.829184714385466,5.8324482563484175,5.828526136611746,5.834280179028557,5.8319304447222216,5.832545269722221,5.830060191237064,5.8230400366309745,5.833873465105118,5.823292377551244,5.832293362503098,5.8319304447222216,5.817424244722218,5.823687764908372,5.829090792599292,5.83422430689183,5.797308356647537,5.834031165723847,5.8319304447222216,5.854622019722221,5.770971069073078,5.807279628847883,5.8632001775849325,5.734711886529968,5.877136354481028,5.8319304447222216
83608,5.831188419722221,5.831533328055556,5.830737033796514,5.828442689385465,5.8317062313484165,5.827839013077519,5.833538295589587,5.831188419722221,5.830814753055556,5.829318166237063,5.8222980116309735,5.833131440105117,5.822764597721598,5.831556403897903,5.831188419722221,5.816648986388884,5.822945739908371,5.828348767599291,5.833482281891829,5.797012479864261,5.833330774568221,5.831188419722221,5.854298603055554,5.770229044073077,5.806537603847882,5.8624581525849315,5.734484800957343,5.876356309168241,5.831188419722221
83609,5.831045211388886,5.83152577805555,5.83059382546318,5.828299481052131,5.831563023015082,5.827781317851663,5.833395079805673,5.831045211388886,5.830829369722224,5.829174957903729,5.822154803297639,5.8329882317717825,5.823252626790822,5.83141771061641,5.831045211388886,5.815546444722223,5.822802531575037,5.828205559265957,5.833339073558495,5.798061513438046,5.833229349090875,5.831045211388886,5.854188061388889,5.770085835739743,5.806394395514548,5.862314944251597,5.73695363207084,5.876155068262637,5.831045211388886
